116.205687,11.350010,13.346450,4.168523,3.351159
116.516198,11.978819,13.591651,6.091545,3.580064
117.055241,12.147444,13.564391,2.332808,3.358239
116.774782,11.945235,13.605409,6.396296,2.899720
116.816346,12.285383,13.636197,4.055416,2.535342
116.984663,11.830784,13.651209,4.604059,2.006195
116.598508,11.442209,13.508741,5.955536,2.071828
116.828480,12.521264,13.439350,2.454399,2.447144
116.867010,12.260069,13.323058,6.401401,2.442242
117.224232,11.773580,13.662850,3.835115,3.098075
116.755646,12.249832,13.515317,5.219347,3.390290
116.443597,11.704950,13.359064,5.638545,3.497141
