109.791539,12.174262,15.803948,7.675754,4.191870
109.946090,12.724598,15.900145,4.095362,3.727267
109.723662,12.960640,15.786998,7.096293,3.160972
109.876849,12.199351,15.476928,5.798619,3.169465
109.903786,12.626627,15.673059,4.980153,3.395202
109.753898,12.313224,15.716628,7.639838,3.387930
110.073361,12.109466,15.582655,4.152912,3.800715
109.655246,12.932339,15.537172,6.914211,4.299590
109.357734,12.621489,15.599775,6.353921,4.775776
109.565729,11.631831,15.554485,4.633231,4.785448
109.843640,12.528713,15.494298,7.620148,4.368084
109.855921,11.961393,15.876098,4.258386,4.290044
