6.537961,5.920704,13.823317,11.901205,54.005286
6.726112,5.517804,14.182979,11.982637,54.167997
7.073409,5.371003,14.131733,11.957801,54.057246
6.863999,5.517150,14.117099,11.871057,54.052231
6.536725,5.726788,14.147817,11.983337,54.093889
6.788577,5.919049,14.123220,11.812279,54.023574
6.992672,5.757583,14.152573,11.940290,54.059931
6.981961,5.587278,14.052844,11.851147,54.106929
6.735237,5.604920,14.049255,11.854075,53.984724
6.696575,5.520905,14.005946,11.942004,53.815023
6.869018,5.484896,13.720138,11.715114,53.766491
7.055019,5.590166,13.721085,11.945457,54.287525
