6.199782,5.101904,16.016311,9.050023,37.143317
6.173005,5.229607,16.178461,9.049485,37.056650
6.205754,5.098924,16.254708,9.095998,37.180652
6.187294,5.157748,16.108606,9.115917,37.107572
6.302505,5.366825,15.862032,9.021925,37.112209
6.034624,5.211973,15.848009,9.000141,37.449280
6.177804,5.219993,15.753285,9.076514,37.260923
6.128813,5.115739,15.701822,9.017539,37.461112
6.215527,5.154297,15.846886,9.050912,37.204344
6.286446,5.313848,16.069068,9.113414,37.454444
6.286745,5.009912,16.233650,9.107178,37.818198
6.236180,5.258972,16.199566,9.001901,37.649831
6.216992,5.138027,16.085858,8.944373,37.208169
6.270013,5.115856,16.010467,9.122823,37.141468
6.199406,5.264774,15.841031,9.053449,37.031178
