time (msec),xAccel (m/s^2),yAccel (m/s^2),zAccel (m/s^2),xRate (deg/s),yRate (deg/s),zRate (deg/s),xMag (Gauss),yMag (Gauss),zMag (Gauss)
1064058617,0.6640,0.6686,-9.7126,-0.0211,-0.0748,0.1266,0.0000,0.0000,0.0000
1064068625,0.6640,0.6718,-9.7182,-0.0447,-0.0866,0.0606,0.0000,0.0000,0.0000
1064078624,0.6656,0.6750,-9.7158,-0.0219,-0.0684,0.0010,0.0000,0.0000,0.0000
1064088514,0.6769,0.6686,-9.7094,-0.0098,-0.0622,-0.0563,0.0000,0.0000,0.0000
1064098442,0.6865,0.6758,-9.7190,-0.0319,-0.1280,-0.0561,0.0000,0.0000,0.0000
1064108527,0.6665,0.6766,-9.7222,-0.0154,-0.1522,0.0721,0.0000,0.0000,0.0000
1064118622,0.6504,0.6670,-9.7198,0.0009,-0.1221,0.2035,0.0000,0.0000,0.0000
1064128694,0.6560,0.6718,-9.7190,-0.0334,-0.0611,0.2097,0.0000,0.0000,0.0000
1064138455,0.6657,0.6750,-9.7142,-0.0381,0.0114,0.1431,0.0000,0.0000,0.0000
1064148527,0.6777,0.6686,-9.7126,-0.0312,-0.0552,0.0897,0.0000,0.0000,0.0000
1064158623,0.6697,0.6662,-9.7182,-0.0374,-0.1514,0.0486,0.0000,0.0000,0.0000
1064168619,0.6512,0.6766,-9.7166,-0.0439,-0.1096,0.0434,0.0000,0.0000,0.0000
1064178525,0.6592,0.6710,-9.7174,-0.0382,-0.0556,0.0970,0.0000,0.0000,0.0000
1064188652,0.6761,0.6694,-9.7238,-0.0209,-0.0016,0.0849,0.0000,0.0000,0.0000
1064198630,0.6721,0.6782,-9.7142,-0.0025,-0.0201,0.0546,0.0000,0.0000,0.0000
1064208449,0.6648,0.6726,-9.7150,-0.0029,-0.0750,-0.0107,0.0000,0.0000,0.0000
1064218699,0.6745,0.6678,-9.7166,-0.0034,-0.0684,0.0365,0.0000,0.0000,0.0000
1064228451,0.6729,0.6694,-9.7126,0.0028,-0.1043,0.1804,0.0000,0.0000,0.0000
1064238698,0.6656,0.6702,-9.7174,-0.0098,-0.1519,0.1500,0.0000,0.0000,0.0000
1064248622,0.6584,0.6750,-9.7198,-0.0100,-0.1515,0.0080,0.0000,0.0000,0.0000
1064258526,0.6576,0.6750,-9.7166,-0.0093,-0.0859,-0.0046,0.0000,0.0000,0.0000
1064268624,0.6737,0.6686,-9.7142,-0.0152,-0.0321,0.1135,0.0000,0.0000,0.0000
1064278532,0.6745,0.6630,-9.7174,-0.0436,-0.0625,0.1559,0.0000,0.0000,0.0000
1064288624,0.6576,0.6702,-9.7198,-0.0153,-0.1101,0.0783,0.0000,0.0000,0.0000
1064298533,0.6584,0.6686,-9.7150,-0.0103,-0.0427,0.0842,0.0000,0.0000,0.0000
1064308454,0.6753,0.6686,-9.7158,-0.0268,0.0118,0.1555,0.0000,0.0000,0.0000
1064318701,0.6817,0.6790,-9.7150,-0.0098,-0.0323,0.1077,0.0000,0.0000,0.0000
1064328457,0.6616,0.6734,-9.7150,0.0010,-0.0741,0.0601,0.0000,0.0000,0.0000
1064338734,0.6552,0.6630,-9.7110,0.0123,-0.0443,0.0241,0.0000,0.0000,0.0000
1064348526,0.6705,0.6694,-9.7158,-0.0319,-0.0072,0.0010,0.0000,0.0000,0.0000
1064358456,0.6713,0.6790,-9.7166,-0.0143,0.0303,0.0486,0.0000,0.0000,0.0000
1064368526,0.6648,0.6670,-9.7134,0.0083,0.0415,0.1029,0.0000,0.0000,0.0000
