time (msec),xAccel (m/s^2),yAccel (m/s^2),zAccel (m/s^2),xRate (deg/s),yRate (deg/s),zRate (deg/s),xMag (Gauss),yMag (Gauss),zMag (Gauss)
877444869,0.1091,0.6766,-9.7326,-0.0165,-0.1040,-0.0279,0.0000,0.0000,0.0000
877454758,0.0907,0.6862,-9.7326,-0.0445,-0.1279,-0.0221,0.0000,0.0000,0.0000
877464970,0.0770,0.6886,-9.7310,-0.0210,-0.0444,0.1310,0.0000,0.0000,0.0000
877474765,0.0915,0.6822,-9.7366,-0.0271,0.0107,0.1674,0.0000,0.0000,0.0000
877484691,0.1011,0.6742,-9.7318,-0.0333,-0.0067,0.0955,0.0000,0.0000,0.0000
877494765,0.1027,0.6774,-9.7334,-0.0098,-0.0980,0.0655,0.0000,0.0000,0.0000
877504693,0.0979,0.6814,-9.7397,-0.0104,-0.1748,0.0783,0.0000,0.0000,0.0000
877514975,0.0850,0.6870,-9.7357,-0.0278,-0.1158,0.1329,0.0000,0.0000,0.0000
877524694,0.0883,0.6894,-9.7326,-0.0271,-0.0434,0.0963,0.0000,0.0000,0.0000
877534689,0.1027,0.6902,-9.7342,-0.0098,-0.0309,0.0076,0.0000,0.0000,0.0000
877544683,0.1180,0.6910,-9.7254,0.0134,-0.0681,0.0550,0.0000,0.0000,0.0000
877554688,0.1035,0.6846,-9.7325,-0.0100,-0.1456,0.1682,0.0000,0.0000,0.0000
877564691,0.0810,0.6886,-9.7365,-0.0336,-0.0919,0.1087,0.0000,0.0000,0.0000
877574692,0.0882,0.6918,-9.7278,-0.0163,-0.0500,0.0072,0.0000,0.0000,0.0000
877584966,0.1051,0.6926,-9.7357,-0.0209,-0.0795,0.0422,0.0000,0.0000,0.0000
877594761,0.0995,0.6870,-9.7333,-0.0093,-0.0619,0.1739,0.0000,0.0000,0.0000
877604753,0.0842,0.6718,-9.7349,-0.0035,-0.0567,0.2035,0.0000,0.0000,0.0000
877614758,0.0882,0.6678,-9.7445,-0.0093,-0.0859,0.0838,0.0000,0.0000,0.0000
877624862,0.0963,0.6806,-9.7373,-0.0044,-0.0613,-0.0157,0.0000,0.0000,0.0000
877634898,0.0955,0.6886,-9.7334,-0.0039,-0.0257,0.0309,0.0000,0.0000,0.0000
877644762,0.0971,0.6854,-9.7326,-0.0090,-0.0501,0.1200,0.0000,0.0000,0.0000
877654965,0.1019,0.6822,-9.7373,-0.0206,-0.0858,0.1138,0.0000,0.0000,0.0000
877664768,0.0963,0.6766,-9.7358,-0.0108,-0.1397,0.0837,0.0000,0.0000,0.0000
877674763,0.0866,0.6694,-9.7389,-0.0054,-0.1219,0.0602,0.0000,0.0000,0.0000
877684969,0.0931,0.6814,-9.7357,0.0019,-0.0504,0.0903,0.0000,0.0000,0.0000
877694769,0.1083,0.6894,-9.7349,-0.0271,-0.0208,0.1262,0.0000,0.0000,0.0000
877704939,0.1067,0.6910,-9.7341,-0.0336,-0.0329,0.1387,0.0000,0.0000,0.0000
877714934,0.0955,0.6782,-9.7325,0.0010,-0.0924,0.1203,0.0000,0.0000,0.0000
877724863,0.0915,0.6766,-9.7445,0.0018,-0.1517,0.0665,0.0000,0.0000,0.0000
877734866,0.0899,0.6774,-9.7365,-0.0158,-0.1038,0.1558,0.0000,0.0000,0.0000
877744865,0.0931,0.6758,-9.7294,-0.0271,-0.0924,0.1672,0.0000,0.0000,0.0000
877754862,0.0971,0.6846,-9.7405,-0.0374,-0.0809,0.0593,0.0000,0.0000,0.0000
877764692,0.0979,0.6822,-9.7325,-0.0315,-0.0866,0.0535,0.0000,0.0000,0.0000
877774865,0.1051,0.6766,-9.7373,-0.0090,-0.1637,0.0428,0.0000,0.0000,0.0000
877784695,0.0939,0.6854,-9.7413,-0.0265,-0.1576,0.0201,0.0000,0.0000,0.0000
877794759,0.0891,0.6830,-9.7302,-0.0206,-0.1159,0.0970,0.0000,0.0000,0.0000
877804859,0.1043,0.6774,-9.7334,-0.0216,-0.1280,0.1921,0.0000,0.0000,0.0000
877814766,0.0923,0.6838,-9.7397,-0.0270,-0.1280,0.1380,0.0000,0.0000,0.0000
877824693,0.0786,0.6862,-9.7334,-0.0095,-0.1040,0.0490,0.0000,0.0000,0.0000
877834771,0.0923,0.6766,-9.7334,0.0078,-0.0620,0.0605,0.0000,0.0000,0.0000
877844871,0.1043,0.6718,-9.7357,-0.0387,-0.0068,0.0781,0.0000,0.0000,0.0000
877854934,0.1035,0.6878,-9.7302,-0.0489,-0.0744,-0.0340,0.0000,0.0000,0.0000
877864768,0.1003,0.6886,-9.7317,0.0137,-0.1816,0.0072,0.0000,0.0000,0.0000
877874769,0.0915,0.6878,-9.7349,-0.0044,-0.1639,0.1566,0.0000,0.0000,0.0000
877884767,0.0810,0.6846,-9.7397,-0.0100,-0.0865,0.1687,0.0000,0.0000,0.0000
877894692,0.0818,0.6814,-9.7405,-0.0103,0.0040,0.1442,0.0000,0.0000,0.0000
877904866,0.0995,0.6782,-9.7318,-0.0227,0.0411,0.1855,0.0000,0.0000,0.0000
877914868,0.1059,0.6750,-9.7357,-0.0225,-0.0387,0.1555,0.0000,0.0000,0.0000
877924776,0.0963,0.6838,-9.7389,-0.0160,-0.1219,0.0253,0.0000,0.0000,0.0000
877934868,0.0859,0.6846,-9.7349,-0.0039,-0.1335,-0.0157,0.0000,0.0000,0.0000
877944774,0.0907,0.6830,-9.7381,-0.0039,-0.0558,0.0655,0.0000,0.0000,0.0000
877954703,0.1003,0.6854,-9.7302,-0.0390,-0.0009,0.1248,0.0000,0.0000,0.0000
877964977,0.0987,0.6878,-9.7326,-0.0438,-0.0625,0.1313,0.0000,0.0000,0.0000
877974866,0.0931,0.6798,-9.7357,-0.0035,-0.0806,0.1672,0.0000,0.0000,0.0000
877984937,0.0930,0.6782,-9.7341,-0.0211,-0.0750,0.1435,0.0000,0.0000,0.0000
877994870,0.1051,0.6878,-9.7397,-0.0278,-0.1282,0.0783,0.0000,0.0000,0.0000
878004774,0.1011,0.6822,-9.7429,0.0061,-0.1401,0.1262,0.0000,0.0000,0.0000
878014699,0.0834,0.6814,-9.7397,-0.0165,-0.0981,0.1976,0.0000,0.0000,0.0000
878024981,0.0850,0.6814,-9.7397,-0.0558,-0.0743,0.1021,0.0000,0.0000,0.0000
878034869,0.0995,0.6846,-9.7389,-0.0445,-0.0625,-0.0390,0.0000,0.0000,0.0000
878044768,0.1011,0.6854,-9.7318,-0.0385,-0.0921,-0.0219,0.0000,0.0000,0.0000
878054903,0.0947,0.6838,-9.7381,-0.0211,-0.1156,0.1079,0.0000,0.0000,0.0000
878064777,0.0931,0.6862,-9.7389,0.0018,-0.0568,0.1142,0.0000,0.0000,0.0000
878074873,0.1011,0.6862,-9.7365,-0.0100,-0.0262,0.0663,0.0000,0.0000,0.0000
878084698,0.1099,0.6814,-9.7349,-0.0211,-0.1152,0.1026,0.0000,0.0000,0.0000
878094775,0.0915,0.6846,-9.7397,-0.0439,-0.1690,0.1322,0.0000,0.0000,0.0000
878104877,0.0794,0.6854,-9.7405,-0.0442,-0.1038,0.1080,0.0000,0.0000,0.0000
878114775,0.0899,0.6798,-9.7381,-0.0218,-0.0372,0.0721,0.0000,0.0000,0.0000
878124872,0.1099,0.6838,-9.7373,-0.0101,-0.0073,0.0014,0.0000,0.0000,0.0000
878134773,0.1124,0.6870,-9.7333,-0.0050,-0.0863,-0.0103,0.0000,0.0000,0.0000
878144700,0.0979,0.6838,-9.7341,0.0123,-0.1991,0.0729,0.0000,0.0000,0.0000
878154773,0.0858,0.6870,-9.7381,-0.0157,-0.1811,0.0729,0.0000,0.0000,0.0000
878164706,0.0882,0.6902,-9.7270,-0.0384,-0.0741,0.0900,0.0000,0.0000,0.0000
878174947,0.0939,0.6790,-9.7357,-0.0100,-0.0193,0.1497,0.0000,0.0000,0.0000
878184697,0.1027,0.6806,-9.7341,-0.0046,-0.0317,0.1445,0.0000,0.0000,0.0000
878194943,0.1011,0.6878,-9.7294,-0.0322,-0.0567,0.0785,0.0000,0.0000,0.0000
878204702,0.0955,0.6814,-9.7341,-0.0213,-0.0925,0.0482,0.0000,0.0000,0.0000
878214949,0.0914,0.6774,-9.7421,-0.0273,-0.0919,0.0482,0.0000,0.0000,0.0000
878224707,0.0899,0.6846,-9.7389,-0.0384,-0.0315,-0.0163,0.0000,0.0000,0.0000
878234774,0.0987,0.6926,-9.7365,-0.0212,-0.0128,-0.0797,0.0000,0.0000,0.0000
878244940,0.1107,0.6894,-9.7413,0.0132,-0.0197,0.0020,0.0000,0.0000,0.0000
878254776,0.1011,0.6814,-9.7397,-0.0103,-0.0684,0.1325,0.0000,0.0000,0.0000
878264709,0.0850,0.6750,-9.7373,-0.0164,-0.1043,0.1021,0.0000,0.0000,0.0000
878274872,0.0947,0.6814,-9.7325,0.0074,-0.1038,0.0078,0.0000,0.0000,0.0000
878284699,0.0947,0.6822,-9.7365,-0.0213,-0.0670,0.0725,0.0000,0.0000,0.0000
878294908,0.0939,0.6894,-9.7373,-0.0218,-0.0130,0.1259,0.0000,0.0000,0.0000
878304869,0.0923,0.6854,-9.7357,0.0121,-0.0199,0.0658,0.0000,0.0000,0.0000
878314871,0.0890,0.6734,-9.7405,0.0187,-0.0379,0.0602,0.0000,0.0000,0.0000
878324702,0.1027,0.6758,-9.7341,0.0015,-0.0500,0.0717,0.0000,0.0000,0.0000
878334878,0.1003,0.6846,-9.7342,-0.0276,-0.0500,0.1076,0.0000,0.0000,0.0000
878344877,0.0891,0.6886,-9.7326,-0.0222,-0.0433,0.0662,0.0000,0.0000,0.0000
878354709,0.0882,0.6838,-9.7286,-0.0219,-0.0616,0.0601,0.0000,0.0000,0.0000
878364980,0.0963,0.6846,-9.7389,-0.0157,-0.0625,0.1376,0.0000,0.0000,0.0000
878374703,0.0915,0.6774,-9.7365,0.0074,-0.0331,0.1321,0.0000,0.0000,0.0000
878384947,0.0866,0.6702,-9.7357,0.0014,-0.0085,0.0962,0.0000,0.0000,0.0000
878394712,0.0899,0.6782,-9.7397,-0.0387,0.0228,0.0608,0.0000,0.0000,0.0000
878404782,0.0987,0.6902,-9.7334,-0.0501,0.0594,0.0428,0.0000,0.0000,0.0000
878414879,0.0979,0.6862,-9.7294,-0.0212,0.0219,0.0542,0.0000,0.0000,0.0000
878424775,0.0987,0.6822,-9.7333,-0.0103,-0.1039,0.0022,0.0000,0.0000,0.0000
878434880,0.0931,0.6838,-9.7381,-0.0160,-0.0627,0.0674,0.0000,0.0000,0.0000
878444776,0.0923,0.6774,-9.7318,-0.0205,0.0156,0.1564,0.0000,0.0000,0.0000
878454712,0.1035,0.6790,-9.7341,-0.0556,-0.0262,0.0425,0.0000,0.0000,0.0000
878464955,0.1075,0.6958,-9.7349,-0.0446,-0.1163,-0.0452,0.0000,0.0000,0.0000
878474712,0.0955,0.6918,-9.7365,0.0180,-0.1399,0.1325,0.0000,0.0000,0.0000
878484714,0.0858,0.6806,-9.7381,-0.0054,-0.0918,0.2490,0.0000,0.0000,0.0000
878494708,0.0866,0.6774,-9.7309,-0.0222,-0.0439,0.1332,0.0000,0.0000,0.0000
878504882,0.0971,0.6782,-9.7341,-0.0164,-0.0743,-0.0626,0.0000,0.0000,0.0000
878514879,0.1051,0.6822,-9.7317,-0.0387,-0.0627,0.0016,0.0000,0.0000,0.0000
878524877,0.0979,0.6838,-9.7334,-0.0612,-0.0564,0.1855,0.0000,0.0000,0.0000
878534712,0.0931,0.6854,-9.7334,-0.0382,-0.0740,0.1263,0.0000,0.0000,0.0000
878544712,0.0915,0.6798,-9.7325,-0.0219,-0.0675,-0.0034,0.0000,0.0000,0.0000
878554882,0.0979,0.6782,-9.7325,-0.0213,-0.0320,0.0028,0.0000,0.0000,0.0000
878564713,0.1051,0.6854,-9.7325,-0.0328,-0.0441,0.0966,0.0000,0.0000,0.0000
878574950,0.0987,0.6870,-9.7334,-0.0271,-0.1101,0.1501,0.0000,0.0000,0.0000
878584914,0.0818,0.6814,-9.7357,-0.0206,-0.1221,0.1079,0.0000,0.0000,0.0000
878594776,0.0898,0.6830,-9.7326,-0.0154,-0.0317,0.0009,0.0000,0.0000,0.0000
878604709,0.1051,0.6854,-9.7318,-0.0100,-0.0312,0.0139,0.0000,0.0000,0.0000
878614955,0.1083,0.6830,-9.7405,-0.0212,-0.1221,0.0845,0.0000,0.0000,0.0000
878624882,0.0939,0.6814,-9.7373,-0.0157,-0.1342,0.1917,0.0000,0.0000,0.0000
878634957,0.0874,0.6854,-9.7365,-0.0110,-0.0862,0.1263,0.0000,0.0000,0.0000
878644881,0.0995,0.6894,-9.7357,0.0239,-0.0685,0.0126,0.0000,0.0000,0.0000
878654787,0.1051,0.6870,-9.7278,0.0010,-0.0684,0.0546,0.0000,0.0000,0.0000
878664715,0.1003,0.6838,-9.7310,-0.0333,-0.1101,0.1379,0.0000,0.0000,0.0000
878674787,0.0899,0.6854,-9.7421,-0.0106,-0.0984,0.1438,0.0000,0.0000,0.0000
878684885,0.0850,0.6798,-9.7389,-0.0050,-0.0436,0.1380,0.0000,0.0000,0.0000
878694888,0.0963,0.6758,-9.7349,-0.0211,-0.0440,0.1208,0.0000,0.0000,0.0000
878704716,0.0995,0.6814,-9.7373,-0.0322,-0.0444,0.0255,0.0000,0.0000,0.0000
878714876,0.0987,0.6862,-9.7318,-0.0104,-0.0627,-0.0907,0.0000,0.0000,0.0000
878724707,0.1003,0.6846,-9.7333,-0.0168,-0.1099,-0.0340,0.0000,0.0000,0.0000
878734889,0.0963,0.6830,-9.7381,-0.0218,-0.0982,0.1259,0.0000,0.0000,0.0000
878744785,0.0842,0.6838,-9.7357,-0.0154,-0.0806,0.1258,0.0000,0.0000,0.0000
878754880,0.0882,0.6774,-9.7318,-0.0048,-0.0444,0.0309,0.0000,0.0000,0.0000
878764954,0.1083,0.6830,-9.7294,-0.0336,-0.0499,0.0247,0.0000,0.0000,0.0000
878774718,0.1059,0.6926,-9.7365,-0.0334,-0.1038,0.0550,0.0000,0.0000,0.0000
878784791,0.0891,0.6894,-9.7325,-0.0037,-0.0916,0.1270,0.0000,0.0000,0.0000
878794720,0.0907,0.6798,-9.7262,-0.0041,-0.0260,0.1624,0.0000,0.0000,0.0000
878804998,0.1059,0.6814,-9.7365,-0.0342,-0.0372,0.0783,0.0000,0.0000,0.0000
878814719,0.1067,0.6886,-9.7389,-0.0392,-0.1042,0.1079,0.0000,0.0000,0.0000
878824789,0.0818,0.6774,-9.7325,-0.0392,-0.1341,0.1796,0.0000,0.0000,0.0000
878834924,0.0794,0.6806,-9.7349,-0.0624,-0.0743,0.0838,0.0000,0.0000,0.0000
878844796,0.0987,0.6886,-9.7317,-0.0228,0.0235,0.0128,0.0000,0.0000,0.0000
878854890,0.1123,0.6854,-9.7333,-0.0219,-0.0256,0.0070,0.0000,0.0000,0.0000
878864957,0.0995,0.6766,-9.7373,-0.0552,-0.1097,0.0426,0.0000,0.0000,0.0000
878874720,0.0890,0.6774,-9.7318,-0.0268,-0.1156,0.1083,0.0000,0.0000,0.0000
878884792,0.0963,0.6862,-9.7358,-0.0331,-0.0617,0.1084,0.0000,0.0000,0.0000
878894887,0.1035,0.6878,-9.7342,-0.0501,-0.0253,0.0970,0.0000,0.0000,0.0000
878904923,0.0955,0.6886,-9.7333,-0.0265,-0.0497,0.1024,0.0000,0.0000,0.0000
878914716,0.0915,0.6822,-9.7405,-0.0143,-0.0796,0.1021,0.0000,0.0000,0.0000
878924959,0.0899,0.6718,-9.7405,0.0025,-0.0617,0.1318,0.0000,0.0000,0.0000
878934784,0.0907,0.6742,-9.7349,-0.0148,-0.0625,0.1083,0.0000,0.0000,0.0000
878944796,0.0987,0.6878,-9.7349,-0.0391,-0.0680,0.0022,0.0000,0.0000,0.0000
878954996,0.1019,0.6870,-9.7365,-0.0218,-0.0734,0.0424,0.0000,0.0000,0.0000
878964723,0.0979,0.6830,-9.7341,-0.0046,-0.1280,0.1377,0.0000,0.0000,0.0000
878974996,0.0891,0.6854,-9.7397,-0.0167,-0.1103,0.1022,0.0000,0.0000,0.0000
878984723,0.0907,0.6854,-9.7326,-0.0165,-0.0389,0.0428,0.0000,0.0000,0.0000
878994792,0.0979,0.6774,-9.7318,-0.0208,-0.0208,0.0725,0.0000,0.0000,0.0000
879004723,0.0995,0.6830,-9.7350,-0.0382,-0.0383,0.1138,0.0000,0.0000,0.0000
879014794,0.0882,0.6934,-9.7326,-0.0273,-0.0744,0.1021,0.0000,0.0000,0.0000
879024919,0.0890,0.6894,-9.7357,-0.0044,-0.0738,0.0606,0.0000,0.0000,0.0000
879034790,0.1011,0.6814,-9.7357,-0.0103,-0.0674,0.0665,0.0000,0.0000,0.0000
879044891,0.0979,0.6814,-9.7373,-0.0332,-0.0744,0.1137,0.0000,0.0000,0.0000
879054725,0.0906,0.6830,-9.7325,-0.0328,-0.0621,0.1259,0.0000,0.0000,0.0000
879064720,0.0907,0.6814,-9.7294,-0.0332,-0.0558,0.1629,0.0000,0.0000,0.0000
879074895,0.1011,0.6870,-9.7325,-0.0398,-0.0376,0.1860,0.0000,0.0000,0.0000
879084893,0.0963,0.6830,-9.7357,-0.0273,-0.0680,0.1431,0.0000,0.0000,0.0000
879094893,0.0842,0.6726,-9.7389,0.0013,-0.1038,0.1439,0.0000,0.0000,0.0000
879104718,0.0810,0.6734,-9.7373,-0.0103,-0.0557,0.1798,0.0000,0.0000,0.0000
879114964,0.0891,0.6814,-9.7325,-0.0110,0.0232,0.1318,0.0000,0.0000,0.0000
879124894,0.1059,0.6854,-9.7302,-0.0171,0.0351,0.0313,0.0000,0.0000,0.0000
879134794,0.1091,0.6878,-9.7310,-0.0159,-0.0384,0.0257,0.0000,0.0000,0.0000
879144900,0.1003,0.6862,-9.7325,-0.0158,-0.1156,0.1380,0.0000,0.0000,0.0000
879154796,0.0931,0.6814,-9.7333,-0.0272,-0.1217,0.1796,0.0000,0.0000,0.0000
879164967,0.0931,0.6766,-9.7373,0.0018,-0.0981,0.0850,0.0000,0.0000,0.0000
879174964,0.0890,0.6822,-9.7381,0.0128,-0.0982,0.0020,0.0000,0.0000,0.0000
879184799,0.0923,0.6966,-9.7334,-0.0213,-0.0144,0.0598,0.0000,0.0000,0.0000
879194895,0.1035,0.6942,-9.7302,-0.0268,0.0289,0.1790,0.0000,0.0000,0.0000
