1697020763.8135343	-0.00394	0.01378	-0.98594	-0.00042	0.00886	0.00476
1697020763.8135343	-0.00394	0.01378	-0.98594	-0.00042	0.00886	0.00476
1697020763.8354623	-0.00255	0.01409	-0.98731	-0.00063	0.00949	0.00473
1697020763.8553956	-0.00186	0.01245	-0.98642	0.00087	0.0101	0.00376
1697020763.8758976	-0.00271	0.01238	-0.98578	0.002	0.01092	0.00426
1697020763.8998911	-0.00265	0.01393	-0.98679	0.00139	0.00695	0.00261
1697020763.913778	-0.00416	0.01484	-0.98837	0.00092	0.00622	0.00494
1697020763.9329221	-0.00533	0.01325	-0.98803	0.00187	0.00767	0.003
1697020763.954879	-0.00502	0.01494	-0.98932	0.00101	0.00791	0.00081
1697020763.9748333	-0.00431	0.01244	-0.98634	0.00105	0.00836	0.00457
1697020763.9950328	-0.00309	0.01496	-0.98602	0.00174	0.00988	0.00357
1697020764.0053103	-0.00254	0.01242	-0.98666	0.00108	0.00964	0.00503
1697020764.0344656	-0.00207	0.01243	-0.9889	0.00114	0.00948	0.00511
1697020764.05739	-0.00175	0.01444	-0.98872	0.00051	0.01027	0.00375
1697020764.0753794	-0.00296	0.01381	-0.98948	0.00033	0.00767	0.00464
1697020764.0942678	-0.0046	0.01295	-0.98816	0.00178	0.00974	0.00474
1697020764.1138775	-0.00552	0.01382	-0.98915	0.00115	0.00812	0.00404
1697020764.1368265	-0.00564	0.01313	-0.98927	0.00021	0.00774	0.009
1697020764.154746	-0.00499	0.01377	-0.98817	-0.00079	0.00676	0.00417
1697020764.1736846	-0.00529	0.01299	-0.98965	0.00052	0.0103	0.00328
1697020764.193614	-0.00499	0.0127	-0.98708	0.00135	0.00965	0.00307
1697020764.2138798	-0.00371	0.01391	-0.98601	-0.00055	0.00785	0.00366
1697020764.2338228	-0.00265	0.01461	-0.9858	0.00183	0.0102	0.00183
1697020764.259021	-0.00351	0.01353	-0.98594	0.00025	0.00869	0.00258
1697020764.274086	-0.00372	0.01356	-0.98704	0.00141	0.01155	0.00338
1697020764.295235	-0.00334	0.01395	-0.98925	0.00038	0.00895	0.0033
1697020764.315337	-0.00469	0.01322	-0.98845	0.00021	0.00886	0.00476
1697020764.335113	-0.00554	0.01241	-0.98644	0.00299	0.00803	0.00243
1697020764.3544052	-0.00532	0.01275	-0.98508	0.00017	0.00842	0.00321
1697020764.374569	-0.00552	0.01347	-0.98839	-0.00162	0.00878	0.00513
1697020764.3946407	-0.00416	0.01462	-0.98844	8e-05	0.00692	0.00256
1697020764.4148176	-0.00223	0.01368	-0.98862	0.00186	0.00802	0.00202
1697020764.4337585	-0.00249	0.01348	-0.98919	0.00101	0.0072	0.00478
1697020764.4737298	-0.00276	0.01369	-0.98819	0.0006	0.00752	0.00417
1697020764.4948838	-0.00245	0.01289	-0.98871	-0.0001	0.0088	0.00334
1697020764.5058482	-0.00356	0.01259	-0.98733	-0.00037	0.01052	0.00304
1697020764.5347881	-0.00523	0.01275	-0.98484	0.00216	0.00911	0.00289
1697020764.5536888	-0.00607	0.01384	-0.98776	0.0002	0.00735	0.00499
1697020764.575615	-0.00596	0.01453	-0.98927	0.00102	0.00871	0.00214
1697020764.594547	-0.00528	0.01331	-0.9888	-0.00133	0.0082	0.00371
1697020764.6135998	-0.00456	0.01303	-0.98929	-0.00024	0.01067	0.00188
1697020764.6354146	-0.00336	0.01429	-0.98697	0.00264	0.0076	0.00826
1697020764.6543875	-0.00309	0.01529	-0.98642	0.00063	0.00776	0.00209
1697020764.6742864	-0.00298	0.01383	-0.98682	0.00041	0.00925	0.00482
1697020764.6942139	-0.00402	0.01253	-0.98604	0.00166	0.0071	0.00475
1697020764.7143126	-0.00407	0.01401	-0.98632	0.00175	0.00729	0.0056
1697020764.7342486	-0.00337	0.01305	-0.98708	0.00094	0.01021	0.00379
1697020764.7541811	-0.00369	0.01257	-0.98857	-0.00036	0.00771	0.0057
1697020764.7736506	-0.00375	0.01457	-0.9875	-0.00017	0.01163	0.0048
1697020764.7950482	-0.00398	0.014	-0.98835	0.00176	0.00838	0.00395
1697020764.8149905	-0.0032	0.01368	-0.98742	-0.00048	0.00642	0.00246
1697020764.8339257	-0.00411	0.01462	-0.98707	0.00118	0.01078	0.00121
1697020764.8540924	-0.0037	0.01418	-0.98788	-0.00052	0.00988	0.00439
1697020764.8732393	-0.00213	0.01419	-0.98775	-0.00124	0.00699	0.00441
1697020764.8941715	-0.00204	0.0151	-0.98679	0.00039	0.00665	0.00309
1697020764.9150982	-0.00293	0.01307	-0.98655	0.00113	0.00724	0.00302
1697020764.9320636	-0.00488	0.01285	-0.98739	0.00125	0.01102	0.0057
1697020764.9552581	-0.00419	0.01315	-0.98724	-0.00041	0.00597	0.00401
1697020764.9754214	-0.00419	0.01315	-0.98724	-0.00041	0.00597	0.00401
1697020764.9945805	-0.00329	0.01448	-0.98714	0.00028	0.0094	0.00381
1697020765.0085344	-0.00437	0.0136	-0.98767	0.00214	0.01019	0.00382
1697020765.0346513	-0.00475	0.01223	-0.98796	-0.00072	0.01141	0.00555
1697020765.0538177	-0.00487	0.01428	-0.98641	-0.00077	0.00781	0.00188
1697020765.0757804	-0.00556	0.01459	-0.98777	0.00202	0.00869	0.00144
1697020765.0940554	-0.00458	0.01391	-0.98709	0.00206	0.0074	0.00809
1697020765.1150222	-0.00226	0.01487	-0.98677	0.00096	0.00849	0.00403
1697020765.1348598	-0.00221	0.01395	-0.98848	-0.00135	0.00865	0.00104
1697020765.1557894	-0.00346	0.01273	-0.98991	0.00066	0.00858	0.0061
1697020765.1799145	-0.00402	0.01411	-0.98842	0.00278	0.01017	0.0046
1697020765.1943629	-0.00342	0.01401	-0.98603	-0.00116	0.00656	0.00216
1697020765.2148855	-0.0038	0.01352	-0.98542	-0.00056	0.00854	0.00351
1697020765.234411	-0.00396	0.01569	-0.98884	0.00107	0.00765	-0.0009
1697020765.2533429	-0.00496	0.01362	-0.9882	0.00058	0.00964	0.00463
1697020765.275064	-0.00505	0.0127	-0.9875	0.00066	0.00603	0.00544
1697020765.293038	-0.00492	0.01528	-0.98848	-0.00093	0.0066	0.00254
1697020765.313658	-0.00567	0.01412	-0.9887	0.00203	0.00626	0.00094
1697020765.3347685	-0.00596	0.0124	-0.98723	-0.00045	0.00975	0.00347
1697020765.353121	-0.00583	0.01453	-0.98738	0.0003	0.00643	0.00537
1697020765.3750546	-0.0031	0.01258	-0.9863	0.00211	0.0071	0.00274
1697020765.3949795	-0.0031	0.01258	-0.9863	0.00211	0.0071	0.00274
1697020765.4139855	-0.00277	0.01335	-0.98733	0.00018	0.00843	0.00389
1697020765.4308598	-0.00228	0.01243	-0.98634	0.0006	0.00569	0.00415
1697020765.4588177	-0.00334	0.01389	-0.98718	0.00129	0.01098	0.00377
1697020765.4737172	-0.00473	0.01444	-0.98731	0.0047	0.01035	0.00439
1697020765.4936955	-0.00523	0.01395	-0.98806	-0.00329	0.00993	0.00389
1697020765.513582	-0.00522	0.01417	-0.98765	-0.00052	0.00929	0.00496
1697020765.5335174	-0.00485	0.01343	-0.98649	0.00127	0.00743	0.00441
1697020765.5538337	-0.00498	0.01363	-0.98757	-9e-05	0.00731	0.00187
1697020765.5758317	-0.00408	0.01418	-0.98704	0.00095	0.0072	0.00324
1697020765.5940464	-0.00355	0.01454	-0.9874	0.00119	0.0064	0.0027
1697020765.6140263	-0.00293	0.01259	-0.98869	0.00132	0.00915	0.00479
1697020765.634968	-0.0033	0.01261	-0.98848	-0.00012	0.0087	0.00639
1697020765.6548445	-0.00328	0.01357	-0.98735	-0.00103	0.01077	0.00198
1697020765.675017	-0.00303	0.01299	-0.98666	-0.00011	0.00698	0.00227
1697020765.6964078	-0.00441	0.01426	-0.98633	0.00176	0.00901	0.004
1697020765.714343	-0.00625	0.01427	-0.98765	-0.00032	0.011	-0.00068
1697020765.7333293	-0.00647	0.01278	-0.98693	-0.00073	0.01023	0.00499
1697020765.7579997	-0.005	0.01495	-0.98691	0.0003	0.00637	0.00467
1697020765.7759464	-0.00332	0.01431	-0.98825	0.0025	0.00957	0.00327
1697020765.7948792	-0.0034	0.01227	-0.98917	0.00235	0.00956	0.00527
1697020765.8148563	-0.00311	0.01386	-0.98808	-0.00016	0.00637	0.00099
1697020765.8378193	-0.00333	0.01204	-0.98685	0.00113	0.00755	0.00319
1697020765.8532958	-0.00377	0.01258	-0.98716	0.00213	0.00606	0.0015
1697020765.8742492	-0.00324	0.01355	-0.98876	0.00165	0.00988	0.00277
1697020765.8951855	-0.00286	0.0132	-0.98887	0.00075	0.00851	0.00224
1697020765.9142067	-0.00325	0.0127	-0.98764	0.00123	0.00666	0.00277
1697020765.932118	-0.0038	0.01318	-0.98869	0.00416	0.00986	0.006
1697020765.9559789	-0.00363	0.01388	-0.98792	0.0011	0.00536	0.0026
1697020765.9749124	-0.00462	0.0141	-0.98686	0.00202	0.00633	0.00174
1697020765.9978356	-0.00512	0.01317	-0.98613	0.00018	0.00927	0.00591
1697020766.0138426	-0.00611	0.01265	-0.98602	0.00236	0.00801	0.00646
1697020766.0338123	-0.00594	0.01426	-0.98678	0.00031	0.00867	0.00553
1697020766.0556433	-0.00525	0.01361	-0.98739	0.00123	0.00917	0.00386
1697020766.0956056	-0.00366	0.012	-0.98672	0.00208	0.00655	0.00421
1697020766.1144483	-0.00254	0.01453	-0.98712	-0.0007	0.00986	0.00337
1697020766.1353612	-0.00243	0.01456	-0.98649	-0.00127	0.00797	0.00484
1697020766.155294	-0.00379	0.01281	-0.98768	0.00144	0.00523	0.00607
1697020766.1742346	-0.00377	0.01295	-0.98876	3e-05	0.00969	0.00514
1697020766.1931708	-0.00302	0.01384	-0.98677	-0.00082	0.0095	0.00308
1697020766.2151606	-0.00371	0.01278	-0.98703	-7e-05	0.00774	0.00344
1697020766.2340317	-0.00455	0.01348	-0.98634	0.00154	0.00712	0.00482
1697020766.2513666	-0.00342	0.01431	-0.98585	-0.00022	0.00773	0.00387
1697020766.275329	-0.00465	0.01253	-0.9865	0.00439	0.00954	0.00192
1697020766.296178	-0.00562	0.01473	-0.98726	0.00107	0.00745	0.00414
1697020766.3141413	-0.00379	0.01448	-0.98887	0.00227	0.01208	0.00348
1697020766.3390281	-0.00421	0.01296	-0.98712	0.00157	0.01003	0.00225
1697020766.3642302	-0.00414	0.01363	-0.98629	-0.00317	0.00736	0.00435
1697020766.3761387	-0.00363	0.01351	-0.9886	0.00159	0.01101	0.00584
1697020766.3940742	-0.00348	0.01324	-0.98735	-0.00036	0.00654	0.00356
1697020766.414087	-0.00351	0.01453	-0.98667	-0.00253	0.0086	0.00428
1697020766.4309497	-0.00374	0.01377	-0.988	0.00097	0.00832	0.00098
1697020766.4558685	-0.00488	0.01466	-0.98614	0.00147	0.00793	0.00141
1697020766.475424	-0.00601	0.01297	-0.98587	0.00087	0.00647	0.0042
1697020766.4941714	-0.00557	0.01389	-0.98599	0.00162	0.00903	0.00266
1697020766.5101192	-0.00486	0.01447	-0.98752	0.00311	0.00701	0.0025
1697020766.534038	-0.00443	0.01352	-0.98823	0.00106	0.01361	0.00542
1697020766.5541985	-0.00389	0.01406	-0.9883	-9e-05	0.00861	0.00447
1697020766.5741332	-0.00329	0.01448	-0.98777	0.00015	0.00979	0.00276
1697020766.593161	-0.00357	0.01389	-0.98778	-0.00022	0.00833	0.00196
1697020766.6139991	-0.00311	0.01439	-0.98813	-0.00049	0.00676	0.00146
1697020766.63493	-0.00315	0.01312	-0.98817	-0.00161	0.00836	0.00412
1697020766.65547	-0.0026	0.01237	-0.98725	-0.00015	0.008	0.00645
1697020766.6740077	-0.00222	0.01457	-0.98676	-0.00119	0.00774	0.00318
1697020766.6958413	-0.00212	0.0133	-0.98655	0.00174	0.00593	0.00305
1697020766.7157736	-0.00323	0.01316	-0.98728	0.0023	0.00914	0.0048
1697020766.733773	-0.00421	0.01381	-0.98913	0.00099	0.00699	0.00658
1697020766.74968	-0.00437	0.01365	-0.98827	0.00139	0.00946	0.0055
1697020766.7735822	-0.00404	0.0132	-0.98711	0.00027	0.01002	0.0037
1697020766.7994921	-0.00398	0.01374	-0.98844	-0.00162	0.00818	0.00209
1697020766.8164349	-0.00502	0.01353	-0.98839	-0.00083	0.00993	0.00192
1697020766.8333805	-0.00485	0.01335	-0.9864	0.00064	0.00768	0.00544
1697020766.8533897	-0.00536	0.0156	-0.98646	-0.00042	0.0093	0.00383
1697020766.8743367	-0.00452	0.0153	-0.98816	0.00035	0.006	0.00448
1697020766.8961687	-0.00463	0.01276	-0.98706	0.00025	0.00852	0.00489
1697020766.9204807	-0.00364	0.01349	-0.98723	0.00214	0.00975	0.00403
1697020766.9325135	-0.00224	0.01488	-0.98643	-0.00086	0.00775	0.00415
1697020766.9573586	-0.00301	0.01352	-0.98599	0.00045	0.00849	0.00243
1697020766.9748874	-0.00276	0.01412	-0.98727	0.00104	0.00784	0.00128
1697020766.9928265	-0.00345	0.01429	-0.98783	5e-05	0.00725	0.00347
1697020767.012863	-0.00548	0.01257	-0.98798	0.00234	0.00823	0.00538
1697020767.0542414	-0.00595	0.01367	-0.98752	-0.00104	0.00631	0.0042
1697020767.0762336	-0.00563	0.01369	-0.98769	0.00388	0.00697	0.00325
1697020767.0931244	-0.00601	0.01405	-0.98806	0.00207	0.01031	0.00404
1697020767.1132927	-0.00486	0.01391	-0.98884	0.00089	0.00951	0.00299
1697020767.1346393	-0.00382	0.01372	-0.98877	0.00229	0.009	0.00437
1697020767.1555855	-0.00233	0.0134	-0.98729	0.00134	0.00891	0.00292
1697020767.1783907	-0.00274	0.01312	-0.98588	0.00046	0.00543	0.00427
1697020767.1959465	-0.00284	0.01284	-0.98624	0.00012	0.00942	0.00388
1697020767.2128997	-0.00286	0.01278	-0.98625	-0.00141	0.00532	0.00372
1697020767.2338197	-0.00482	0.01364	-0.98674	0.00264	0.00928	0.00423
1697020767.2537591	-0.00481	0.01426	-0.98722	-0.00132	0.00805	0.00079
1697020767.2747183	-0.00521	0.01405	-0.9873	0.00126	0.00797	0.00376
1697020767.2952733	-0.00588	0.01316	-0.98742	-0.00079	0.00828	0.00332
1697020767.3152072	-0.00448	0.01299	-0.9882	0.00079	0.01021	0.00432
1697020767.3362112	-0.00418	0.01189	-0.98868	0.00225	0.00676	0.00394
1697020767.353039	-0.00439	0.01383	-0.98627	0.00094	0.00636	0.00189
1697020767.374009	-0.00278	0.01352	-0.98681	0.0012	0.01143	0.00092
1697020767.3954551	-0.00265	0.01271	-0.9884	0.00133	0.00857	0.00412
1697020767.4124305	-0.0034	0.01406	-0.98841	-0.00178	0.00882	0.00284
1697020767.431063	-0.00438	0.01412	-0.98835	-0.00159	0.00853	0.00387
1697020767.4536831	-0.00573	0.01178	-0.98844	0.00197	0.01003	0.00438
1697020767.4736784	-0.00339	0.01434	-0.98605	0.00058	0.00823	0.00185
1697020767.4935405	-0.00338	0.0124	-0.98682	-0.00231	0.00919	0.00593
1697020767.5074916	-0.00376	0.0138	-0.98708	-0.00029	0.00864	-0.00145
1697020767.5342364	-0.00461	0.01388	-0.98721	0.00157	0.00827	0.00343
1697020767.5541725	-0.00466	0.01462	-0.98921	0.00224	0.00647	0.00443
1697020767.5741074	-0.00453	0.0149	-0.98734	0.00212	0.00975	0.00236
1697020767.6139739	-0.0033	0.01431	-0.98601	0.00415	0.00892	0.00385
1697020767.6388917	-0.00271	0.0139	-0.98628	-0.00139	0.00942	0.00512
1697020767.655067	-0.00267	0.01273	-0.98542	-7e-05	0.00763	0.00126
1697020767.6740148	-0.00306	0.01285	-0.98515	-9e-05	0.00724	0.00762
1697020767.694949	-0.00341	0.01539	-0.98692	0.00026	0.00743	0.00083
1697020767.7139757	-0.00482	0.01312	-0.98662	0.00256	0.00651	0.00526
1697020767.739799	-0.00488	0.01306	-0.98754	0.00056	0.00839	0.00219
1697020767.7527506	-0.00391	0.01458	-0.98747	0.00049	0.00738	0.00378
1697020767.7747462	-0.00386	0.01274	-0.98683	0.00018	0.00926	0.0055
1697020767.7936838	-0.00462	0.01302	-0.98785	0.00014	0.011	0.00052
1697020767.8136675	-0.00438	0.01313	-0.98767	0.00237	0.00902	0.00193
1697020767.837599	-0.00488	0.01381	-0.98761	0.00186	0.00712	0.00374
1697020767.8535545	-0.00417	0.01485	-0.98739	0.00291	0.00739	0.00376
1697020767.8754861	-0.00272	0.01383	-0.98745	-0.00294	0.00917	0.00346
1697020767.8944192	-0.0029	0.01364	-0.98712	0.0004	0.00805	0.00241
1697020767.9143522	-0.00388	0.01209	-0.98818	0.00238	0.00594	0.00646
1697020767.9307892	-0.00248	0.01309	-0.98779	0.00025	0.00876	0.00359
1697020767.9746368	-0.00201	0.01444	-0.98657	0.00194	0.00701	0.00074
1697020767.9948716	-0.00332	0.01211	-0.98741	0.00067	0.00844	0.00323
1697020768.0052152	-0.00434	0.01324	-0.98757	-0.00098	0.0066	0.00372
1697020768.0341232	-0.00523	0.01478	-0.98731	0.00233	0.00763	0.0011
1697020768.0541253	-0.00571	0.01317	-0.98811	0.00092	0.00856	0.00307
1697020768.0750177	-0.00514	0.01295	-0.98638	0.00088	0.00796	0.00203
1697020768.0939207	-0.00587	0.01341	-0.98689	0.00186	0.009	0.00331
1697020768.1142197	-0.0045	0.01251	-0.98697	0.00175	0.00955	0.00266
1697020768.1344512	-0.00432	0.01267	-0.98769	0.00108	0.00781	0.00651
1697020768.1550236	-0.00398	0.01319	-0.98736	0.00111	0.00611	0.005
1697020768.174025	-0.00386	0.01346	-0.98755	0.00148	0.00911	0.0024
1697020768.1931932	-0.00363	0.01321	-0.98874	0.00128	0.00697	0.00266
1697020768.2133775	-0.00307	0.01395	-0.98767	0.00054	0.00479	0.00385
1697020768.2334843	-0.00307	0.01395	-0.98767	0.00054	0.00479	0.00385
1697020768.254337	-0.00553	0.01438	-0.98814	0.00029	0.01009	0.00454
1697020768.2743542	-0.00517	0.01429	-0.98765	-0.00054	0.00765	0.00385
1697020768.2951972	-0.00517	0.01429	-0.98765	-0.00054	0.00765	0.00385
1697020768.31422	-0.0043	0.01326	-0.98586	-0.00214	0.00538	0.00417
1697020768.336155	-0.0043	0.01326	-0.98586	-0.00214	0.00538	0.00417
1697020768.3540008	-0.0035	0.01276	-0.98451	0.00083	0.00915	0.00063
1697020768.373936	-0.00403	0.01471	-0.98602	-0.00273	0.0099	0.00485
1697020768.3988502	-0.00403	0.01471	-0.98602	-0.00273	0.0099	0.00485
1697020768.4138432	-0.00463	0.01233	-0.98686	0.00011	0.00901	0.00566
1697020768.4307966	-0.00402	0.01426	-0.98718	0.00065	0.00828	0.00466
1697020768.4570835	-0.00402	0.01426	-0.98718	0.00065	0.00828	0.00466
1697020768.473986	-0.00498	0.01319	-0.98624	0.00307	0.01045	0.00168
1697020768.493992	-0.00464	0.01435	-0.98523	-0.00339	0.00774	0.00402
1697020768.5088696	-0.00455	0.0149	-0.98674	0.00093	0.00758	0.0041
1697020768.53424	-0.00474	0.01354	-0.98857	4e-05	0.00705	0.00341
1697020768.5584705	-0.00482	0.01359	-0.98854	-0.00084	0.01052	0.00313
1697020768.574764	-0.00298	0.0139	-0.98629	7e-05	0.00597	0.00171
1697020768.5936506	-0.0034	0.01348	-0.98676	0.002	0.00795	0.00646
1697020768.614704	-0.00257	0.01503	-0.98784	0.00125	0.01001	0.00058
1697020768.6345146	-0.00306	0.01404	-0.98672	-0.00128	0.00982	0.00709
