16.255712,7.419843,52.970957,14.481890,3.582275
16.218539,7.567022,52.921729,14.452722,3.511531
16.095511,7.225598,52.698357,14.490723,3.552164
16.167058,7.580161,52.381500,14.378502,3.585564
16.138825,7.491177,52.220754,14.436623,3.484827
16.241326,7.237098,52.161809,14.343868,3.681125
16.051239,7.619016,52.140173,14.449927,3.583765
16.127047,7.452962,52.199000,14.414630,3.527572
16.093705,7.343288,52.363693,14.457856,3.628693
16.195427,7.673217,52.646278,14.448165,3.437438
16.172410,7.284010,52.811607,14.475888,3.426501
16.116206,7.393066,52.963820,14.388509,3.551112
16.040858,7.734318,52.899581,14.359860,3.508677
16.146588,7.189743,52.744936,14.356225,3.595506
16.224065,7.706056,52.601497,14.402738,3.358714
