5.829947,3.878316,14.751431,19.909223,1.151057
5.755553,3.855153,14.791651,19.851940,1.197171
5.771816,3.999415,14.950403,19.807659,0.869966
5.827231,3.878262,15.183571,19.795949,1.097702
5.877650,3.955961,15.592451,19.813322,1.103602
5.941087,3.878067,15.622485,19.788752,1.110953
5.817369,3.787356,15.733140,19.747029,1.111325
5.800053,3.977966,15.657002,19.684213,0.930424
6.009411,3.835072,15.475872,19.646914,1.082347
5.943652,3.939972,15.161756,19.787152,1.033215
5.961004,4.001630,14.890596,19.804981,1.014568
5.831046,3.847389,14.685331,19.793861,1.033117
5.611097,3.855144,14.605575,20.006273,1.236984
5.785234,3.920706,14.819627,19.730886,1.110116
5.811150,3.913476,14.946832,19.758717,1.056867
