1690470491.775341	11.32	-1.75	-0.67
1690470491.775341	11.32	-1.75	-0.67
1690470491.7984962	11.32	-1.75	-0.67
1690470491.8073685	11.32	-1.75	-0.67
1690470491.836048	11.32	-1.75	-0.67
1690470491.8554208	11.32	-1.75	-0.67
1690470491.8764148	11.32	-1.75	-0.67
1690470491.900528	11.32	-1.75	-0.67
1690470491.917628	11.32	-1.75	-0.67
1690470491.9472377	11.33	-1.75	-0.67
1690470491.9633226	11.32	-1.76	-0.67
1690470491.9790664	11.33	-1.76	-0.67
1690470491.9958658	11.33	-1.76	-0.67
1690470492.0175548	11.32	-1.75	-0.67
1690470492.0365915	11.32	-1.75	-0.67
1690470492.0643258	11.32	-1.75	-0.67
1690470492.0958376	11.32	-1.75	-0.67
1690470492.1161356	11.33	-1.75	-0.67
1690470492.1267297	11.33	-1.75	-0.67
1690470492.1575358	11.33	-1.75	-0.67
1690470492.1775346	11.32	-1.75	-0.67
1690470492.1985471	11.33	-1.75	-0.67
1690470492.2176838	11.32	-1.75	-0.67
1690470492.2357678	11.32	-1.75	-0.67
1690470492.2603717	11.32	-1.75	-0.67
1690470492.2847044	11.32	-1.75	-0.67
1690470492.2962816	11.32	-1.75	-0.67
1690470492.3109229	11.32	-1.75	-0.67
1690470492.338738	11.32	-1.75	-0.67
1690470492.3560412	11.32	-1.75	-0.67
1690470492.3726845	11.32	-1.75	-0.67
1690470492.3967116	11.32	-1.75	-0.67
1690470492.415317	11.33	-1.75	-0.67
1690470492.435361	11.33	-1.75	-0.67
1690470492.4586816	11.33	-1.75	-0.67
1690470492.4777257	11.32	-1.75	-0.67
1690470492.495378	11.32	-1.75	-0.67
1690470492.5219262	11.32	-1.75	-0.67
1690470492.5364704	11.32	-1.75	-0.67
1690470492.5577543	11.32	-1.75	-0.67
1690470492.5766928	11.32	-1.75	-0.67
1690470492.5979316	11.32	-1.75	-0.67
1690470492.6332092	11.32	-1.76	-0.67
1690470492.655473	11.32	-1.76	-0.67
1690470492.6786294	11.32	-1.76	-0.67
1690470492.697222	11.32	-1.75	-0.67
1690470492.716737	11.32	-1.75	-0.67
1690470492.7355947	11.32	-1.75	-0.67
1690470492.754795	11.32	-1.75	-0.67
1690470492.7765217	11.32	-1.75	-0.67
1690470492.7975912	11.32	-1.75	-0.67
1690470492.811307	11.32	-1.76	-0.67
1690470492.835825	11.32	-1.75	-0.67
1690470492.860077	11.32	-1.75	-0.67
1690470492.8765953	11.32	-1.75	-0.67
1690470492.895123	11.32	-1.75	-0.67
1690470492.916796	11.32	-1.75	-0.67
1690470492.9394133	11.32	-1.75	-0.67
1690470492.9586198	11.32	-1.75	-0.67
1690470492.9767528	11.32	-1.75	-0.67
1690470493.004493	11.32	-1.75	-0.67
1690470493.0170176	11.32	-1.75	-0.67
1690470493.037347	11.32	-1.75	-0.67
1690470493.0543745	11.33	-1.75	-0.67
1690470493.075541	11.33	-1.75	-0.67
1690470493.0944583	11.32	-1.75	-0.67
1690470493.1165442	11.33	-1.75	-0.67
1690470493.1342928	11.32	-1.75	-0.67
1690470493.1556551	11.32	-1.75	-0.67
1690470493.1776128	11.32	-1.75	-0.67
1690470493.1969097	11.32	-1.76	-0.67
1690470493.2221668	11.32	-1.76	-0.67
1690470493.2362742	11.32	-1.76	-0.67
1690470493.2581365	11.33	-1.75	-0.67
1690470493.2874482	11.33	-1.75	-0.67
1690470493.2980275	11.33	-1.75	-0.67
1690470493.328202	11.32	-1.75	-0.67
1690470493.3355343	11.32	-1.75	-0.67
1690470493.3556213	11.32	-1.75	-0.67
1690470493.3781261	11.32	-1.75	-0.67
1690470493.3965104	11.33	-1.75	-0.67
1690470493.4165957	11.33	-1.75	-0.67
1690470493.4366553	11.33	-1.75	-0.67
1690470493.4822996	11.33	-1.75	-0.67
1690470493.4954634	11.33	-1.75	-0.67
1690470493.5202708	11.33	-1.75	-0.67
1690470493.5398703	11.33	-1.75	-0.67
1690470493.5555785	11.33	-1.75	-0.67
1690470493.575613	11.33	-1.75	-0.67
1690470493.5982258	11.33	-1.75	-0.67
1690470493.6192396	11.33	-1.75	-0.67
1690470493.6257324	11.33	-1.75	-0.67
1690470493.6545486	11.33	-1.75	-0.67
1690470493.6762822	11.33	-1.75	-0.67
1690470493.7024188	11.33	-1.75	-0.67
1690470493.719519	11.32	-1.75	-0.67
1690470493.7366016	11.32	-1.75	-0.67
1690470493.7564735	11.32	-1.75	-0.67
1690470493.783466	11.32	-1.75	-0.67
1690470493.796544	11.32	-1.75	-0.67
1690470493.8076649	11.32	-1.75	-0.67
1690470493.8371406	11.33	-1.75	-0.67
1690470493.8607755	11.32	-1.75	-0.67
1690470493.8777714	11.33	-1.75	-0.67
1690470493.8913326	11.33	-1.75	-0.67
1690470493.9152403	11.32	-1.75	-0.67
1690470493.9367976	11.33	-1.75	-0.67
1690470493.9554517	11.33	-1.75	-0.67
1690470493.9761732	11.32	-1.75	-0.67
1690470493.9944108	11.32	-1.75	-0.66
1690470494.0161488	11.32	-1.75	-0.67
1690470494.0354242	11.32	-1.75	-0.66
1690470494.0574114	11.32	-1.75	-0.67
1690470494.0864172	11.32	-1.75	-0.67
1690470494.0959535	11.32	-1.75	-0.67
1690470494.1164196	11.32	-1.75	-0.67
1690470494.131267	11.32	-1.75	-0.67
1690470494.1583898	11.32	-1.75	-0.67
1690470494.1755443	11.32	-1.75	-0.67
1690470494.2005603	11.33	-1.75	-0.67
1690470494.2165215	11.33	-1.75	-0.67
1690470494.2357137	11.33	-1.75	-0.67
1690470494.2577572	11.33	-1.76	-0.67
1690470494.2792754	11.32	-1.76	-0.67
1690470494.297038	11.32	-1.75	-0.67
1690470494.3181963	11.33	-1.76	-0.67
1690470494.3461273	11.32	-1.76	-0.67
1690470494.358659	11.32	-1.75	-0.67
