1690689911.2778058	-0.00782	0.01459	-0.9937	0.00011	0.0089	0.0024
1690689911.2788026	-0.00782	0.01459	-0.9937	0.00011	0.0089	0.0024
1690689911.3008988	-0.0088	0.01298	-0.99401	0.00112	0.00713	0.00563
1690689911.3199248	-0.00992	0.01181	-0.99479	0.00109	0.00895	0.00417
1690689911.339757	-0.00898	0.01248	-0.99422	0.00373	0.01076	0.00189
1690689911.3605301	-0.00714	0.01342	-0.99422	0.00171	0.01115	0.00012
1690689911.3781638	-0.00757	0.01197	-0.99334	-0.00045	0.01096	0.0031
1690689911.4014077	-0.00721	0.0118	-0.99388	-0.00142	0.0081	0.00644
1690689911.417766	-0.00888	0.01402	-0.99358	-0.00137	0.0087	0.00128
1690689911.4391468	-0.00925	0.01279	-0.99338	0.00248	0.00633	0.00283
1690689911.4581993	-0.00776	0.01148	-0.99397	0.00239	0.00714	0.00574
1690689911.4792	-0.00756	0.01306	-0.99291	0.0016	0.00929	0.00105
1690689911.503558	-0.00727	0.01323	-0.99323	0.00193	0.00974	0.00047
1690689911.519917	-0.00877	0.01255	-0.99471	-0.00074	0.00832	0.00419
1690689911.539101	-0.0078	0.01373	-0.99414	0.0021	0.00665	0.00053
1690689911.5580301	-0.00813	0.012	-0.9954	0.00131	0.00994	0.00227
1690689911.579957	-0.00745	0.01349	-0.99348	-0.00053	0.00593	0.00385
1690689911.6058698	-0.0068	0.01128	-0.9952	0.00143	0.0066	0.00241
1690689911.6182883	-0.00662	0.01103	-0.99485	-0.00226	0.00707	0.00304
1690689911.6525323	-0.00698	0.01288	-0.99321	0.00343	0.00577	0.00299
1690689911.6576002	-0.00738	0.01312	-0.99391	0.002	0.00662	-0.00089
1690689911.6794605	-0.00694	0.01272	-0.9936	0.0018	0.00973	0.00465
1690689911.709704	-0.00779	0.01226	-0.99457	-0.00057	0.00959	0.00447
1690689911.7179236	-0.00746	0.01348	-0.99401	0.00137	0.00947	0.00262
1690689911.739109	-0.00779	0.01394	-0.99179	0.00071	0.01	0.00284
1690689911.834339	-0.00821	0.01261	-0.99157	-0.00027	0.01013	0.00405
1690689911.913323	-0.00692	0.01233	-0.99321	0.00121	0.00734	0.00084
1690689911.9153492	-0.00938	0.01121	-0.99317	0.00232	0.00923	0.00301
1690689911.916419	-0.00893	0.01244	-0.9927	0.00065	0.00723	0.0034
1690689911.9184537	-0.00751	0.01291	-0.99436	0.00061	0.00908	0.004
1690689911.9204443	-0.00628	0.01444	-0.99347	0.0014	0.01031	0.00114
1690689911.941237	-0.00638	0.01247	-0.99495	0.00228	0.01111	0.00264
1690689911.9605935	-0.00536	0.01216	-0.99333	-0.00031	0.00926	0.00499
1690689911.9808502	-0.00579	0.01256	-0.99318	0.0021	0.00685	5e-05
1690689911.9985397	-0.00738	0.01316	-0.99582	0.00063	0.00931	0.00339
1690689912.0196164	-0.00668	0.01163	-0.99607	0.00131	0.00896	0.00335
1690689912.0399597	-0.0074	0.01154	-0.99426	-0.00035	0.01125	0.00208
1690689912.0587068	-0.0076	0.01401	-0.99453	-3e-05	0.00869	0.00141
1690689912.078305	-0.00927	0.01142	-0.99385	0.00196	0.00813	0.00645
1690689912.1012886	-0.00908	0.01189	-0.99357	-0.00013	0.00877	0.00197
1690689912.120402	-0.00778	0.01405	-0.99431	-0.00088	0.0068	0.00323
1690689912.151117	-0.00841	0.01281	-0.99386	-0.00118	0.00849	0.00306
1690689912.166193	-0.00841	0.01281	-0.99386	-0.00118	0.00849	0.00306
1690689912.1814833	-0.00774	0.01455	-0.99332	-0.0001	0.00876	0.00395
1690689912.1997886	-0.0074	0.01302	-0.99367	0.00205	0.00805	0.0024
1690689912.2222848	-0.00724	0.01219	-0.99359	0.00059	0.0081	0.00395
1690689912.2399335	-0.00792	0.01192	-0.99333	-0.00383	0.00783	0.00077
1690689912.2571082	-0.00764	0.01275	-0.99454	0.00077	0.01001	0.00256
1690689912.2811584	-0.007	0.01322	-0.99488	-0.00075	0.00691	0.00321
1690689912.3008683	-0.00685	0.01133	-0.99401	-0.00104	0.00986	0.00275
1690689912.339767	-0.00619	0.01214	-0.99332	-0.00077	0.00854	0.00091
1690689912.3572557	-0.00625	0.01224	-0.99426	0.00037	0.01097	0.00454
1690689912.378216	-0.00625	0.01224	-0.99426	0.00037	0.01097	0.00454
1690689912.4030993	-0.00713	0.01134	-0.99531	0.0008	0.00827	0.00212
1690689912.4170642	-0.00659	0.01279	-0.99385	-0.0017	0.00791	0.00361
1690689912.4386322	-0.00745	0.0144	-0.99569	-0.00026	0.00968	0.00383
1690689912.4592013	-0.00729	0.01383	-0.99631	0.0007	0.00796	0.00117
1690689912.4791286	-0.00628	0.01401	-0.99555	0.0009	0.00682	0.00081
1690689912.5018668	-0.00702	0.01229	-0.99308	0.00014	0.01158	0.00358
1690689912.5259778	-0.00817	0.01259	-0.994	0.00118	0.01177	0.00184
1690689912.5399888	-0.00716	0.01506	-0.9936	-0.00046	0.00927	0.00216
1690689912.566427	-0.00718	0.01277	-0.99467	0.00264	0.01258	0.0009
1690689912.580171	-0.00827	0.01229	-0.99389	0.00108	0.00675	0.00734
