1.973851,1.411888,25.467342,14.962617,15.113058
2.001210,1.497233,25.478177,14.872345,15.011064
2.145819,1.439911,25.624918,14.945421,15.252962
2.033354,1.171641,25.681057,14.952646,15.123116
1.896534,0.946677,25.608931,14.873493,15.083298
2.174081,1.215527,25.572816,14.988518,14.789125
2.244689,1.322004,25.663824,14.935691,14.976868
2.012006,1.431995,25.646498,14.991806,15.068757
1.921675,1.203589,25.354365,14.855374,14.995310
2.212307,0.658688,25.708282,14.833496,15.172239
2.357509,0.837206,25.695592,14.950389,15.221130
1.937318,1.373104,25.547047,14.934877,15.116405
