1.247396,0.952124,1.112709,21.167868,13.213139
1.246007,0.977970,1.397061,21.185202,13.463586
1.251927,0.871895,1.351061,21.122472,13.383394
1.379709,1.273370,1.138657,21.227797,13.245642
1.185666,0.934185,1.320898,21.119086,13.449783
1.005236,0.921767,1.319240,21.123089,13.298216
0.964820,0.658878,0.996524,21.089793,13.241812
0.910425,0.963753,1.307205,21.123961,13.499185
0.769190,0.972029,1.175018,20.985563,13.410844
1.072903,0.690205,1.205583,21.086194,13.390910
1.059865,0.832663,1.226270,21.145699,13.421023
0.914763,0.908293,1.179406,21.071761,13.223127
