time (msec),xAccel (m/s^2),yAccel (m/s^2),zAccel (m/s^2),xRate (deg/s),yRate (deg/s),zRate (deg/s),xMag (Gauss),yMag (Gauss),zMag (Gauss)
1343514246,0.6633,0.6806,-9.7118,-0.0265,-0.0316,0.1493,0.0000,0.0000,0.0000
1343524252,0.6617,0.6790,-9.7134,-0.0211,-0.0684,0.1376,0.0000,0.0000,0.0000
1343534081,0.6592,0.6750,-9.7158,-0.0149,-0.0688,0.1258,0.0000,0.0000,0.0000
1343544315,0.6600,0.6782,-9.7150,-0.0487,-0.0688,0.1086,0.0000,0.0000,0.0000
1343554082,0.6528,0.6782,-9.7174,-0.0317,-0.0442,0.1090,0.0000,0.0000,0.0000
1343564155,0.6584,0.6774,-9.7142,-0.0089,0.0100,0.0729,0.0000,0.0000,0.0000
1343574252,0.6681,0.6830,-9.7094,-0.0319,-0.0201,0.0608,0.0000,0.0000,0.0000
1343584156,0.6640,0.6758,-9.7182,-0.0046,-0.1159,0.0729,0.0000,0.0000,0.0000
1343594082,0.6544,0.6670,-9.7134,0.0064,-0.1218,0.0080,0.0000,0.0000,0.0000
1343604161,0.6528,0.6694,-9.7174,-0.0222,-0.0682,-0.0390,0.0000,0.0000,0.0000
1343614252,0.6592,0.6790,-9.7262,-0.0387,0.0232,0.0662,0.0000,0.0000,0.0000
1343624166,0.6665,0.6798,-9.7174,-0.0317,0.0102,0.1139,0.0000,0.0000,0.0000
1343634084,0.6648,0.6774,-9.7102,-0.0375,-0.0567,0.0490,0.0000,0.0000,0.0000
1343644331,0.6600,0.6830,-9.7110,-0.0325,-0.0917,0.0908,0.0000,0.0000,0.0000
1343654158,0.6592,0.6742,-9.7126,-0.0271,-0.0624,0.1318,0.0000,0.0000,0.0000
1343664262,0.6584,0.6670,-9.7150,-0.0213,-0.0450,0.0428,0.0000,0.0000,0.0000
1343674156,0.6576,0.6718,-9.7150,0.0015,-0.0201,0.0321,0.0000,0.0000,0.0000
1343684158,0.6568,0.6718,-9.7150,0.0023,-0.0072,0.1203,0.0000,0.0000,0.0000
1343694156,0.6681,0.6678,-9.7174,-0.0209,-0.0323,0.1262,0.0000,0.0000,0.0000
1343704260,0.6625,0.6766,-9.7166,-0.0436,-0.0865,0.0319,0.0000,0.0000,0.0000
1343714298,0.6536,0.6750,-9.7174,-0.0267,-0.1454,0.0663,0.0000,0.0000,0.0000
1343724090,0.6496,0.6622,-9.7142,-0.0217,-0.1153,0.1614,0.0000,0.0000,0.0000
1343734330,0.6496,0.6678,-9.7158,-0.0547,-0.0497,0.0842,0.0000,0.0000,0.0000
1343744091,0.6536,0.6766,-9.7174,-0.0552,-0.0136,-0.0163,0.0000,0.0000,0.0000
1343754164,0.6672,0.6718,-9.7118,-0.0324,-0.0195,0.0601,0.0000,0.0000,0.0000
1343764320,0.6745,0.6766,-9.7158,-0.0438,-0.0802,0.1381,0.0000,0.0000,0.0000
1343774160,0.6600,0.6766,-9.7174,-0.0435,-0.1219,0.1380,0.0000,0.0000,0.0000
1343784258,0.6512,0.6678,-9.7158,-0.0034,-0.1101,0.0667,0.0000,0.0000,0.0000
1343794266,0.6657,0.6694,-9.7126,0.0019,-0.0927,-0.0223,0.0000,0.0000,0.0000
1343804093,0.6777,0.6822,-9.7102,-0.0436,-0.1161,0.0484,0.0000,0.0000,0.0000
1343814168,0.6689,0.6822,-9.7150,-0.0376,-0.2051,0.1146,0.0000,0.0000,0.0000
1343824256,0.6456,0.6766,-9.7214,-0.0093,-0.1756,0.0908,0.0000,0.0000,0.0000
1343834369,0.6448,0.6758,-9.7118,-0.0044,-0.0683,0.1208,0.0000,0.0000,0.0000
1343844093,0.6576,0.6686,-9.7158,-0.0217,-0.0123,0.0963,0.0000,0.0000,0.0000
1343854332,0.6624,0.6742,-9.7190,-0.0035,0.0176,0.0074,0.0000,0.0000,0.0000
1343864088,0.6592,0.6790,-9.7110,-0.0034,-0.0265,0.0959,0.0000,0.0000,0.0000
1343874161,0.6625,0.6662,-9.7158,-0.0093,-0.0804,0.1555,0.0000,0.0000,0.0000
1343884258,0.6624,0.6782,-9.7182,-0.0153,-0.0747,0.0601,0.0000,0.0000,0.0000
1343894085,0.6592,0.6790,-9.7102,-0.0044,-0.1219,-0.0283,0.0000,0.0000,0.0000
1343904264,0.6673,0.6718,-9.7134,-0.0159,-0.1516,0.0022,0.0000,0.0000,0.0000
1343914090,0.6592,0.6734,-9.7126,-0.0331,-0.1280,0.0966,0.0000,0.0000,0.0000
1343924166,0.6504,0.6790,-9.7190,-0.0549,-0.1099,0.0897,0.0000,0.0000,0.0000
1343934260,0.6592,0.6742,-9.7230,-0.0144,-0.1100,0.0360,0.0000,0.0000,0.0000
1343944161,0.6552,0.6702,-9.7222,0.0142,-0.0865,0.0664,0.0000,0.0000,0.0000
1343954091,0.6488,0.6726,-9.7182,-0.0263,-0.0380,0.1029,0.0000,0.0000,0.0000
1343964167,0.6592,0.6734,-9.7142,-0.0325,-0.0138,0.0620,0.0000,0.0000,0.0000
1343974264,0.6697,0.6758,-9.7126,-0.0445,-0.0617,0.1024,0.0000,0.0000,0.0000
1343984335,0.6625,0.6798,-9.7142,-0.0501,-0.1213,0.1858,0.0000,0.0000,0.0000
1343994092,0.6512,0.6782,-9.7182,-0.0089,-0.1398,0.1384,0.0000,0.0000,0.0000
1344004335,0.6488,0.6718,-9.7166,-0.0148,-0.1156,0.0542,0.0000,0.0000,0.0000
1344014266,0.6536,0.6750,-9.7198,-0.0325,-0.0196,0.0673,0.0000,0.0000,0.0000
1344024168,0.6592,0.6790,-9.7174,-0.0207,0.0341,0.1445,0.0000,0.0000,0.0000
1344034094,0.6641,0.6774,-9.7126,-0.0442,0.0289,0.1438,0.0000,0.0000,0.0000
1344044374,0.6600,0.6742,-9.7142,-0.0328,-0.0313,0.0369,0.0000,0.0000,0.0000
1344054262,0.6697,0.6742,-9.7126,0.0020,-0.0801,0.0014,0.0000,0.0000,0.0000
1344064167,0.6600,0.6734,-9.7222,-0.0039,-0.0982,0.0721,0.0000,0.0000,0.0000
1344074262,0.6512,0.6742,-9.7198,-0.0040,-0.0442,0.1563,0.0000,0.0000,0.0000
1344084094,0.6641,0.6710,-9.7126,0.0018,-0.0505,0.1501,0.0000,0.0000,0.0000
1344094265,0.6745,0.6798,-9.7166,-0.0206,-0.1399,0.0722,0.0000,0.0000,0.0000
1344104293,0.6608,0.6838,-9.7118,-0.0322,-0.1694,0.1022,0.0000,0.0000,0.0000
1344114269,0.6480,0.6726,-9.7166,-0.0050,-0.1576,0.1146,0.0000,0.0000,0.0000
1344124101,0.6464,0.6750,-9.7174,-0.0104,-0.0612,0.0313,0.0000,0.0000,0.0000
1344134166,0.6536,0.6798,-9.7102,0.0015,0.0666,0.0371,0.0000,0.0000,0.0000
1344144091,0.6689,0.6726,-9.7166,0.0024,0.0228,0.0604,0.0000,0.0000,0.0000
1344154334,0.6673,0.6782,-9.7182,-0.0268,-0.0497,0.0249,0.0000,0.0000,0.0000
1344164267,0.6536,0.6822,-9.7142,-0.0441,-0.0804,0.1079,0.0000,0.0000,0.0000
1344174168,0.6496,0.6694,-9.7190,-0.0207,-0.0563,0.1734,0.0000,0.0000,0.0000
1344184267,0.6512,0.6694,-9.7142,-0.0261,-0.0085,0.1139,0.0000,0.0000,0.0000
1344194168,0.6705,0.6798,-9.7086,-0.0044,-0.0506,0.0251,0.0000,0.0000,0.0000
1344204091,0.6705,0.6766,-9.7198,0.0241,-0.1338,0.0548,0.0000,0.0000,0.0000
1344214163,0.6512,0.6774,-9.7142,-0.0159,-0.1042,0.1805,0.0000,0.0000,0.0000
1344224267,0.6464,0.6798,-9.7110,-0.0390,-0.0740,0.1802,0.0000,0.0000,0.0000
1344234350,0.6552,0.6758,-9.7206,-0.0158,-0.0259,0.0610,0.0000,0.0000,0.0000
1344244098,0.6697,0.6678,-9.7094,-0.0034,-0.0256,0.0080,0.0000,0.0000,0.0000
1344254179,0.6721,0.6742,-9.7190,-0.0148,-0.1222,0.0014,0.0000,0.0000,0.0000
1344264103,0.6496,0.6854,-9.7214,-0.0208,-0.1457,0.0892,0.0000,0.0000,0.0000
1344274269,0.6424,0.6758,-9.7062,-0.0157,-0.0921,0.1916,0.0000,0.0000,0.0000
1344284099,0.6600,0.6646,-9.7174,0.0020,-0.0444,0.1199,0.0000,0.0000,0.0000
1344294262,0.6753,0.6742,-9.7174,-0.0148,-0.0447,-0.0504,0.0000,0.0000,0.0000
1344304261,0.6697,0.6774,-9.7118,-0.0319,-0.1581,-0.0450,0.0000,0.0000,0.0000
1344314098,0.6456,0.6686,-9.7150,-0.0207,-0.1757,0.0793,0.0000,0.0000,0.0000
1344324374,0.6376,0.6750,-9.7174,-0.0493,-0.0491,0.0669,0.0000,0.0000,0.0000
1344334101,0.6600,0.6838,-9.7150,-0.0442,0.0054,0.0498,0.0000,0.0000,0.0000
1344344165,0.6745,0.6758,-9.7158,0.0299,0.0049,0.0855,0.0000,0.0000,0.0000
1344354265,0.6721,0.6710,-9.7078,0.0015,-0.0621,0.0666,0.0000,0.0000,0.0000
1344364176,0.6624,0.6766,-9.7158,-0.0328,-0.1638,0.0072,0.0000,0.0000,0.0000
1344374307,0.6504,0.6790,-9.7214,-0.0104,-0.1402,0.0128,0.0000,0.0000,0.0000
1344384343,0.6488,0.6742,-9.7134,-0.0217,-0.0198,0.0604,0.0000,0.0000,0.0000
1344394274,0.6641,0.6742,-9.7166,-0.0669,0.0046,0.0846,0.0000,0.0000,0.0000
1344404173,0.6713,0.6782,-9.7230,-0.0265,-0.0380,0.0490,0.0000,0.0000,0.0000
1344414265,0.6609,0.6734,-9.7174,-0.0263,-0.0923,0.0424,0.0000,0.0000,0.0000
1344424349,0.6488,0.6670,-9.7190,-0.0385,-0.0803,0.0315,0.0000,0.0000,0.0000
1344434105,0.6576,0.6758,-9.7166,-0.0448,0.0344,0.0550,0.0000,0.0000,0.0000
1344444388,0.6657,0.6798,-9.7198,-0.0385,0.0295,0.1084,0.0000,0.0000,0.0000
1344454103,0.6560,0.6742,-9.7222,-0.0148,0.0176,0.1377,0.0000,0.0000,0.0000
1344464173,0.6600,0.6726,-9.7158,-0.0207,0.0410,0.1260,0.0000,0.0000,0.0000
1344474107,0.6681,0.6686,-9.7174,-0.0385,-0.0500,0.1266,0.0000,0.0000,0.0000
1344484180,0.6536,0.6766,-9.7174,-0.0208,-0.0798,0.1030,0.0000,0.0000,0.0000
1344494309,0.6464,0.6726,-9.7046,-0.0265,-0.0430,0.1437,0.0000,0.0000,0.0000
1344504177,0.6592,0.6726,-9.7198,-0.0557,-0.0194,0.1855,0.0000,0.0000,0.0000
1344514276,0.6560,0.6830,-9.7230,-0.0384,-0.0026,0.1676,0.0000,0.0000,0.0000
1344524106,0.6504,0.6782,-9.7166,-0.0044,0.0222,0.0725,0.0000,0.0000,0.0000
1344534173,0.6681,0.6630,-9.7158,-0.0048,0.0293,-0.0099,0.0000,0.0000,0.0000
1344544268,0.6849,0.6742,-9.7150,-0.0213,-0.0072,0.0008,0.0000,0.0000,0.0000
1344554172,0.6745,0.6846,-9.7126,-0.0163,-0.1041,0.1731,0.0000,0.0000,0.0000
1344564273,0.6448,0.6710,-9.7182,-0.0168,-0.1398,0.2729,0.0000,0.0000,0.0000
1344574182,0.6327,0.6646,-9.7110,-0.0267,-0.0199,0.1139,0.0000,0.0000,0.0000
1344584102,0.6608,0.6782,-9.7102,-0.0376,0.0657,-0.0339,0.0000,0.0000,0.0000
1344594179,0.6946,0.6718,-9.7158,-0.0265,-0.0137,0.0367,0.0000,0.0000,0.0000
1344604272,0.6729,0.6758,-9.7166,-0.0325,-0.0984,0.1497,0.0000,0.0000,0.0000
1344614342,0.6456,0.6838,-9.7118,-0.0376,-0.1221,0.2152,0.0000,0.0000,0.0000
1344624103,0.6448,0.6734,-9.7206,-0.0487,-0.0799,0.1197,0.0000,0.0000,0.0000
1344634382,0.6584,0.6726,-9.7190,-0.0268,0.0416,-0.0277,0.0000,0.0000,0.0000
1344644106,0.6721,0.6750,-9.7118,-0.0163,0.0716,0.0498,0.0000,0.0000,0.0000
1344654179,0.6729,0.6718,-9.7182,-0.0217,-0.0258,0.1266,0.0000,0.0000,0.0000
1344664306,0.6600,0.6774,-9.7150,-0.0319,-0.0807,0.1021,0.0000,0.0000,0.0000
1344674181,0.6568,0.6750,-9.7110,-0.0447,-0.0925,0.0189,0.0000,0.0000,0.0000
1344684105,0.6544,0.6646,-9.7254,-0.0451,-0.0865,-0.0161,0.0000,0.0000,0.0000
1344694349,0.6633,0.6774,-9.7118,-0.0214,-0.0264,0.0255,0.0000,0.0000,0.0000
1344704280,0.6721,0.6734,-9.7094,-0.0268,-0.1575,0.1025,0.0000,0.0000,0.0000
1344714284,0.6584,0.6630,-9.7301,-0.0664,-0.2284,0.0662,0.0000,0.0000,0.0000
1344724200,0.6335,0.6814,-9.7182,-0.0388,-0.0746,0.0783,0.0000,0.0000,0.0000
1344734181,0.6488,0.6774,-9.7190,0.0014,0.0174,0.1621,0.0000,0.0000,0.0000
1344744179,0.6697,0.6734,-9.7294,-0.0148,0.0966,0.1380,0.0000,0.0000,0.0000
1344754284,0.6657,0.6742,-9.7054,-0.0040,0.0652,0.1018,0.0000,0.0000,0.0000
1344764345,0.6673,0.6590,-9.7118,-0.0048,-0.0802,0.0959,0.0000,0.0000,0.0000
1344774280,0.6649,0.6662,-9.7222,-0.0333,-0.1041,0.0788,0.0000,0.0000,0.0000
1344784350,0.6536,0.6910,-9.7110,-0.0271,-0.1222,-0.0092,0.0000,0.0000,0.0000
1344794105,0.6536,0.6790,-9.7230,-0.0152,-0.1340,-0.0270,0.0000,0.0000,0.0000
1344804180,0.6592,0.6726,-9.7198,-0.0034,-0.0392,0.0488,0.0000,0.0000,0.0000
1344814104,0.6600,0.6742,-9.7110,-0.0094,0.0032,0.1321,0.0000,0.0000,0.0000
1344824355,0.6761,0.6710,-9.7158,-0.0273,-0.0866,0.1079,0.0000,0.0000,0.0000
1344834282,0.6721,0.6686,-9.7126,-0.0387,-0.1642,0.0666,0.0000,0.0000,0.0000
1344844283,0.6319,0.6782,-9.7206,-0.0328,-0.2055,0.0307,0.0000,0.0000,0.0000
1344854115,0.6239,0.6774,-9.7190,-0.0212,-0.0320,0.0538,0.0000,0.0000,0.0000
1344864111,0.6608,0.6742,-9.7086,-0.0325,0.1583,0.1801,0.0000,0.0000,0.0000
1344874112,0.6930,0.6758,-9.7126,-0.0493,-0.0018,0.1680,0.0000,0.0000,0.0000
1344884379,0.6649,0.6758,-9.7198,-0.0093,-0.1693,0.0544,0.0000,0.0000,0.0000
1344894286,0.6383,0.6718,-9.7078,-0.0091,-0.1517,0.0783,0.0000,0.0000,0.0000
1344904184,0.6520,0.6710,-9.7174,-0.0616,-0.1224,0.0842,0.0000,0.0000,0.0000
1344914289,0.6729,0.6870,-9.7198,-0.0615,-0.0257,0.0363,0.0000,0.0000,0.0000
1344924182,0.6705,0.6838,-9.7046,0.0015,-0.0614,0.0480,0.0000,0.0000,0.0000
1344934349,0.6560,0.6630,-9.7182,-0.0035,-0.1156,0.0195,0.0000,0.0000,0.0000
1344944351,0.6600,0.6742,-9.7126,-0.0203,-0.0680,-0.0155,0.0000,0.0000,0.0000
1344954184,0.6665,0.6766,-9.7158,-0.0364,-0.0744,0.0839,0.0000,0.0000,0.0000
1344964286,0.6536,0.6678,-9.7246,-0.0199,-0.1040,0.1801,0.0000,0.0000,0.0000
1344974286,0.6416,0.6726,-9.7142,-0.0322,-0.0558,0.1447,0.0000,0.0000,0.0000
1344984290,0.6528,0.6838,-9.7190,-0.0217,0.0110,0.0601,0.0000,0.0000,0.0000
1344994185,0.6729,0.6846,-9.7142,0.0128,0.0852,0.1080,0.0000,0.0000,0.0000
1345004384,0.6737,0.6750,-9.7046,0.0182,0.0423,0.1800,0.0000,0.0000,0.0000
1345014113,0.6641,0.6750,-9.7166,0.0015,-0.0803,0.0722,0.0000,0.0000,0.0000
1345024112,0.6552,0.6726,-9.7214,-0.0209,-0.1098,0.0136,0.0000,0.0000,0.0000
1345034284,0.6464,0.6734,-9.7134,-0.0093,-0.0683,0.1204,0.0000,0.0000,0.0000
1345044120,0.6665,0.6718,-9.7102,-0.0387,-0.0626,0.2326,0.0000,0.0000,0.0000
1345054287,0.6729,0.6830,-9.7158,-0.0501,-0.0862,0.2382,0.0000,0.0000,0.0000
1345064113,0.6576,0.6822,-9.7126,0.0073,-0.1155,0.0727,0.0000,0.0000,0.0000
1345074108,0.6568,0.6710,-9.7110,0.0250,-0.1033,-0.0853,0.0000,0.0000,0.0000
1345084199,0.6697,0.6774,-9.7190,-0.0041,-0.0617,-0.0625,0.0000,0.0000,0.0000
1345094116,0.6689,0.6870,-9.7190,-0.0328,-0.0737,0.0297,0.0000,0.0000,0.0000
1345104379,0.6592,0.6702,-9.7166,-0.0157,-0.0865,0.1373,0.0000,0.0000,0.0000
1345114113,0.6520,0.6678,-9.7190,-0.0216,-0.0619,0.1318,0.0000,0.0000,0.0000
1345124188,0.6552,0.6790,-9.7158,-0.0390,-0.0374,0.0421,0.0000,0.0000,0.0000
1345134185,0.6713,0.6814,-9.7158,-0.0445,-0.0435,0.0068,0.0000,0.0000,0.0000
1345144194,0.6769,0.6726,-9.7150,-0.0495,-0.0859,0.1022,0.0000,0.0000,0.0000
1345154325,0.6544,0.6774,-9.7206,-0.0429,-0.1153,0.1446,0.0000,0.0000,0.0000
1345164190,0.6440,0.6830,-9.7206,-0.0157,-0.0797,0.1212,0.0000,0.0000,0.0000
1345174289,0.6576,0.6742,-9.7182,0.0010,-0.0321,0.1860,0.0000,0.0000,0.0000
1345184193,0.6656,0.6646,-9.7182,-0.0267,0.0155,0.2264,0.0000,0.0000,0.0000
1345194361,0.6600,0.6718,-9.7174,-0.0552,0.0106,0.1441,0.0000,0.0000,0.0000
1345204117,0.6536,0.6798,-9.7174,-0.0277,-0.0503,0.0371,0.0000,0.0000,0.0000
1345214182,0.6600,0.6734,-9.7142,0.0240,-0.0569,0.0245,0.0000,0.0000,0.0000
1345224358,0.6657,0.6750,-9.7134,-0.0098,-0.0684,0.0780,0.0000,0.0000,0.0000
1345234191,0.6648,0.6766,-9.7126,-0.0271,-0.1161,0.1139,0.0000,0.0000,0.0000
1345244288,0.6584,0.6678,-9.7102,0.0073,-0.1165,0.0967,0.0000,0.0000,0.0000
1345254362,0.6697,0.6742,-9.7086,-0.0154,-0.1459,-0.0095,0.0000,0.0000,0.0000
1345264123,0.6633,0.6886,-9.7190,-0.0441,-0.1515,0.0086,0.0000,0.0000,0.0000
1345274292,0.6520,0.6838,-9.7158,-0.0164,-0.0740,0.1565,0.0000,0.0000,0.0000
1345284287,0.6496,0.6662,-9.7158,-0.0048,-0.0442,0.1916,0.0000,0.0000,0.0000
1345294355,0.6520,0.6734,-9.7198,-0.0213,-0.0207,0.0604,0.0000,0.0000,0.0000
1345304120,0.6657,0.6774,-9.7126,0.0020,0.0046,0.0195,0.0000,0.0000,0.0000
1345314289,0.6745,0.6686,-9.7166,-0.0265,-0.0802,0.1033,0.0000,0.0000,0.0000
1345324293,0.6592,0.6726,-9.7166,-0.0436,-0.1397,0.1568,0.0000,0.0000,0.0000
1345334196,0.6424,0.6854,-9.7134,-0.0435,-0.1038,0.1087,0.0000,0.0000,0.0000
1345344121,0.6504,0.6758,-9.7166,-0.0039,-0.0135,0.0956,0.0000,0.0000,0.0000
1345354189,0.6681,0.6702,-9.7174,-0.0039,0.0098,0.1019,0.0000,0.0000,0.0000
1345364292,0.6737,0.6774,-9.7158,-0.0153,-0.1103,0.0725,0.0000,0.0000,0.0000
1345374363,0.6544,0.6742,-9.7174,0.0074,-0.1873,0.0725,0.0000,0.0000,0.0000
1345384187,0.6432,0.6686,-9.7150,-0.0035,-0.1160,0.0959,0.0000,0.0000,0.0000
1345394372,0.6568,0.6734,-9.7174,-0.0498,-0.0867,0.0597,0.0000,0.0000,0.0000
1345404191,0.6625,0.6822,-9.7198,-0.0325,-0.0925,0.0189,0.0000,0.0000,0.0000
1345414123,0.6576,0.6734,-9.7126,-0.0090,-0.0621,0.0605,0.0000,0.0000,0.0000
1345424193,0.6632,0.6670,-9.7158,-0.0211,-0.0861,0.0663,0.0000,0.0000,0.0000
1345434292,0.6592,0.6790,-9.7230,-0.0213,-0.0978,0.1025,0.0000,0.0000,0.0000
1345444295,0.6560,0.6766,-9.7142,-0.0036,-0.0744,0.1797,0.0000,0.0000,0.0000
1345454123,0.6456,0.6630,-9.7166,-0.0271,-0.0506,0.1672,0.0000,0.0000,0.0000
1345464196,0.6504,0.6750,-9.7134,-0.0381,-0.0079,0.0421,0.0000,0.0000,0.0000
1345474287,0.6616,0.6862,-9.7142,0.0019,-0.0139,-0.0456,0.0000,0.0000,0.0000
1345484365,0.6617,0.6726,-9.7190,-0.0165,-0.0923,0.0004,0.0000,0.0000,0.0000
1345494290,0.6568,0.6686,-9.7150,-0.0561,-0.1214,0.0421,0.0000,0.0000,0.0000
1345504402,0.6576,0.6814,-9.7182,-0.0607,-0.1096,0.0842,0.0000,0.0000,0.0000
1345514122,0.6600,0.6702,-9.7190,-0.0148,-0.0977,0.1621,0.0000,0.0000,0.0000
1345524198,0.6568,0.6662,-9.7126,-0.0158,-0.0859,0.0550,0.0000,0.0000,0.0000
1345534293,0.6568,0.6830,-9.7118,-0.0670,-0.0740,-0.0044,0.0000,0.0000,0.0000
1345544367,0.6665,0.6790,-9.7158,-0.0490,-0.0738,0.1618,0.0000,0.0000,0.0000
1345554290,0.6552,0.6774,-9.7190,-0.0255,-0.0978,0.1919,0.0000,0.0000,0.0000
1345564299,0.6488,0.6806,-9.7150,0.0024,-0.0920,0.0543,0.0000,0.0000,0.0000
1345574295,0.6632,0.6766,-9.7166,0.0138,-0.0922,0.0016,0.0000,0.0000,0.0000
1345584199,0.6729,0.6766,-9.7206,-0.0260,-0.0983,0.0729,0.0000,0.0000,0.0000
1345594295,0.6600,0.6790,-9.7142,-0.0375,-0.0983,0.1859,0.0000,0.0000,0.0000
1345604129,0.6464,0.6766,-9.7182,-0.0501,-0.0806,0.1855,0.0000,0.0000,0.0000
1345614293,0.6536,0.6758,-9.7174,-0.0324,-0.0510,0.0842,0.0000,0.0000,0.0000
1345624291,0.6584,0.6814,-9.7174,-0.0152,-0.0745,0.0068,0.0000,0.0000,0.0000
