time (msec),xAccel (m/s^2),yAccel (m/s^2),zAccel (m/s^2),xRate (deg/s),yRate (deg/s),zRate (deg/s),xMag (Gauss),yMag (Gauss),zMag (Gauss)
588448866,0.0891,0.6494,-9.7341,-0.0505,-0.1161,0.1255,0.0000,0.0000,0.0000
588458868,0.1043,0.6478,-9.7461,-0.0328,-0.0625,0.0838,0.0000,0.0000,0.0000
588468869,0.1260,0.6582,-9.7461,-0.0506,-0.0507,0.0024,0.0000,0.0000,0.0000
588478867,0.1204,0.6582,-9.7357,-0.0342,-0.0863,0.0205,0.0000,0.0000,0.0000
588489071,0.1051,0.6422,-9.7349,-0.0163,-0.0860,0.0968,0.0000,0.0000,0.0000
588499037,0.1083,0.6342,-9.7389,-0.0446,-0.1040,0.0842,0.0000,0.0000,0.0000
588508870,0.1131,0.6470,-9.7421,-0.0566,-0.1403,-0.0219,0.0000,0.0000,0.0000
588518868,0.1188,0.6566,-9.7365,-0.0328,-0.1462,-0.0103,0.0000,0.0000,0.0000
588529039,0.1011,0.6478,-9.7437,-0.0096,-0.1041,0.0783,0.0000,0.0000,0.0000
588539034,0.0955,0.6430,-9.7421,-0.0100,-0.0312,0.1025,0.0000,0.0000,0.0000
588548936,0.1043,0.6366,-9.7374,-0.0103,0.0176,0.0612,0.0000,0.0000,0.0000
588559135,0.1164,0.6414,-9.7397,-0.0103,-0.0125,-0.0221,0.0000,0.0000,0.0000
588568942,0.1172,0.6542,-9.7357,-0.0158,-0.0433,-0.0048,0.0000,0.0000,0.0000
588578937,0.1148,0.6550,-9.7349,-0.0041,-0.0500,0.1380,0.0000,0.0000,0.0000
588589043,0.1083,0.6478,-9.7389,0.0015,-0.0738,0.1856,0.0000,0.0000,0.0000
588598933,0.0963,0.6438,-9.7405,-0.0157,-0.0859,0.1084,0.0000,0.0000,0.0000
588609115,0.1051,0.6462,-9.7445,-0.0215,-0.0680,0.0367,0.0000,0.0000,0.0000
588618942,0.1163,0.6518,-9.7437,-0.0391,-0.0621,0.0016,0.0000,0.0000,0.0000
588629112,0.1195,0.6526,-9.7389,-0.0444,-0.0444,0.0904,0.0000,0.0000,0.0000
588638933,0.1091,0.6494,-9.7341,-0.0325,-0.0323,0.1972,0.0000,0.0000,0.0000
588648868,0.1107,0.6478,-9.7429,-0.0217,-0.0385,0.1196,0.0000,0.0000,0.0000
588659038,0.1131,0.6542,-9.7357,-0.0270,-0.0506,0.0249,0.0000,0.0000,0.0000
588668869,0.1163,0.6486,-9.7318,-0.0319,-0.1398,0.0424,0.0000,0.0000,0.0000
588679042,0.1107,0.6454,-9.7373,-0.0265,-0.2047,0.0305,0.0000,0.0000,0.0000
588688873,0.0923,0.6478,-9.7373,-0.0219,-0.1100,-0.0106,0.0000,0.0000,0.0000
588699037,0.0979,0.6446,-9.7349,-0.0106,0.0052,-0.0333,0.0000,0.0000,0.0000
588709034,0.1276,0.6526,-9.7334,-0.0339,0.0355,-0.0048,0.0000,0.0000,0.0000
588718939,0.1292,0.6598,-9.7334,-0.0510,-0.0495,0.1197,0.0000,0.0000,0.0000
588728863,0.1035,0.6518,-9.7357,-0.0103,-0.1274,0.1555,0.0000,0.0000,0.0000
588738943,0.0939,0.6438,-9.7310,-0.0159,-0.1155,0.0016,0.0000,0.0000,0.0000
588749036,0.1139,0.6510,-9.7350,-0.0276,-0.0498,-0.0570,0.0000,0.0000,0.0000
588759106,0.1252,0.6526,-9.7405,0.0011,-0.0621,0.1146,0.0000,0.0000,0.0000
588769046,0.0963,0.6414,-9.7397,-0.0330,-0.0984,0.2324,0.0000,0.0000,0.0000
588779150,0.0874,0.6422,-9.7405,-0.0322,-0.0448,0.0846,0.0000,0.0000,0.0000
588788868,0.1139,0.6574,-9.7429,-0.0199,0.0289,-0.0454,0.0000,0.0000,0.0000
588798931,0.1332,0.6510,-9.7326,0.0026,-0.0210,0.0608,0.0000,0.0000,0.0000
588809099,0.1252,0.6374,-9.7326,-0.0209,-0.1699,0.1688,0.0000,0.0000,0.0000
588819117,0.0963,0.6414,-9.7413,-0.0332,-0.2056,0.1563,0.0000,0.0000,0.0000
588829041,0.0851,0.6422,-9.7397,-0.0341,-0.1693,0.0542,0.0000,0.0000,0.0000
588839041,0.0923,0.6470,-9.7437,-0.0332,-0.0506,-0.0339,0.0000,0.0000,0.0000
588848939,0.1115,0.6598,-9.7350,-0.0217,-0.0139,0.0004,0.0000,0.0000,0.0000
588858870,0.1180,0.6598,-9.7365,0.0069,-0.0262,0.0722,0.0000,0.0000,0.0000
588869106,0.1156,0.6486,-9.7342,0.0137,-0.0268,0.1441,0.0000,0.0000,0.0000
588879038,0.1099,0.6398,-9.7365,-0.0157,-0.0919,0.1203,0.0000,0.0000,0.0000
588889047,0.1035,0.6478,-9.7413,-0.0154,-0.1160,0.0787,0.0000,0.0000,0.0000
588899033,0.1051,0.6590,-9.7325,-0.0039,-0.0567,0.1025,0.0000,0.0000,0.0000
588908946,0.1075,0.6494,-9.7365,-0.0270,-0.0436,0.1384,0.0000,0.0000,0.0000
588918876,0.1083,0.6430,-9.7365,-0.0330,-0.0436,0.1087,0.0000,0.0000,0.0000
588929114,0.1059,0.6446,-9.7325,-0.0158,-0.0506,0.0665,0.0000,0.0000,0.0000
588938875,0.1115,0.6502,-9.7341,-0.0331,-0.0920,0.0191,0.0000,0.0000,0.0000
588948949,0.1067,0.6510,-9.7350,-0.0336,-0.0738,0.0428,0.0000,0.0000,0.0000
588959048,0.1027,0.6510,-9.7365,-0.0391,-0.0436,0.0963,0.0000,0.0000,0.0000
588968950,0.1027,0.6494,-9.7373,-0.0271,-0.0202,0.0251,0.0000,0.0000,0.0000
588978965,0.1075,0.6478,-9.7357,-0.0098,0.0224,-0.0624,0.0000,0.0000,0.0000
588988942,0.1172,0.6454,-9.7333,-0.0041,0.0163,-0.0050,0.0000,0.0000,0.0000
588999036,0.1244,0.6526,-9.7349,-0.0438,-0.0381,0.0903,0.0000,0.0000,0.0000
589009118,0.1188,0.6558,-9.7334,-0.0492,-0.1101,0.1859,0.0000,0.0000,0.0000
589018874,0.0971,0.6502,-9.7365,-0.0378,-0.1338,0.1974,0.0000,0.0000,0.0000
589029044,0.0915,0.6526,-9.7381,-0.0268,-0.0563,0.1325,0.0000,0.0000,0.0000
589038875,0.1107,0.6526,-9.7333,-0.0333,0.0226,0.0850,0.0000,0.0000,0.0000
589049041,0.1340,0.6494,-9.7381,-0.0445,-0.0627,0.0074,0.0000,0.0000,0.0000
589059033,0.1228,0.6518,-9.7397,-0.0558,-0.1812,0.0907,0.0000,0.0000,0.0000
589068878,0.0963,0.6494,-9.7373,-0.0442,-0.1929,0.2608,0.0000,0.0000,0.0000
589079053,0.0914,0.6486,-9.7373,-0.0330,-0.0738,0.2214,0.0000,0.0000,0.0000
589089050,0.1147,0.6534,-9.7302,-0.0396,-0.0007,0.0784,0.0000,0.0000,0.0000
589099159,0.1244,0.6534,-9.7341,-0.0218,-0.0980,0.0195,0.0000,0.0000,0.0000
589108877,0.1083,0.6454,-9.7381,-0.0157,-0.1931,0.0430,0.0000,0.0000,0.0000
589119119,0.0931,0.6390,-9.7389,-0.0455,-0.1929,0.1021,0.0000,0.0000,0.0000
589128880,0.0947,0.6430,-9.7413,-0.0388,-0.0862,0.1438,0.0000,0.0000,0.0000
589138949,0.1107,0.6478,-9.7413,-0.0207,-0.0065,0.1025,0.0000,0.0000,0.0000
589149114,0.1188,0.6566,-9.7413,-0.0260,-0.0671,0.0435,0.0000,0.0000,0.0000
589158948,0.1067,0.6542,-9.7373,-0.0204,-0.0980,0.0780,0.0000,0.0000,0.0000
589168877,0.0955,0.6406,-9.7405,-0.0211,-0.0567,0.1318,0.0000,0.0000,0.0000
589179120,0.1083,0.6406,-9.7326,-0.0384,-0.0132,0.0311,0.0000,0.0000,0.0000
589188879,0.1252,0.6574,-9.7365,-0.0278,-0.0677,-0.0504,0.0000,0.0000,0.0000
589198881,0.1196,0.6582,-9.7357,-0.0288,-0.1579,0.0602,0.0000,0.0000,0.0000
589208879,0.0971,0.6518,-9.7373,-0.0225,-0.1577,0.1433,0.0000,0.0000,0.0000
589219087,0.0842,0.6542,-9.7413,-0.0104,-0.0378,0.1079,0.0000,0.0000,0.0000
589228883,0.1075,0.6526,-9.7341,-0.0158,0.0469,0.0785,0.0000,0.0000,0.0000
589238883,0.1308,0.6486,-9.7349,-0.0218,-0.0137,0.0496,0.0000,0.0000,0.0000
589248885,0.1115,0.6454,-9.7349,-0.0336,-0.0982,0.0428,0.0000,0.0000,0.0000
589258880,0.0963,0.6478,-9.7349,-0.0327,-0.1040,0.0249,0.0000,0.0000,0.0000
589269051,0.1067,0.6598,-9.7397,-0.0154,-0.0493,0.0480,0.0000,0.0000,0.0000
589278880,0.1147,0.6574,-9.7381,-0.0319,-0.0060,0.1260,0.0000,0.0000,0.0000
589289111,0.1172,0.6534,-9.7349,-0.0263,-0.0859,0.0963,0.0000,0.0000,0.0000
589298877,0.1075,0.6510,-9.7413,0.0018,-0.1576,0.0842,0.0000,0.0000,0.0000
589308943,0.0971,0.6510,-9.7413,-0.0103,-0.1215,0.0783,0.0000,0.0000,0.0000
589319050,0.0939,0.6534,-9.7381,-0.0282,-0.0201,0.0733,0.0000,0.0000,0.0000
589328953,0.1083,0.6526,-9.7365,-0.0222,0.0350,0.1142,0.0000,0.0000,0.0000
589339050,0.1156,0.6494,-9.7397,-0.0268,0.0050,0.0897,0.0000,0.0000,0.0000
589348951,0.1099,0.6478,-9.7349,-0.0152,-0.0619,0.0076,0.0000,0.0000,0.0000
589359044,0.1107,0.6558,-9.7325,-0.0093,-0.0683,0.0197,0.0000,0.0000,0.0000
589369159,0.1171,0.6550,-9.7333,-0.0089,-0.0978,0.1254,0.0000,0.0000,0.0000
589378881,0.1099,0.6462,-9.7397,-0.0263,-0.1457,0.1196,0.0000,0.0000,0.0000
589389125,0.0987,0.6510,-9.7333,-0.0271,-0.1104,0.0779,0.0000,0.0000,0.0000
589399053,0.1091,0.6582,-9.7341,-0.0333,-0.0684,0.0608,0.0000,0.0000,0.0000
589409060,0.1139,0.6614,-9.7421,-0.0277,-0.0506,0.1025,0.0000,0.0000,0.0000
589418882,0.1067,0.6598,-9.7349,0.0078,-0.0503,0.1739,0.0000,0.0000,0.0000
589429161,0.1131,0.6486,-9.7365,0.0078,-0.1036,0.1497,0.0000,0.0000,0.0000
589439050,0.1091,0.6446,-9.7413,-0.0213,-0.0981,0.1142,0.0000,0.0000,0.0000
589448880,0.1003,0.6478,-9.7341,-0.0265,-0.0433,0.1317,0.0000,0.0000,0.0000
589459051,0.1107,0.6494,-9.7317,-0.0378,-0.0242,0.1259,0.0000,0.0000,0.0000
589468889,0.1172,0.6470,-9.7349,-0.0330,-0.0001,0.0666,0.0000,0.0000,0.0000
589479124,0.1147,0.6510,-9.7318,-0.0164,-0.0021,0.0729,0.0000,0.0000,0.0000
589489088,0.1139,0.6510,-9.7350,-0.0211,-0.0864,0.1263,0.0000,0.0000,0.0000
589498950,0.1075,0.6486,-9.7405,-0.0093,-0.1099,0.1267,0.0000,0.0000,0.0000
589508885,0.1011,0.6534,-9.7334,0.0023,-0.0561,0.0375,0.0000,0.0000,0.0000
589518958,0.1123,0.6542,-9.7381,-0.0163,-0.0317,-0.0103,0.0000,0.0000,0.0000
589528883,0.1236,0.6558,-9.7405,-0.0216,-0.0567,0.0963,0.0000,0.0000,0.0000
589539121,0.1035,0.6486,-9.7421,0.0067,-0.0925,0.1384,0.0000,0.0000,0.0000
589549051,0.0987,0.6526,-9.7437,0.0013,-0.0744,0.0484,0.0000,0.0000,0.0000
589558956,0.1107,0.6582,-9.7389,-0.0044,-0.0492,0.0783,0.0000,0.0000,0.0000
589568888,0.1140,0.6534,-9.7397,-0.0154,-0.0132,0.1555,0.0000,0.0000,0.0000
589578966,0.1147,0.6502,-9.7381,-0.0270,-0.0558,0.1376,0.0000,0.0000,0.0000
589588979,0.1123,0.6542,-9.7381,-0.0152,-0.1395,0.0842,0.0000,0.0000,0.0000
589598958,0.0995,0.6534,-9.7381,-0.0430,-0.1517,0.0425,0.0000,0.0000,0.0000
589609055,0.0939,0.6478,-9.7357,-0.0546,-0.0562,0.0663,0.0000,0.0000,0.0000
589619059,0.1067,0.6534,-9.7381,-0.0260,0.0225,0.0610,0.0000,0.0000,0.0000
589628883,0.1212,0.6558,-9.7349,-0.0095,-0.0018,0.0377,0.0000,0.0000,0.0000
589638956,0.1115,0.6502,-9.7341,-0.0098,-0.1037,0.0486,0.0000,0.0000,0.0000
589649053,0.1043,0.6502,-9.7334,-0.0034,-0.1277,0.0018,0.0000,0.0000,0.0000
589659065,0.1011,0.6494,-9.7373,-0.0154,-0.0557,-0.0326,0.0000,0.0000,0.0000
589669120,0.1164,0.6454,-9.7357,-0.0105,-0.0555,-0.0332,0.0000,0.0000,0.0000
589679138,0.1228,0.6502,-9.7421,-0.0046,-0.1037,0.0494,0.0000,0.0000,0.0000
589689132,0.1019,0.6574,-9.7413,-0.0333,-0.1039,0.1559,0.0000,0.0000,0.0000
589698887,0.0947,0.6470,-9.7349,-0.0270,-0.0743,0.1321,0.0000,0.0000,0.0000
589709166,0.1107,0.6502,-9.7397,-0.0270,-0.0506,0.0313,0.0000,0.0000,0.0000
589718887,0.1115,0.6598,-9.7341,-0.0268,-0.0504,-0.0328,0.0000,0.0000,0.0000
589728963,0.1067,0.6478,-9.7309,-0.0153,-0.0562,0.0498,0.0000,0.0000,0.0000
589739097,0.1051,0.6390,-9.7342,-0.0096,-0.0437,0.1212,0.0000,0.0000,0.0000
