18.400450,53.572396,12.782205,2.761268,6.221690
18.330035,53.384916,12.812251,2.760481,6.259494
17.924721,53.439578,12.775476,2.693092,6.204256
17.648840,53.436489,12.745162,2.601873,6.193725
17.819403,53.416393,12.750146,2.674008,6.189606
17.795631,53.571382,12.737224,2.701359,6.185446
18.428192,53.342433,12.806885,2.727197,6.192892
18.382658,53.485909,12.939063,2.649835,6.167280
18.258617,53.415393,12.753180,2.684105,6.262114
17.691063,53.312226,12.745725,2.741142,6.329507
17.592178,53.503844,12.715845,2.718979,6.242774
17.772830,53.360991,12.797968,2.734913,6.208468
18.276100,53.406857,12.800224,2.686905,6.206863
18.564417,53.392257,12.948504,2.700516,6.178835
18.217366,53.467503,12.793013,2.683073,6.177478
