1690693345.7840989	-0.2	1.8	-0.3	-22.0
1690693345.7840989	-0.2	1.8	-0.3	-22.0
1690693345.804456	-0.2	1.8	-0.3	-22.0
1690693345.820914	-0.2	1.8	-0.3	-22.0
1690693345.841429	-0.2	1.8	-0.3	-22.0
1690693345.8623815	-0.2	1.8	-0.3	-22.0
1690693345.882149	-0.1	1.8	-0.3	-22.0
1690693345.9009361	-0.1	1.8	-0.3	-22.0
1690693345.9215593	-0.1	1.8	-0.3	-22.0
1690693345.9225678	-0.1	1.8	-0.3	-22.0
1690693345.9417744	-0.1	1.8	-0.3	-22.0
1690693346.0618553	-0.1	1.8	-0.3	-22.0
1690693346.063845	-0.1	1.8	-0.3	-22.0
1690693346.0827	-0.1	1.8	-0.3	-22.0
1690693346.101667	-0.1	1.8	-0.3	-22.0
1690693346.142469	-0.1	1.8	-0.3	-22.0
1690693346.1653905	-0.1	1.8	-0.3	-22.0
1690693346.1813345	-0.1	1.8	-0.3	-22.0
1690693346.200632	-0.1	1.8	-0.3	-22.0
1690693346.2207336	-0.1	1.8	-0.3	-22.0
1690693346.241204	-0.1	1.8	-0.3	-22.0
1690693346.2425938	-0.1	1.8	-0.3	-22.0
1690693346.2607088	-0.1	1.8	-0.3	-22.0
1690693346.2815034	-0.1	1.8	-0.3	-22.0
1690693346.301736	-0.1	1.8	-0.3	-22.0
1690693346.3217156	-0.1	1.8	-0.3	-22.0
1690693346.3453782	-0.1	1.8	-0.3	-22.0
1690693346.3640633	-0.1	1.8	-0.3	-22.0
1690693346.382653	-0.1	1.8	-0.3	-22.0
1690693346.4016979	-0.1	1.8	-0.3	-22.0
1690693346.4237323	-0.1	1.8	-0.3	-22.0
1690693346.4417655	-0.1	1.8	-0.3	-22.0
1690693346.4666822	-0.1	1.8	-0.3	-22.0
1690693346.4887009	-0.1	1.8	-0.3	-22.0
1690693346.5219772	-0.2	1.8	-0.3	-22.0
1690693346.5272498	-0.2	1.8	-0.3	-22.0
1690693346.5452404	-0.1	1.8	-0.3	-22.0
1690693346.5681205	-0.1	1.8	-0.3	-22.0
1690693346.5836532	-0.1	1.8	-0.3	-22.0
1690693346.6060622	-0.2	1.8	-0.3	-22.0
1690693346.6462674	-0.2	1.8	-0.3	-22.0
1690693346.6653216	-0.2	1.8	-0.3	-22.0
1690693346.6866248	-0.2	1.8	-0.3	-22.0
1690693346.7099884	-0.2	1.8	-0.3	-22.0
1690693346.7317839	-0.2	1.8	-0.3	-22.0
1690693346.8324335	-0.2	1.8	-0.3	-22.0
1690693346.8349507	-0.2	1.8	-0.3	-22.0
1690693346.8360448	-0.2	1.8	-0.3	-22.0
1690693346.8520508	-0.2	1.8	-0.3	-22.0
1690693346.867075	-0.2	1.8	-0.3	-22.0
1690693346.8816764	-0.2	1.8	-0.3	-22.0
1690693346.9027176	-0.1	1.8	-0.3	-22.0
1690693347.29003	-0.2	1.8	-0.3	-22.0
1690693347.29003	-0.2	1.8	-0.3	-22.0
1690693347.292209	-0.2	1.8	-0.3	-22.0
1690693347.2932415	-0.2	1.8	-0.3	-22.0
