235.695157,9.932071,12.212018,4.834353,3.671762
234.930391,9.530565,12.381754,4.382723,2.439100
234.883714,10.080021,12.183968,3.948334,0.949832
234.866576,9.285579,12.407042,3.689348,1.177027
234.134189,10.931351,12.231930,3.393232,3.157032
234.512644,9.608344,11.999838,3.023243,3.575798
234.576020,10.865624,12.147856,2.837701,2.951081
234.908617,9.833080,12.217438,2.595549,1.102816
234.910765,10.443895,12.241808,2.209472,1.310664
235.147408,10.326951,12.137508,1.673315,2.963995
234.946087,9.786606,12.296464,1.263913,3.811525
234.857990,10.443267,11.914912,1.330934,2.675959
235.003317,9.132110,12.271985,1.430894,1.192568
234.460157,10.624208,12.069850,1.870258,0.707253
234.989570,9.319337,12.240701,2.319074,3.029841
234.655445,10.925002,12.254516,2.472468,3.474581
