1690703352.2711372	0.08	-0.58	-0.7
1690703352.2910585	0.08	-0.58	-0.7
1690703352.3050811	0.08	-0.58	-0.7
1690703352.339928	0.08	-0.58	-0.7
1690703352.3508549	0.08	-0.58	-0.7
1690703352.380861	0.08	-0.58	-0.7
1690703352.3906915	0.08	-0.58	-0.7
1690703352.4056506	0.08	-0.58	-0.7
1690703352.429991	0.08	-0.58	-0.7
1690703352.4508526	0.08	-0.58	-0.7
1690703352.4528844	0.08	-0.58	-0.7
1690703352.4705799	0.08	-0.58	-0.7
1690703352.4914787	0.08	-0.58	-0.7
1690703352.4954627	0.08	-0.58	-0.7
1690703352.4974532	0.08	-0.58	-0.7
1690703352.510411	0.08	-0.58	-0.7
1690703352.52975	0.08	-0.58	-0.7
1690703352.548099	0.08	-0.58	-0.7
1690703352.5718677	0.08	-0.58	-0.69
1690703352.5728776	0.08	-0.58	-0.69
1690703352.5927384	0.08	-0.58	-0.7
1690703352.611634	0.08	-0.58	-0.7
1690703352.6405563	0.08	-0.58	-0.7
1690703352.6528587	0.08	-0.58	-0.7
1690703352.6718936	0.08	-0.58	-0.7
1690703352.6913457	0.08	-0.58	-0.7
1690703352.7098043	0.08	-0.58	-0.7
1690703352.7304466	0.08	-0.58	-0.69
1690703352.7517207	0.08	-0.58	-0.7
1690703352.7755454	0.08	-0.58	-0.7
1690703352.7813766	0.08	-0.58	-0.7
1690703352.7824438	0.08	-0.58	-0.7
1690703352.7905846	0.08	-0.58	-0.7
1690703352.8067715	0.08	-0.58	-0.7
1690703352.8303697	0.08	-0.58	-0.7
1690703352.8509362	0.08	-0.58	-0.7
1690703352.874499	0.08	-0.58	-0.7
1690703352.9031968	0.08	-0.59	-0.7
1690703352.9082036	0.08	-0.58	-0.7
1690703352.932512	0.08	-0.59	-0.7
1690703352.9345214	0.08	-0.59	-0.7
1690703352.9527888	0.08	-0.58	-0.7
1690703352.9548342	0.08	-0.58	-0.7
1690703352.9721718	0.08	-0.58	-0.7
1690703352.9730997	0.08	-0.58	-0.7
1690703352.990251	0.08	-0.58	-0.7
1690703353.0120895	0.08	-0.58	-0.7
1690703353.031054	0.08	-0.58	-0.7
1690703353.0524213	0.08	-0.58	-0.7
1690703353.07424	0.08	-0.58	-0.7
1690703353.0952842	0.08	-0.58	-0.7
1690703353.1112578	0.08	-0.58	-0.7
1690703353.1617916	0.09	-0.58	-0.7
1690703353.1882327	0.09	-0.58	-0.7
1690703353.1901553	0.08	-0.58	-0.7
1690703353.240316	0.08	-0.58	-0.7
1690703353.2413464	0.09	-0.58	-0.7
1690703353.2443662	0.08	-0.58	-0.7
1690703353.246297	0.08	-0.58	-0.7
1690703353.2472901	0.08	-0.58	-0.7
1690703353.2753017	0.08	-0.58	-0.7
