LED1,LED2,LED3,LED4,LED5
15.4135925937,7.32382755380941,34.4700339743258,34.6461857034001,17.8050186742036
15.417247214522,7.28885407648451,34.3920729261238,34.6272812500389,17.8395127052837
15.4163063102499,7.26597784102114,34.2928076712926,34.6342928782748,17.8876864426512
15.3837551541239,7.25178226114944,34.2646011436025,34.5651718936804,17.7596951155104
15.3725242306532,7.22646562161437,34.1158296533258,34.6785089622807,18.0117545851004
15.4404202607902,7.30486247805287,34.6122276232093,34.5825597063445,17.7478659168128
15.3440770099079,7.26564456561031,34.613334883343,34.5741152823232,17.7351237355361
15.4090188006886,7.23305057569218,34.7434616240022,34.5283591355558,17.87231376757
15.4376673345771,7.28448042498443,34.8509017725261,34.5782004096526,17.9340031780657
15.4337434637255,7.29137516890791,34.6745397984007,34.6096217669515,17.8228634319176
15.3964982008203,7.20587948993856,34.6773291557545,34.7687534264063,17.9354906840841
15.4508881926465,7.22624790329145,34.7029289006952,34.5805988107636,17.9285507601116
15.447848041997,7.29556914990953,34.6791210127583,34.6330937629108,17.8995010852104
15.4179962988351,7.28869720455907,34.6751168200759,34.5225061681975,17.8818256998513
15.4328574970593,7.29803566598229,34.6031778065358,34.5058907928708,17.8440904703289
15.4198070014584,7.28821170038185,34.5901909982025,34.5411235075993,17.7620956921551
15.4223068864384,7.23357618988257,34.7028848701161,34.5113859926764,17.7532611099588
15.470653681816,7.21906905606461,34.5874650975004,34.7048980124479,17.8110381176861
15.3837356215453,7.23461690348983,34.6505625444156,34.5243353751899,17.8536992857034
15.4183818480439,7.27094363814383,34.5957386251701,34.6545555834807,17.8760486187039
15.4700974393986,7.24133786109077,34.6660592118951,34.5520397201849,17.8471630491074
15.4566756007478,7.28458664756781,34.6684453181006,34.5500239810044,17.8037964586875
15.4426232269166,7.2715912658818,34.5985665180792,34.6433367435307,17.6902126154805
15.4824343443625,7.24939161752676,34.7523460798541,34.554654319232,17.8834989184857
15.4426695823954,7.3325633843507,34.7712388387866,34.5760951507809,17.9259812356584
15.4133949100393,7.24805770470917,34.7917173730562,34.5333864303744,17.9306817614985
15.4444104327778,7.24746261160998,34.7537978012195,34.5858714869652,17.7453663685349
15.4509786491305,7.28070092136864,34.7788161131149,34.4169903536835,17.7842281262321
15.4303302921582,7.23889793123047,34.7770138188218,34.6413767945054,17.8336908159393
15.4502721967794,7.22466916330009,34.6944228356609,34.5685469520823,17.859407103669
15.4128328667074,7.23128978330228,34.7000879466729,34.6031593439167,17.7930004543048
15.4315211295153,7.23643044179835,34.6639986244496,34.5091857772126,17.7041053290439
15.5317446701998,7.25090484834843,34.7660349506023,34.5789379347631,17.7736299808565
15.5259219436611,7.28261993409536,34.8091006351004,34.6625595167809,17.7938925748857
15.5062337290711,7.21652865852009,34.7978446571506,34.5624480982474,17.7898059807633
15.4613109489697,7.27879342323876,34.845184586839,34.4984519615221,17.7713958536301
15.4634593457535,7.27555885162773,34.7792485857931,34.365496749482,17.8938383367173
15.4434564891501,7.26440770722733,34.778010437968,34.7129904971483,17.840269894674
15.4367555389762,7.27269324785374,34.7024542056594,34.6239835177763,17.7855176681784
15.479401445025,7.29258526233189,34.7596622242401,34.7009861669055,17.766601798319
15.4516384106855,7.31459655096487,34.7271251377874,34.7082362067112,17.8025396600975
15.4557034195788,7.25051158330142,34.8315078413345,34.7049339445697,17.814369100527
15.4603919803169,7.30204901568944,34.6722199368222,34.6045275881776,17.7857275105396
15.4765203515804,7.25645631108573,34.7835632912662,34.6381630150462,17.846726491793
15.4482918764739,7.30927590855099,34.7953256986814,34.6527550510758,17.8027288654188
15.5021819356441,7.30273903502908,34.7399922163134,34.6444910606381,17.7778543242642
15.4675190634129,7.26253698080311,34.8477348028829,34.5677294436356,17.8565270567687
15.4717617614422,7.29734203080015,34.8450339993349,34.6623988004823,17.857872772249
15.4383450874917,7.30031497307707,34.8280884762244,34.6802312586051,17.7140015258719
15.4753050702778,7.28441424500609,34.8159179007868,34.6285667205488,17.6349941245019
15.4846536265735,7.30291530930907,34.8343995499642,34.5694054168015,17.738842277741
15.4230768262663,7.27804101296387,34.7678176545141,34.7420760595572,17.8476039091515
15.4222608138401,7.25167288767095,34.8472409592126,34.7252030002707,17.8186323281368
15.4350424657733,7.26577417541915,34.7726885972375,34.5547510472492,17.7717263873883
15.3974089789225,7.28288092915124,34.8325317587003,34.6319230360329,17.9571103321321
15.4341693657575,7.28281410522198,34.8057603539756,34.5721583450704,17.8786005357469
