LED1,LED2,LED3,LED4,LED5
13.7606613308268,8.86203471757026,38.0956111093099,29.4130192115998,28.0909878356692
13.798553905571,8.86817038387391,38.3346185753948,29.3759090048035,28.1963543026261
13.7598466174949,8.86591199139411,38.2091778624861,29.4783673900537,28.1704279832457
13.7384514108646,8.7993142068382,38.2551551591827,29.4183137452784,28.157266759863
13.8210568424181,8.82794856758228,38.1600545198195,29.5087700386411,28.104975093033
13.7595201852211,8.82844393272693,38.1139503151791,29.2437377761624,28.1523298135948
13.7564949883464,8.84325001634638,38.1448853495128,29.3672314682788,28.1458315096795
13.7482870759851,8.87242625909644,38.1476041396202,29.4102668025351,28.1153524009976
13.7492948328059,8.79297812719576,38.3397988337428,29.1819924674601,28.1145546179656
13.7875244214344,8.85308852147353,38.358102960902,29.5463659637077,28.1355326125502
13.7393924790242,8.79572097045271,38.3182941580824,29.3699045508813,28.2008169925451
13.7679230934511,8.8543092009659,38.3188100984915,29.5247354725928,28.1940042419341
13.7158989113375,8.79272093161871,38.1509819163883,29.5860028192902,28.1602849512953
13.7454959345984,8.78646486341975,38.201867244937,29.5014408602665,28.1019761592356
13.7675966295166,8.84281352754036,38.1369767941096,29.278268077947,28.1399080738066
13.7475703802051,8.8496966830932,38.2900832121643,29.4268892726753,28.1605268831054
13.7263012032509,8.77989405539717,38.1505085588487,29.3719001660804,28.1569052845323
13.7522363545587,8.76270717292844,38.2009974993607,29.4004372129193,28.1808308781885
13.8153616968783,8.88314672198178,38.2429256747415,29.393750315962,28.3060607114441
13.8093228888455,8.81967251490552,38.2820418521192,29.462225695516,28.3027587271042
13.8207395624355,8.78872141749987,38.3294391893393,29.3038478604412,28.2262768882531
13.7442326885655,8.82426004708553,38.2961784514408,29.5128444838808,28.3725907017804
13.8066461604558,8.81427174436875,38.3400739849828,29.3581702918828,28.2445810820653
13.8331321011156,8.83768824220504,38.3443612369154,29.3830977492433,28.2958817576408
13.780695595144,8.75999504527343,38.3665364208758,29.3736880048786,28.3196953917327
13.7791865565268,8.83580384430402,38.2504884659035,29.4039399258299,28.3391246594638
13.7042053311008,8.85423817217109,38.2091500565988,29.5711452028028,28.3208616160734
13.7980420958463,8.80068792089509,38.3677576733557,29.4168166041517,28.3319739331471
13.7585893069025,8.8292472577609,38.235545272113,29.3456822270012,28.3951034422707
13.8007808004985,8.72140490019659,38.3072371503918,29.3811846091174,28.1351143392149
13.7989524360952,8.79733449943604,38.2760877390001,29.4177758119095,28.2845477235009
13.8073016880322,8.8056412802545,38.3146340893973,29.3673528379567,28.3755006836819
13.7915252375863,8.87470810236952,38.156659750246,29.4336631649701,28.3310506786393
13.7623870266995,8.85050534488777,38.252951502551,29.3813888027173,28.3797139434791
13.831495312875,8.74204990955565,38.1419081918811,29.4361759490483,28.3532372738686
13.8274474976051,8.81081326497383,38.1099295155021,29.4363696666193,28.3026343412219
13.7774685897187,8.80948405655916,38.0647431862366,29.4983005623408,28.299302607307
13.8347674774844,8.73819407153493,38.06395541834,29.3363851235108,28.3618567062594
13.8201117592275,8.83847751178176,38.1680370017445,29.3335294037769,28.3257342842966
13.7660276979095,8.87610205194928,38.0726669719804,29.4453521929401,28.3673916800694
13.8074008039137,8.84511662097382,38.0547950590126,29.5147027631447,28.3247785097018
13.7319117609632,8.81220647474364,38.000271981109,29.3398848016994,28.4030387616489
13.8478197244492,8.84218186988782,38.0005481121267,29.3901103153958,28.5229414885356
13.7479826646566,8.81162845173045,38.1282379047728,29.4108870713764,28.1312052401418
13.8226509495197,8.78722763604213,37.9581438522973,29.3543991150133,28.1227224254829
13.7698855659013,8.85772784026804,38.0665108884363,29.36620452743,28.369473617293
13.7676397766449,8.75484083847489,37.8047275046579,29.413430123521,28.3242933353959
13.8197354172323,8.82884273452259,38.1565057996587,29.4216971688163,28.3588126314719
13.7913810377676,8.74950896158643,38.4175341971403,29.45662072475,28.403777153167
13.8204795794774,8.80473846346962,38.2833026247871,29.4224165051948,28.3584396159235
13.8170993800484,8.81024547242215,38.3335194882085,29.4489157071686,28.3558702655695
13.817305922587,8.79711788064769,38.2411037881533,29.4453358520259,28.3456851511887
13.7903199766641,8.7329049178772,38.1469276212568,29.4248711497059,28.3814495417767
13.8200271675161,8.78598566527711,38.293732871911,29.3221513710676,28.2328996679973
13.7628549443756,8.80417514560626,38.3204322987811,29.3770523991844,28.3309902206571
13.8180223470644,8.87290150693562,38.333875211618,29.5058623883158,28.3105845771482
