LED1,LED2,LED3,LED4,LED5
53.6113769996458,35.7109087210573,51.3496523941739,10.4688381852368,8.65822136468023
53.6893506849789,35.7465957040435,51.2674912713035,10.3462876361472,8.67548483722802
53.6839602764032,35.7102853542419,51.4317961502903,10.5280948268165,8.53877426989692
53.7406872120772,35.7907184943532,51.3137652169774,10.3829554754303,8.66308693793383
53.7319073589081,35.6868855122293,51.3473253096201,10.5448560008379,8.6498864377698
53.6875335783748,35.7427433135666,51.1500793724058,10.4631274676197,8.64054016219282
53.7593886390182,35.8172230924778,51.2072571594291,10.5385024500236,8.86257071782062
53.7090328242101,35.6881324002753,51.2681756372783,10.4398729234624,8.48035757759045
53.6666542404491,35.8127741401896,51.2810954226053,10.4009986428702,8.62877362786786
53.7393420816714,35.7622032680466,51.3687072464485,10.4779696328075,8.63068630167639
53.709587712721,35.6724432499716,51.3331541526287,10.3472110777764,8.42426138200977
53.691752194506,35.6560188153507,51.3307850226444,10.3901403841595,8.42214513035656
53.7021788579997,35.7469191112273,51.417556857246,10.5483732044142,8.62529132965411
53.6951056641489,35.7811922253252,51.2592854528197,10.4782475384977,8.49151696950285
53.7048804153202,35.8221108380718,51.3795608978924,10.4433673242995,8.64014107329725
53.6558296870311,35.7609287538814,51.2329930200661,10.4808376684953,8.63881450686055
53.6379383499254,35.8645469499371,51.346007837012,10.3455015027587,8.53472910598873
53.6117906207007,35.7381098151714,51.2441112485353,10.2134421231304,8.68907434531001
53.6347315412354,35.8002199698549,51.1803519240622,10.4086183910145,8.62265078504059
53.6967816563821,35.8254745584244,51.2009522333448,10.2668732686231,8.63624374472125
53.6524784147952,35.7841559577661,51.1578641132606,10.3420355335468,8.53182001533948
53.6107701144921,35.7567095392372,51.1506290257671,10.4566501223091,8.60499005866982
53.6080166538415,35.7963377212698,51.3291918182836,10.3421566199694,8.51815578660597
53.5818639977061,35.7940273538608,51.1998121660088,10.4005429016612,8.69801751216428
53.5464235036005,35.7496253590366,51.1939949069782,10.5235346493069,8.70172313335343
53.5814347669336,35.7203160177019,51.194146611786,10.4577435433362,8.58485344652384
53.5550826945897,35.7290019883502,51.1758027192114,10.4179748482156,8.64948443795414
53.6703895513922,35.7531021754178,51.1228212185952,10.4248945355979,8.5494243323611
53.6080404705257,35.7888508763773,51.1953718137285,10.2143456767842,8.52754649966271
53.684894481631,35.8052029949154,51.1776897070366,10.5803102110928,8.48222280592214
53.6231650310599,35.811934189152,51.1021072172169,10.6477857659054,8.57562734500367
53.6148120636211,35.6823936314242,51.1540522021433,10.3628354247534,8.54996136996692
53.6503950006865,35.7835881362828,51.2064028129393,10.3990422014943,8.6399949796918
53.5922888725079,35.7525384049388,51.2667925723685,10.4361172807014,8.57164017625624
53.6649478224085,35.7996796666188,51.2964621950158,10.3103042780367,8.60525452170278
53.6752293731947,35.7538944528732,51.3215266329243,10.4356295992009,8.62133715056304
53.6972521315604,35.780540559141,51.2461900884622,10.4497600028088,8.5583213207488
53.6929590130608,35.7430686720529,51.2217259059941,10.4562145794911,8.56373301450976
53.6027748287511,35.7467512639618,51.3067884019459,10.3510822662062,8.71306609154942
53.700733300149,35.7779044902799,51.3435351051735,10.4471994566722,8.6848451434872
53.7037202014425,35.6692359993413,51.390359838987,10.4984425831053,8.88523797617338
53.6106447162727,35.7535558305067,51.1849090273543,10.3851359034794,8.63561015627827
53.6411209117006,35.7143414244797,51.3166305484582,10.3949177823042,8.58741540921391
53.5497111966065,35.7556627837476,51.3165375462397,10.3330671753596,8.58663891626441
53.4733776504426,35.6939704944471,51.3177698001274,10.4363139126357,8.64966110452086
53.457409681548,35.7268692948683,51.3573832589935,10.3447057615173,8.85858493794551
53.5085886105867,35.7730043257804,51.4270084282953,10.4609496791632,8.6466863787464
53.5299837836983,35.7313283115489,51.5192864613574,10.4035732034065,8.55158498770964
53.5433355988938,35.7715481487995,51.2778133736314,10.5262350205233,8.38918835050422
53.5083370678767,35.7459045507495,51.3528053281672,10.4723731103055,8.53318125600695
53.4553733870249,35.7195840948827,51.2658831408961,10.4251320142255,8.67623938338453
53.4611876526391,35.7790665413992,51.199852895292,10.4148736669907,8.59354586826128
53.3563153242034,35.7694612714947,51.2857803658138,10.315052370148,8.74993060259928
53.2815218179621,35.6958731183333,51.1841067065633,10.4360414094495,8.66318030286162
53.2233542756022,35.7405926512048,51.3053334051875,10.5636828470274,8.75259904875334
