42.847577,15.033246,24.762777,6.619232,3.554661
43.283048,15.078164,24.842974,6.859894,3.649153
43.373811,14.790164,25.054213,6.783940,3.811086
43.278964,15.138747,25.147018,6.816132,3.698328
42.995880,14.971952,25.150853,6.809530,3.690617
42.974733,15.102588,25.224408,6.785121,3.527014
43.157648,15.309759,24.995709,6.761192,3.818193
43.193768,15.046828,24.959410,6.804832,3.638207
43.401797,15.253856,24.917968,6.792284,3.588951
43.058510,15.041361,24.677676,6.681260,4.013810
43.105318,14.958369,24.783899,6.887978,3.851868
43.010910,15.079034,25.133855,6.772907,3.592037
43.018202,14.826211,25.132303,6.721984,3.575654
43.247164,14.990955,25.256075,6.770547,3.553797
43.300433,15.102206,25.228205,6.832780,3.630476
