59.879196,12.878718,2.683704,0.922956,1.437393
59.817251,12.834812,2.504890,0.985376,1.597018
59.795468,12.780448,2.765115,1.066955,1.658455
59.617986,12.598221,2.742146,1.099378,1.662803
59.546712,12.780656,2.645500,1.000987,1.521744
59.806724,12.681123,2.699089,0.881961,1.666019
59.766324,12.723519,2.738353,0.902163,1.580066
59.715618,12.810062,2.711668,0.969530,1.554796
59.611845,12.807471,2.656368,1.006276,1.540792
59.612377,12.709739,2.662562,0.998402,1.511364
59.658129,12.674364,2.507545,0.968972,1.557211
59.647790,12.557670,2.425183,0.955457,1.533478
59.733676,12.712038,2.624696,1.059253,1.475581
59.682442,12.468808,2.652843,1.082214,1.459365
59.548067,12.622341,2.487308,1.027836,1.586624
