time (msec),xAccel (m/s^2),yAccel (m/s^2),zAccel (m/s^2),xRate (deg/s),yRate (deg/s),zRate (deg/s),xMag (Gauss),yMag (Gauss),zMag (Gauss)
780292076,-0.1365,0.6606,-9.7325,-0.0730,-0.0500,0.0723,0.0000,0.0000,0.0000
780302210,-0.1333,0.6654,-9.7326,-0.0382,-0.0625,0.0606,0.0000,0.0000,0.0000
780312076,-0.1317,0.6582,-9.7405,-0.0207,-0.0378,0.1679,0.0000,0.0000,0.0000
780322173,-0.1365,0.6510,-9.7341,0.0021,-0.0381,0.2153,0.0000,0.0000,0.0000
780332078,-0.1332,0.6566,-9.7381,-0.0034,-0.1157,0.0432,0.0000,0.0000,0.0000
780341996,-0.1260,0.6574,-9.7373,-0.0260,-0.1513,-0.0505,0.0000,0.0000,0.0000
780352183,-0.1437,0.6518,-9.7381,-0.0265,-0.0920,-0.0157,0.0000,0.0000,0.0000
780362084,-0.1453,0.6518,-9.7342,-0.0158,-0.0323,0.0074,0.0000,0.0000,0.0000
780372254,-0.1268,0.6590,-9.7365,-0.0157,-0.0010,0.0187,0.0000,0.0000,0.0000
780382073,-0.1068,0.6630,-9.7318,-0.0148,-0.0799,0.0130,0.0000,0.0000,0.0000
780392259,-0.1252,0.6590,-9.7342,-0.0262,-0.1696,0.0838,0.0000,0.0000,0.0000
780402253,-0.1509,0.6566,-9.7342,-0.0391,-0.1518,0.1492,0.0000,0.0000,0.0000
780412085,-0.1405,0.6590,-9.7389,-0.0500,-0.0619,0.1372,0.0000,0.0000,0.0000
780422258,-0.1301,0.6582,-9.7389,-0.0154,-0.0370,0.0658,0.0000,0.0000,0.0000
780432079,-0.1341,0.6614,-9.7358,-0.0157,-0.0733,-0.0563,0.0000,0.0000,0.0000
780442187,-0.1357,0.6614,-9.7349,0.0078,-0.0613,-0.0448,0.0000,0.0000,0.0000
780452010,-0.1293,0.6526,-9.7405,0.0083,0.0112,0.1142,0.0000,0.0000,0.0000
780462176,-0.1220,0.6550,-9.7310,-0.0211,-0.0317,0.2211,0.0000,0.0000,0.0000
780472182,-0.1349,0.6630,-9.7326,-0.0214,-0.1100,0.2035,0.0000,0.0000,0.0000
780482014,-0.1445,0.6582,-9.7317,-0.0163,-0.1219,0.1076,0.0000,0.0000,0.0000
780492175,-0.1453,0.6566,-9.7389,-0.0103,-0.0921,-0.0335,0.0000,0.0000,0.0000
780502000,-0.1373,0.6590,-9.7389,-0.0103,-0.0504,-0.0795,0.0000,0.0000,0.0000
780512183,-0.1293,0.6638,-9.7365,-0.0339,-0.0445,0.0963,0.0000,0.0000,0.0000
780522285,-0.1276,0.6590,-9.7325,-0.0390,-0.0195,0.2211,0.0000,0.0000,0.0000
780532009,-0.1284,0.6526,-9.7270,-0.0265,-0.0798,0.1911,0.0000,0.0000,0.0000
780542081,-0.1381,0.6534,-9.7373,-0.0263,-0.1515,0.0780,0.0000,0.0000,0.0000
780552182,-0.1453,0.6550,-9.7445,-0.0273,-0.0744,0.0494,0.0000,0.0000,0.0000
780562087,-0.1317,0.6574,-9.7365,-0.0505,0.0040,0.1021,0.0000,0.0000,0.0000
780572254,-0.1180,0.6646,-9.7365,-0.0610,0.0106,0.1258,0.0000,0.0000,0.0000
780582293,-0.1228,0.6638,-9.7334,-0.0372,-0.0553,0.1258,0.0000,0.0000,0.0000
780592084,-0.1389,0.6534,-9.7326,-0.0256,-0.1099,0.0900,0.0000,0.0000,0.0000
780602089,-0.1429,0.6526,-9.7365,-0.0209,-0.0683,-0.0100,0.0000,0.0000,0.0000
780612187,-0.1301,0.6598,-9.7334,-0.0152,0.0289,0.0018,0.0000,0.0000,0.0000
780622091,-0.1116,0.6654,-9.7310,0.0015,-0.0139,0.0361,0.0000,0.0000,0.0000
780632096,-0.1228,0.6638,-9.7397,-0.0276,-0.1161,0.1130,0.0000,0.0000,0.0000
780642189,-0.1437,0.6606,-9.7302,-0.0333,-0.1222,0.1554,0.0000,0.0000,0.0000
780652180,-0.1381,0.6502,-9.7326,-0.0157,-0.0864,0.1320,0.0000,0.0000,0.0000
780662011,-0.1244,0.6534,-9.7445,-0.0039,-0.0377,0.1076,0.0000,0.0000,0.0000
780672006,-0.1260,0.6622,-9.7333,-0.0039,-0.0435,0.1139,0.0000,0.0000,0.0000
780682016,-0.1373,0.6638,-9.7373,-0.0325,-0.0507,0.1017,0.0000,0.0000,0.0000
780692180,-0.1292,0.6614,-9.7334,-0.0265,-0.0086,0.0893,0.0000,0.0000,0.0000
780702181,-0.1284,0.6630,-9.7326,-0.0325,0.0039,0.0597,0.0000,0.0000,0.0000
780712022,-0.1236,0.6630,-9.7325,-0.0218,-0.0624,0.0721,0.0000,0.0000,0.0000
780722184,-0.1285,0.6558,-9.7365,-0.0268,-0.1334,0.0838,0.0000,0.0000,0.0000
780732084,-0.1397,0.6558,-9.7357,0.0078,-0.1216,0.0241,0.0000,0.0000,0.0000
780742248,-0.1429,0.6558,-9.7341,-0.0152,-0.0683,0.0426,0.0000,0.0000,0.0000
780752091,-0.1365,0.6630,-9.7365,-0.0671,0.0175,0.1195,0.0000,0.0000,0.0000
780762082,-0.1204,0.6662,-9.7294,-0.0385,0.0045,0.1258,0.0000,0.0000,0.0000
780772258,-0.1244,0.6606,-9.7350,-0.0209,-0.0923,0.0729,0.0000,0.0000,0.0000
780782093,-0.1388,0.6526,-9.7357,-0.0382,-0.1400,0.0488,0.0000,0.0000,0.0000
780792299,-0.1469,0.6478,-9.7349,-0.0146,-0.0862,0.0303,0.0000,0.0000,0.0000
780802196,-0.1397,0.6518,-9.7429,-0.0256,-0.0387,0.0066,0.0000,0.0000,0.0000
780812105,-0.1268,0.6574,-9.7389,-0.0374,-0.0202,0.0065,0.0000,0.0000,0.0000
780822086,-0.1268,0.6630,-9.7389,-0.0220,-0.0799,0.0468,0.0000,0.0000,0.0000
780832260,-0.1357,0.6614,-9.7365,-0.0224,-0.1455,0.1313,0.0000,0.0000,0.0000
780842186,-0.1429,0.6606,-9.7381,-0.0211,-0.0743,0.1438,0.0000,0.0000,0.0000
780852088,-0.1309,0.6582,-9.7357,-0.0034,-0.0151,0.1139,0.0000,0.0000,0.0000
780862242,-0.1277,0.6558,-9.7381,-0.0382,-0.0273,0.1021,0.0000,0.0000,0.0000
780872094,-0.1381,0.6606,-9.7334,-0.0504,-0.0203,0.0361,0.0000,0.0000,0.0000
780882012,-0.1269,0.6638,-9.7254,-0.0268,-0.0384,0.0065,0.0000,0.0000,0.0000
780892261,-0.1180,0.6638,-9.7325,-0.0376,-0.1217,0.0598,0.0000,0.0000,0.0000
780902012,-0.1301,0.6598,-9.7357,-0.0148,-0.1693,0.0604,0.0000,0.0000,0.0000
780912222,-0.1461,0.6534,-9.7317,-0.0093,-0.1574,0.0838,0.0000,0.0000,0.0000
780922190,-0.1421,0.6478,-9.7349,-0.0157,-0.1039,0.1200,0.0000,0.0000,0.0000
780932014,-0.1373,0.6534,-9.7397,0.0070,-0.0260,0.0897,0.0000,0.0000,0.0000
780942084,-0.1324,0.6694,-9.7334,-0.0149,-0.0263,0.0710,0.0000,0.0000,0.0000
780952089,-0.1292,0.6606,-9.7365,-0.0433,-0.0740,0.1072,0.0000,0.0000,0.0000
780962189,-0.1349,0.6510,-9.7341,-0.0260,-0.0981,0.0780,0.0000,0.0000,0.0000
780972094,-0.1373,0.6550,-9.7278,-0.0144,-0.1160,0.0183,0.0000,0.0000,0.0000
780982256,-0.1301,0.6662,-9.7341,-0.0152,-0.1392,0.0480,0.0000,0.0000,0.0000
780992091,-0.1349,0.6646,-9.7349,-0.0153,-0.1039,0.1380,0.0000,0.0000,0.0000
781002095,-0.1445,0.6574,-9.7286,-0.0327,-0.0445,0.1263,0.0000,0.0000,0.0000
781012268,-0.1300,0.6590,-9.7325,-0.0438,-0.0436,0.0662,0.0000,0.0000,0.0000
781022089,-0.1196,0.6566,-9.7349,-0.0148,-0.0920,0.0011,0.0000,0.0000,0.0000
781032262,-0.1349,0.6542,-9.7381,-0.0103,-0.1278,-0.0158,0.0000,0.0000,0.0000
781042092,-0.1429,0.6550,-9.7381,-0.0108,-0.0980,0.0536,0.0000,0.0000,0.0000
781052193,-0.1373,0.6590,-9.7437,-0.0265,-0.0378,0.1076,0.0000,0.0000,0.0000
781062095,-0.1276,0.6614,-9.7357,-0.0385,-0.0386,0.0658,0.0000,0.0000,0.0000
781072024,-0.1333,0.6630,-9.7365,-0.0333,-0.0866,0.0482,0.0000,0.0000,0.0000
781082295,-0.1325,0.6638,-9.7325,-0.0379,-0.0630,0.0486,0.0000,0.0000,0.0000
781092022,-0.1285,0.6622,-9.7294,-0.0433,-0.0552,0.0435,0.0000,0.0000,0.0000
781102199,-0.1301,0.6574,-9.7286,-0.0396,-0.0978,0.0556,0.0000,0.0000,0.0000
781112194,-0.1357,0.6542,-9.7310,-0.0393,-0.1216,0.0779,0.0000,0.0000,0.0000
781122203,-0.1293,0.6558,-9.7333,-0.0443,-0.1098,0.0959,0.0000,0.0000,0.0000
781132200,-0.1341,0.6550,-9.7341,-0.0446,-0.0801,0.1442,0.0000,0.0000,0.0000
781142266,-0.1341,0.6622,-9.7341,-0.0213,-0.0803,0.1200,0.0000,0.0000,0.0000
781152094,-0.1357,0.6686,-9.7341,-0.0213,-0.1039,0.0900,0.0000,0.0000,0.0000
781162099,-0.1349,0.6582,-9.7334,-0.0552,-0.0802,0.1200,0.0000,0.0000,0.0000
781172300,-0.1317,0.6582,-9.7326,-0.0553,-0.0981,0.1075,0.0000,0.0000,0.0000
781182268,-0.1333,0.6614,-9.7349,-0.0336,-0.1092,0.1613,0.0000,0.0000,0.0000
781192262,-0.1485,0.6510,-9.7342,-0.0103,-0.1034,0.1971,0.0000,0.0000,0.0000
781202207,-0.1517,0.6470,-9.7381,-0.0212,-0.0558,0.0663,0.0000,0.0000,0.0000
781212024,-0.1317,0.6550,-9.7365,-0.0552,-0.0201,-0.0678,0.0000,0.0000,0.0000
781222101,-0.1124,0.6654,-9.7333,-0.0436,-0.0805,-0.0338,0.0000,0.0000,0.0000
781232025,-0.1244,0.6622,-9.7334,-0.0498,-0.1633,0.1496,0.0000,0.0000,0.0000
781242191,-0.1469,0.6574,-9.7357,-0.0438,-0.1685,0.2384,0.0000,0.0000,0.0000
781252193,-0.1549,0.6526,-9.7413,-0.0211,-0.0617,0.1313,0.0000,0.0000,0.0000
781262023,-0.1429,0.6542,-9.7405,-0.0378,-0.0074,-0.0674,0.0000,0.0000,0.0000
781272093,-0.1212,0.6558,-9.7326,-0.0611,-0.0003,-0.0731,0.0000,0.0000,0.0000
781282028,-0.1180,0.6606,-9.7342,-0.0499,-0.0433,0.1316,0.0000,0.0000,0.0000
781292101,-0.1308,0.6590,-9.7382,-0.0272,-0.0801,0.2671,0.0000,0.0000,0.0000
781302200,-0.1453,0.6566,-9.7350,-0.0159,-0.1217,0.1438,0.0000,0.0000,0.0000
781312198,-0.1421,0.6566,-9.7413,0.0011,-0.1275,0.0309,0.0000,0.0000,0.0000
781322095,-0.1348,0.6558,-9.7373,0.0015,-0.0738,0.0546,0.0000,0.0000,0.0000
781332098,-0.1341,0.6582,-9.7357,-0.0218,-0.0252,0.0604,0.0000,0.0000,0.0000
781342096,-0.1317,0.6646,-9.7350,-0.0322,-0.0315,0.0896,0.0000,0.0000,0.0000
781352270,-0.1293,0.6614,-9.7294,-0.0436,-0.0372,0.1075,0.0000,0.0000,0.0000
781362102,-0.1333,0.6598,-9.7325,-0.0447,-0.0866,0.0903,0.0000,0.0000,0.0000
781372106,-0.1357,0.6550,-9.7357,-0.0160,-0.0807,0.0775,0.0000,0.0000,0.0000
781382272,-0.1301,0.6502,-9.7397,-0.0148,-0.0686,0.0592,0.0000,0.0000,0.0000
781392272,-0.1301,0.6534,-9.7389,-0.0265,-0.0447,0.0538,0.0000,0.0000,0.0000
781402197,-0.1300,0.6606,-9.7365,-0.0103,-0.0262,0.1021,0.0000,0.0000,0.0000
781412108,-0.1268,0.6614,-9.7405,-0.0336,-0.0621,0.1017,0.0000,0.0000,0.0000
781422233,-0.1309,0.6606,-9.7429,-0.0219,-0.1157,0.0900,0.0000,0.0000,0.0000
781432199,-0.1437,0.6590,-9.7413,0.0024,-0.0979,0.0373,0.0000,0.0000,0.0000
781442028,-0.1421,0.6518,-9.7421,-0.0095,-0.0366,0.0608,0.0000,0.0000,0.0000
781452233,-0.1300,0.6518,-9.7365,-0.0213,-0.0012,0.1200,0.0000,0.0000,0.0000
781462027,-0.1284,0.6518,-9.7318,-0.0202,-0.1161,0.0960,0.0000,0.0000,0.0000
781472195,-0.1517,0.6606,-9.7397,-0.0322,-0.1814,0.0126,0.0000,0.0000,0.0000
781482195,-0.1509,0.6614,-9.7318,-0.0168,-0.0982,0.0130,0.0000,0.0000,0.0000
781492100,-0.1324,0.6542,-9.7357,-0.0339,-0.0257,0.0602,0.0000,0.0000,0.0000
781502196,-0.1260,0.6542,-9.7389,-0.0324,-0.0504,0.0791,0.0000,0.0000,0.0000
781512197,-0.1429,0.6542,-9.7349,-0.0148,-0.0744,0.0725,0.0000,0.0000,0.0000
781522307,-0.1413,0.6582,-9.7317,-0.0148,-0.0803,0.0901,0.0000,0.0000,0.0000
781532110,-0.1301,0.6638,-9.7389,-0.0379,-0.0498,0.1500,0.0000,0.0000,0.0000
781542097,-0.1252,0.6622,-9.7349,0.0083,-0.0434,0.1734,0.0000,0.0000,0.0000
781552102,-0.1333,0.6534,-9.7349,0.0078,-0.1041,0.0892,0.0000,0.0000,0.0000
781562106,-0.1341,0.6542,-9.7381,-0.0104,-0.1576,0.0430,0.0000,0.0000,0.0000
781572314,-0.1357,0.6646,-9.7357,0.0009,-0.1219,0.0834,0.0000,0.0000,0.0000
781582111,-0.1357,0.6654,-9.7397,-0.0393,-0.0862,0.1318,0.0000,0.0000,0.0000
781592037,-0.1365,0.6598,-9.7413,-0.0390,-0.0744,0.1197,0.0000,0.0000,0.0000
781602109,-0.1365,0.6638,-9.7317,-0.0034,-0.0982,-0.0106,0.0000,0.0000,0.0000
781612027,-0.1349,0.6686,-9.7365,0.0070,-0.1040,-0.0847,0.0000,0.0000,0.0000
781622102,-0.1276,0.6566,-9.7341,-0.0222,-0.1280,0.0070,0.0000,0.0000,0.0000
781632031,-0.1349,0.6542,-9.7413,-0.0438,-0.1456,0.0644,0.0000,0.0000,0.0000
781642238,-0.1469,0.6574,-9.7373,-0.0493,-0.0919,0.1431,0.0000,0.0000,0.0000
781652036,-0.1469,0.6534,-9.7373,-0.0328,-0.0440,0.1558,0.0000,0.0000,0.0000
781662036,-0.1365,0.6502,-9.7365,-0.0154,-0.0626,0.0249,0.0000,0.0000,0.0000
781672033,-0.1300,0.6550,-9.7333,-0.0219,-0.0922,-0.0276,0.0000,0.0000,0.0000
781682099,-0.1300,0.6566,-9.7349,-0.0098,-0.1275,0.0838,0.0000,0.0000,0.0000
781692202,-0.1453,0.6558,-9.7381,-0.0098,-0.0860,0.1497,0.0000,0.0000,0.0000
781702214,-0.1485,0.6590,-9.7294,-0.0382,-0.0080,0.0546,0.0000,0.0000,0.0000
781712202,-0.1301,0.6654,-9.7318,-0.0044,-0.0203,-0.0219,0.0000,0.0000,0.0000
781722108,-0.1268,0.6622,-9.7373,0.0010,-0.0745,-0.0103,0.0000,0.0000,0.0000
781732212,-0.1357,0.6590,-9.7294,-0.0339,-0.0978,0.0482,0.0000,0.0000,0.0000
781742212,-0.1445,0.6582,-9.7381,-0.0619,-0.0569,0.1493,0.0000,0.0000,0.0000
781752111,-0.1405,0.6550,-9.7357,-0.0270,0.0409,0.2154,0.0000,0.0000,0.0000
781762242,-0.1308,0.6494,-9.7278,-0.0212,-0.0008,0.1438,0.0000,0.0000,0.0000
781772115,-0.1389,0.6550,-9.7365,-0.0325,-0.1036,0.0072,0.0000,0.0000,0.0000
781782199,-0.1477,0.6614,-9.7318,-0.0148,-0.0921,0.0012,0.0000,0.0000,0.0000
781792314,-0.1461,0.6542,-9.7342,-0.0204,-0.0680,0.1375,0.0000,0.0000,0.0000
781802037,-0.1389,0.6622,-9.7429,-0.0261,-0.0140,0.1017,0.0000,0.0000,0.0000
781812276,-0.1268,0.6694,-9.7270,0.0127,-0.0385,0.0249,0.0000,0.0000,0.0000
781822208,-0.1316,0.6598,-9.7349,-0.0114,-0.1041,0.0602,0.0000,0.0000,0.0000
781832210,-0.1397,0.6550,-9.7318,-0.0228,-0.1157,0.0718,0.0000,0.0000,0.0000
781842040,-0.1437,0.6646,-9.7342,-0.0390,-0.0376,0.1026,0.0000,0.0000,0.0000
781852278,-0.1301,0.6550,-9.7358,-0.0206,0.0054,0.1505,0.0000,0.0000,0.0000
781862202,-0.1268,0.6446,-9.7397,-0.0201,-0.0564,0.1018,0.0000,0.0000,0.0000
781872109,-0.1461,0.6542,-9.7357,0.0025,-0.1163,-0.0106,0.0000,0.0000,0.0000
781882027,-0.1533,0.6662,-9.7349,0.0067,-0.0331,0.0066,0.0000,0.0000,0.0000
781892112,-0.1332,0.6590,-9.7374,0.0121,0.0898,0.0713,0.0000,0.0000,0.0000
781902210,-0.1084,0.6614,-9.7326,-0.0051,0.0355,0.0361,0.0000,0.0000,0.0000
781912215,-0.1188,0.6678,-9.7341,-0.0444,-0.1035,0.0245,0.0000,0.0000,0.0000
781922215,-0.1485,0.6582,-9.7309,-0.0208,-0.1337,0.1555,0.0000,0.0000,0.0000
781932114,-0.1589,0.6502,-9.7341,-0.0148,-0.0253,0.2500,0.0000,0.0000,0.0000
781942112,-0.1461,0.6574,-9.7373,-0.0263,0.0715,0.1252,0.0000,0.0000,0.0000
781952027,-0.1292,0.6574,-9.7254,-0.0044,0.0396,-0.0274,0.0000,0.0000,0.0000
781962277,-0.1293,0.6518,-9.7286,-0.0100,-0.0623,-0.0331,0.0000,0.0000,0.0000
781972210,-0.1357,0.6558,-9.7342,-0.0149,-0.0563,0.0721,0.0000,0.0000,0.0000
781982215,-0.1332,0.6622,-9.7365,-0.0029,-0.0508,0.1138,0.0000,0.0000,0.0000
781992035,-0.1244,0.6614,-9.7357,-0.0034,-0.1160,0.0776,0.0000,0.0000,0.0000
782002118,-0.1316,0.6550,-9.7334,-0.0208,-0.1875,0.0076,0.0000,0.0000,0.0000
782012215,-0.1477,0.6654,-9.7349,-0.0604,-0.0863,-0.0100,0.0000,0.0000,0.0000
782022111,-0.1405,0.6598,-9.7333,-0.0487,0.0416,0.1313,0.0000,0.0000,0.0000
782032212,-0.1276,0.6470,-9.7357,-0.0261,0.0541,0.2324,0.0000,0.0000,0.0000
782042315,-0.1252,0.6534,-9.7318,-0.0436,-0.0802,0.1091,0.0000,0.0000,0.0000
782052042,-0.1421,0.6662,-9.7341,-0.0611,-0.1518,0.0667,0.0000,0.0000,0.0000
782062112,-0.1413,0.6558,-9.7325,-0.0159,-0.1218,0.1617,0.0000,0.0000,0.0000
782072211,-0.1349,0.6510,-9.7413,-0.0336,-0.0801,0.1566,0.0000,0.0000,0.0000
782082222,-0.1421,0.6630,-9.7397,-0.0272,-0.0563,0.0675,0.0000,0.0000,0.0000
782092040,-0.1405,0.6646,-9.7349,0.0023,-0.0806,-0.0042,0.0000,0.0000,0.0000
782102282,-0.1316,0.6566,-9.7389,-0.0257,-0.0810,0.0009,0.0000,0.0000,0.0000
782112220,-0.1268,0.6622,-9.7310,-0.0724,-0.0747,0.0303,0.0000,0.0000,0.0000
782122123,-0.1340,0.6614,-9.7389,-0.0439,-0.1099,0.0963,0.0000,0.0000,0.0000
782132282,-0.1381,0.6494,-9.7325,-0.0263,-0.1099,0.0972,0.0000,0.0000,0.0000
782142041,-0.1397,0.6542,-9.7326,-0.0378,-0.1098,0.0261,0.0000,0.0000,0.0000
782152117,-0.1357,0.6654,-9.7405,-0.0331,-0.0739,0.0490,0.0000,0.0000,0.0000
782162215,-0.1332,0.6550,-9.7334,-0.0282,-0.0678,0.0958,0.0000,0.0000,0.0000
782172121,-0.1397,0.6590,-9.7341,-0.0220,-0.0795,-0.0044,0.0000,0.0000,0.0000
782182246,-0.1325,0.6622,-9.7278,-0.0096,-0.0912,-0.0451,0.0000,0.0000,0.0000
782192127,-0.1293,0.6558,-9.7342,-0.0384,-0.0798,0.0363,0.0000,0.0000,0.0000
782202214,-0.1341,0.6510,-9.7318,-0.0381,-0.0802,0.1196,0.0000,0.0000,0.0000
782212049,-0.1469,0.6526,-9.7325,-0.0436,-0.1044,0.1136,0.0000,0.0000,0.0000
782222040,-0.1421,0.6630,-9.7309,-0.0319,-0.0681,0.0897,0.0000,0.0000,0.0000
782232278,-0.1332,0.6622,-9.7365,-0.0258,-0.0328,0.1259,0.0000,0.0000,0.0000
782242043,-0.1317,0.6582,-9.7381,-0.0325,-0.0563,0.2270,0.0000,0.0000,0.0000
782252320,-0.1325,0.6550,-9.7341,-0.0341,-0.0804,0.1850,0.0000,0.0000,0.0000
782262050,-0.1421,0.6526,-9.7413,-0.0336,-0.1098,0.0428,0.0000,0.0000,0.0000
782272122,-0.1573,0.6550,-9.7373,-0.0387,-0.0561,0.0074,0.0000,0.0000,0.0000
782282052,-0.1373,0.6630,-9.7318,-0.0495,0.0233,0.0365,0.0000,0.0000,0.0000
782292284,-0.1172,0.6694,-9.7381,-0.0206,0.0045,0.0727,0.0000,0.0000,0.0000
782302314,-0.1236,0.6678,-9.7334,0.0015,-0.0625,0.0428,0.0000,0.0000,0.0000
782312122,-0.1357,0.6638,-9.7294,-0.0041,-0.1514,-0.0165,0.0000,0.0000,0.0000
782322216,-0.1381,0.6630,-9.7429,-0.0260,-0.1694,0.0137,0.0000,0.0000,0.0000
782332121,-0.1485,0.6582,-9.7405,-0.0267,-0.0802,0.0958,0.0000,0.0000,0.0000
782342124,-0.1405,0.6566,-9.7365,-0.0393,-0.0504,0.1072,0.0000,0.0000,0.0000
782352324,-0.1293,0.6598,-9.7445,-0.0451,-0.0624,0.1255,0.0000,0.0000,0.0000
782362127,-0.1317,0.6614,-9.7357,-0.0272,-0.0736,0.1258,0.0000,0.0000,0.0000
782372225,-0.1373,0.6558,-9.7349,-0.0098,-0.1567,0.0667,0.0000,0.0000,0.0000
782382226,-0.1365,0.6558,-9.7413,-0.0206,-0.1452,0.0482,0.0000,0.0000,0.0000
782392045,-0.1397,0.6606,-9.7318,-0.0378,-0.0861,0.0066,0.0000,0.0000,0.0000
782402051,-0.1325,0.6622,-9.7310,-0.0555,-0.0803,0.0016,0.0000,0.0000,0.0000
782412218,-0.1260,0.6662,-9.7334,-0.0382,-0.0804,0.0962,0.0000,0.0000,0.0000
782422214,-0.1485,0.6614,-9.7397,-0.0206,-0.0445,0.1613,0.0000,0.0000,0.0000
782432047,-0.1461,0.6534,-9.7310,-0.0154,-0.0072,0.1317,0.0000,0.0000,0.0000
782442292,-0.1212,0.6598,-9.7373,-0.0321,-0.0076,0.0124,0.0000,0.0000,0.0000
782452047,-0.1253,0.6670,-9.7373,-0.0207,-0.0439,0.0359,0.0000,0.0000,0.0000
782462121,-0.1429,0.6566,-9.7278,-0.0034,-0.0919,0.1072,0.0000,0.0000,0.0000
782472224,-0.1453,0.6566,-9.7381,-0.0493,-0.0860,0.0655,0.0000,0.0000,0.0000
782482119,-0.1276,0.6614,-9.7381,-0.0430,-0.0498,-0.0105,0.0000,0.0000,0.0000
782492220,-0.1260,0.6574,-9.7325,-0.0147,-0.0621,0.0593,0.0000,0.0000,0.0000
782502130,-0.1309,0.6566,-9.7301,-0.0158,-0.1039,0.1138,0.0000,0.0000,0.0000
782512225,-0.1405,0.6646,-9.7325,-0.0216,-0.1157,0.1141,0.0000,0.0000,0.0000
782522219,-0.1469,0.6630,-9.7310,-0.0100,-0.1097,0.1617,0.0000,0.0000,0.0000
782532123,-0.1453,0.6502,-9.7334,-0.0277,-0.1038,0.0958,0.0000,0.0000,0.0000
782542128,-0.1292,0.6590,-9.7333,-0.0567,-0.0739,0.0132,0.0000,0.0000,0.0000
782552133,-0.1316,0.6678,-9.7278,0.0013,-0.0977,0.1025,0.0000,0.0000,0.0000
782562225,-0.1445,0.6534,-9.7357,0.0073,-0.0501,0.2325,0.0000,0.0000,0.0000
782572296,-0.1461,0.6494,-9.7286,-0.0211,0.0048,0.2843,0.0000,0.0000,0.0000
782582230,-0.1413,0.6566,-9.7357,-0.0382,0.0162,0.0954,0.0000,0.0000,0.0000
782592295,-0.1292,0.6606,-9.7357,-0.0161,-0.0511,-0.0394,0.0000,0.0000,0.0000
782602298,-0.1389,0.6574,-9.7413,-0.0217,-0.1155,0.0126,0.0000,0.0000,0.0000
782612119,-0.1469,0.6638,-9.7373,-0.0154,-0.0675,0.0363,0.0000,0.0000,0.0000
782622124,-0.1365,0.6630,-9.7357,-0.0260,0.0100,0.0596,0.0000,0.0000,0.0000
