1690710615.5381715	-4.9	-2.6	-3.3	0.3
1690710615.538783	-4.9	-2.6	-3.3	0.3
1690710615.5636446	-4.9	-2.6	-3.3	0.3
1690710615.575341	-4.9	-2.6	-3.3	0.3
1690710615.596227	-4.9	-2.6	-3.3	0.3
1690710615.6197014	-4.9	-2.6	-3.3	0.3
1690710615.63695	-4.9	-2.6	-3.3	0.3
1690710615.6565595	-4.9	-2.6	-3.3	0.3
1690710615.667134	-4.9	-2.6	-3.3	0.3
1690710615.6988077	-4.9	-2.6	-3.3	0.3
1690710615.7171524	-4.9	-2.6	-3.3	0.3
1690710615.7171524	-4.9	-2.6	-3.3	0.3
1690710615.738123	-4.9	-2.6	-3.3	0.3
1690710615.7566755	-4.9	-2.6	-3.3	0.3
1690710615.7761838	-4.9	-2.6	-3.3	0.3
1690710615.796489	-4.9	-2.6	-3.3	0.3
1690710615.8302448	-4.9	-2.6	-3.3	0.3
1690710615.8356102	-4.9	-2.6	-3.3	0.3
1690710615.8564672	-4.9	-2.6	-3.3	0.3
1690710615.876794	-4.9	-2.6	-3.3	0.3
1690710615.8920958	-4.9	-2.6	-3.3	0.3
1690710615.9159179	-4.9	-2.6	-3.3	0.3
1690710615.929164	-4.9	-2.6	-3.3	0.3
1690710615.9564993	-4.9	-2.6	-3.3	0.3
1690710615.9752	-4.9	-2.6	-3.3	0.3
1690710615.9959097	-4.9	-2.6	-3.3	0.3
1690710616.0163069	-4.9	-2.6	-3.3	0.3
1690710616.0360222	-4.9	-2.6	-3.3	0.3
1690710616.0571008	-4.9	-2.6	-3.3	0.3
1690710616.0824366	-4.9	-2.6	-3.3	0.3
1690710616.0979726	-4.9	-2.6	-3.3	0.3
1690710616.1162817	-4.9	-2.6	-3.3	0.3
1690710616.1359131	-4.9	-2.6	-3.3	0.3
1690710616.155458	-4.9	-2.6	-3.3	0.3
1690710616.1691973	-4.9	-2.6	-3.3	0.3
1690710616.1977715	-4.9	-2.6	-3.3	0.3
1690710616.2151418	-4.9	-2.6	-3.3	0.3
1690710616.2360654	-4.9	-2.6	-3.3	0.3
1690710616.2752223	-4.9	-2.6	-3.3	0.3
1690710616.297581	-4.9	-2.6	-3.3	0.3
1690710616.314268	-4.9	-2.6	-3.3	0.3
1690710616.3377273	-4.9	-2.6	-3.3	0.3
1690710616.3578231	-4.9	-2.6	-3.3	0.3
1690710616.3758283	-4.9	-2.6	-3.3	0.3
1690710616.3927774	-4.9	-2.6	-3.3	0.3
1690710616.4147162	-4.9	-2.6	-3.3	0.3
1690710616.4350886	-4.9	-2.6	-3.3	0.3
1690710616.455874	-4.9	-2.6	-3.3	0.3
1690710616.4744306	-4.9	-2.6	-3.3	0.3
1690710616.4946861	-4.9	-2.6	-3.3	0.3
1690710616.5177307	-4.9	-2.6	-3.3	0.3
1690710616.539782	-4.9	-2.6	-3.3	0.3
1690710616.656904	-4.9	-2.6	-3.3	0.3
1690710616.6588972	-4.9	-2.6	-3.3	0.3
1690710616.6693428	-4.9	-2.6	-3.3	0.3
1690710616.6738112	-4.9	-2.6	-3.3	0.3
1690710616.7113886	-4.9	-2.6	-3.3	0.3
1690710616.7163486	-4.9	-2.6	-3.3	0.3
1690710616.7396202	-4.9	-2.6	-3.3	0.3
1690710616.756649	-4.9	-2.6	-3.3	0.3
1690710616.7782774	-4.9	-2.6	-3.3	0.3
1690710616.798206	-4.9	-2.6	-3.3	0.3
1690710616.817825	-4.9	-2.6	-3.3	0.3
1690710616.839762	-4.9	-2.6	-3.3	0.3
1690710616.8575683	-4.9	-2.6	-3.3	0.3
1690710616.8777795	-4.9	-2.6	-3.3	0.3
1690710616.8915193	-4.9	-2.6	-3.3	0.3
1690710616.915192	-4.9	-2.6	-3.3	0.3
1690710616.929343	-4.9	-2.6	-3.3	0.3
1690710616.955502	-4.9	-2.6	-3.3	0.3
1690710616.976598	-4.9	-2.6	-3.3	0.3
1690710616.9976614	-4.9	-2.6	-3.3	0.3
1690710617.0170546	-4.9	-2.6	-3.3	0.3
1690710617.036331	-4.9	-2.6	-3.3	0.3
1690710617.0564003	-4.9	-2.6	-3.3	0.3
1690710617.0766509	-4.9	-2.6	-3.3	0.3
1690710617.0949574	-4.9	-2.6	-3.3	0.3
1690710617.1171596	-4.9	-2.6	-3.3	0.3
1690710617.1350582	-4.9	-2.6	-3.3	0.3
1690710617.1595707	-4.9	-2.6	-3.3	0.3
1690710617.1738327	-4.9	-2.6	-3.3	0.3
1690710617.1960382	-4.9	-2.6	-3.3	0.3
1690710617.217757	-4.9	-2.6	-3.3	0.3
1690710617.2356107	-4.9	-2.6	-3.3	0.3
1690710617.2585094	-4.9	-2.6	-3.3	0.3
1690710617.279333	-4.9	-2.6	-3.3	0.3
1690710617.2952788	-4.9	-2.6	-3.3	0.3
1690710617.360066	-4.9	-2.6	-3.3	0.3
1690710617.3773236	-4.9	-2.6	-3.3	0.3
1690710617.391726	-4.9	-2.6	-3.3	0.3
1690710617.41586	-4.9	-2.6	-3.3	0.3
1690710617.4292312	-4.9	-2.6	-3.3	0.3
1690710617.4552107	-4.9	-2.6	-3.3	0.3
1690710617.477063	-4.9	-2.6	-3.3	0.3
1690710617.4955518	-4.9	-2.6	-3.3	0.3
1690710617.5172791	-4.9	-2.6	-3.3	0.3
1690710617.536142	-4.9	-2.6	-3.3	0.3
1690710617.5550237	-4.9	-2.6	-3.3	0.3
1690710617.5747871	-4.9	-2.6	-3.3	0.3
1690710617.6009011	-4.9	-2.6	-3.3	0.3
1690710617.6155524	-4.9	-2.6	-3.3	0.3
1690710617.6375499	-4.9	-2.6	-3.3	0.3
1690710617.6545508	-4.9	-2.6	-3.3	0.3
1690710617.6734924	-4.9	-2.6	-3.3	0.3
1690710617.6964219	-4.9	-2.6	-3.3	0.3
1690710617.715661	-4.9	-2.6	-3.3	0.3
1690710617.7367535	-4.9	-2.6	-3.3	0.3
1690710617.757361	-4.9	-2.6	-3.3	0.3
1690710617.7854555	-4.9	-2.6	-3.3	0.3
1690710617.7951674	-4.9	-2.6	-3.3	0.3
1690710617.8158739	-4.9	-2.6	-3.3	0.3
1690710617.8348095	-4.9	-2.6	-3.3	0.3
1690710617.9445698	-4.9	-2.6	-3.3	0.3
1690710617.956542	-4.9	-2.6	-3.3	0.3
1690710617.9997103	-4.9	-2.6	-3.3	0.3
1690710618.0044045	-4.9	-2.6	-3.3	0.3
1690710618.0170393	-4.9	-2.6	-3.3	0.3
1690710618.0388637	-4.9	-2.6	-3.3	0.3
1690710618.0404167	-4.9	-2.6	-3.3	0.3
1690710618.0555654	-4.9	-2.6	-3.3	0.3
1690710618.0783255	-4.9	-2.6	-3.3	0.3
1690710618.081834	-4.9	-2.6	-3.3	0.3
1690710618.1159604	-4.9	-2.6	-3.3	0.3
1690710618.1469321	-4.9	-2.6	-3.3	0.3
1690710618.1571362	-4.9	-2.6	-3.3	0.3
1690710618.1769454	-4.9	-2.6	-3.3	0.3
1690710618.1782897	-4.9	-2.6	-3.3	0.3
1690710618.195996	-4.9	-2.6	-3.3	0.3
1690710618.2159982	-4.9	-2.6	-3.3	0.3
1690710618.2358565	-4.9	-2.6	-3.3	0.3
1690710618.25413	-4.9	-2.6	-3.3	0.3
1690710618.2752917	-4.9	-2.6	-3.3	0.3
1690710618.296021	-4.9	-2.6	-3.3	0.3
1690710618.3162487	-4.9	-2.6	-3.3	0.3
1690710618.3365593	-4.9	-2.6	-3.3	0.3
1690710618.3609695	-4.9	-2.6	-3.3	0.3
1690710618.3747628	-4.9	-2.6	-3.3	0.3
1690710618.3924584	-4.9	-2.6	-3.3	0.3
1690710618.4146578	-4.9	-2.6	-3.3	0.3
1690710618.436546	-4.9	-2.6	-3.3	0.3
1690710618.4577966	-4.9	-2.6	-3.3	0.3
1690710618.4752328	-4.9	-2.6	-3.3	0.3
1690710618.4955468	-4.9	-2.6	-3.3	0.3
1690710618.5160136	-4.9	-2.6	-3.3	0.3
1690710618.5350652	-4.9	-2.6	-3.3	0.3
1690710618.556705	-4.9	-2.6	-3.3	0.3
1690710618.57557	-4.9	-2.6	-3.3	0.3
1690710618.5966651	-4.9	-2.6	-3.3	0.3
1690710618.6183126	-4.9	-2.6	-3.3	0.3
1690710618.6354573	-4.9	-2.6	-3.3	0.3
1690710618.6700797	-4.9	-2.6	-3.3	0.3
1690710618.6718082	-4.9	-2.6	-3.3	0.3
1690710618.6983385	-4.9	-2.6	-3.3	0.3
1690710618.7158556	-4.9	-2.6	-3.3	0.3
1690710618.7354631	-4.9	-2.6	-3.3	0.3
1690710618.7564247	-4.9	-2.6	-3.3	0.3
1690710618.7758465	-4.9	-2.6	-3.3	0.3
1690710618.8001704	-4.9	-2.6	-3.3	0.3
1690710618.8155274	-4.9	-2.6	-3.3	0.3
1690710618.8342776	-4.9	-2.6	-3.3	0.3
1690710618.8564548	-4.9	-2.6	-3.3	0.3
1690710618.8764484	-4.9	-2.6	-3.3	0.3
1690710618.8993719	-4.9	-2.6	-3.3	0.3
1690710618.8993719	-4.9	-2.6	-3.3	0.3
1690710618.925294	-4.9	-2.6	-3.3	0.3
1690710618.9352558	-4.9	-2.6	-3.3	0.3
1690710618.954594	-4.9	-2.6	-3.3	0.3
1690710618.9765196	-4.9	-2.6	-3.3	0.3
1690710618.9957407	-4.9	-2.6	-3.3	0.3
1690710619.0355852	-4.9	-2.6	-3.3	0.3
1690710619.0547786	-4.9	-2.6	-3.3	0.3
1690710619.0739245	-4.9	-2.6	-3.3	0.3
1690710619.0973577	-4.9	-2.6	-3.3	0.3
1690710619.0999465	-4.9	-2.6	-3.3	0.3
1690710619.1009626	-4.9	-2.6	-3.3	0.3
1690710619.1151602	-4.9	-2.6	-3.3	0.3
1690710619.1689656	-4.9	-2.6	-3.3	0.3
1690710619.1719506	-4.9	-2.6	-3.3	0.3
1690710619.1830354	-4.9	-2.6	-3.3	0.3
1690710619.2345402	-4.9	-2.6	-3.3	0.3
1690710619.2382333	-4.9	-2.6	-3.3	0.3
1690710619.2392344	-4.9	-2.6	-3.3	0.3
1690710619.2550414	-4.9	-2.6	-3.3	0.3
1690710619.2963707	-4.9	-2.6	-3.3	0.3
1690710619.2983704	-4.9	-2.6	-3.3	0.3
1690710619.3177035	-4.9	-2.6	-3.3	0.3
1690710619.3350158	-4.9	-2.6	-3.3	0.3
1690710619.3565419	-4.9	-2.6	-3.3	0.3
1690710619.3760226	-4.9	-2.6	-3.3	0.3
1690710619.3924105	-4.9	-2.6	-3.3	0.3
1690710619.415879	-4.9	-2.6	-3.3	0.3
1690710619.4531941	-4.9	-2.6	-3.3	0.3
1690710619.4601705	-4.9	-2.6	-3.3	0.3
1690710619.4754708	-4.9	-2.6	-3.3	0.3
1690710619.4957585	-4.9	-2.6	-3.3	0.3
1690710619.5166104	-4.9	-2.6	-3.3	0.3
1690710619.5362911	-4.9	-2.6	-3.3	0.3
1690710619.5567012	-4.9	-2.6	-3.3	0.3
1690710619.575888	-4.9	-2.6	-3.3	0.3
1690710619.5948834	-4.9	-2.6	-3.3	0.3
1690710619.616109	-4.9	-2.6	-3.3	0.3
1690710619.6368008	-4.9	-2.6	-3.3	0.3
1690710619.655461	-4.9	-2.6	-3.3	0.3
1690710619.6710138	-4.9	-2.6	-3.3	0.3
1690710619.695963	-4.9	-2.6	-3.3	0.3
1690710619.7161756	-4.9	-2.6	-3.3	0.3
1690710619.7355912	-4.9	-2.6	-3.3	0.3
1690710619.7554815	-4.9	-2.6	-3.3	0.3
1690710619.7783916	-4.9	-2.6	-3.3	0.3
1690710619.7956913	-4.9	-2.6	-3.3	0.3
1690710619.816256	-4.9	-2.6	-3.3	0.3
1690710619.836391	-4.9	-2.6	-3.3	0.3
1690710619.8749797	-5.0	-2.6	-3.3	0.3
1690710619.8932881	-5.0	-2.6	-3.3	0.3
1690710619.9157124	-5.0	-2.6	-3.3	0.3
1690710619.9171834	-5.0	-2.6	-3.3	0.3
1690710619.9352164	-5.0	-2.6	-3.3	0.3
1690710619.9568868	-5.0	-2.6	-3.3	0.3
1690710619.9764516	-5.0	-2.6	-3.3	0.3
1690710619.9955614	-4.9	-2.6	-3.3	0.3
1690710620.022387	-4.9	-2.6	-3.3	0.3
1690710620.0273774	-4.9	-2.6	-3.3	0.3
1690710620.0355294	-4.9	-2.6	-3.3	0.3
1690710620.0560186	-4.9	-2.6	-3.3	0.3
1690710620.0764375	-4.9	-2.6	-3.3	0.3
1690710620.0959587	-4.9	-2.6	-3.3	0.3
1690710620.1174521	-4.9	-2.6	-3.3	0.3
1690710620.1354587	-4.9	-2.6	-3.3	0.3
1690710620.1545045	-4.9	-2.6	-3.3	0.3
1690710620.177865	-4.9	-2.6	-3.3	0.3
1690710620.1968062	-4.9	-2.6	-3.3	0.3
1690710620.2157753	-4.9	-2.6	-3.3	0.3
1690710620.238865	-4.9	-2.6	-3.3	0.3
1690710620.2563853	-4.9	-2.6	-3.3	0.3
1690710620.2758627	-4.9	-2.6	-3.3	0.3
1690710620.2957954	-4.9	-2.6	-3.3	0.3
1690710620.316784	-4.9	-2.6	-3.3	0.3
1690710620.335753	-4.9	-2.6	-3.3	0.3
1690710620.3568156	-4.9	-2.6	-3.3	0.3
1690710620.3767498	-4.9	-2.6	-3.3	0.3
1690710620.3926957	-4.9	-2.6	-3.3	0.3
1690710620.4166307	-4.9	-2.6	-3.3	0.3
1690710620.5337508	-4.9	-2.6	-3.3	0.3
1690710620.5424006	-4.9	-2.6	-3.3	0.3
1690710620.5434022	-4.9	-2.6	-3.3	0.3
1690710620.5485127	-4.9	-2.6	-3.3	0.3
1690710620.55051	-4.9	-2.6	-3.3	0.3
1690710620.5515058	-4.9	-2.6	-3.3	0.3
1690710620.556599	-4.9	-2.6	-3.3	0.3
1690710620.591069	-4.9	-2.6	-3.3	0.3
1690710620.599171	-4.9	-2.6	-3.3	0.3
1690710620.600168	-5.1	-2.6	-3.3	0.3
1690710620.6167305	-5.1	-2.5	-3.3	0.3
1690710620.6411033	-5.2	-2.5	-3.3	0.4
1690710620.655402	-5.2	-2.5	-3.3	0.3
1690710620.6731153	-5.2	-2.5	-3.3	0.3
1690710620.6959188	-5.2	-2.5	-3.3	0.3
1690710620.749134	-5.4	-2.4	-3.3	0.3
1690710620.7547166	-5.3	-2.4	-3.3	0.3
1690710620.775711	-5.3	-2.4	-3.3	0.3
1690710620.7979321	-5.2	-2.4	-3.3	0.3
1690710620.8165808	-5.3	-2.3	-3.3	0.3
1690710620.83799	-5.1	-2.4	-3.3	0.3
1690710620.8573182	-5.1	-2.4	-3.3	0.3
1690710620.8778954	-5.2	-2.4	-3.3	0.3
1690710620.8942497	-4.9	-2.4	-3.3	0.3
1690710620.9165492	-4.9	-2.4	-3.3	0.3
1690710620.922299	-4.9	-2.3	-3.3	0.3
1690710620.9570534	-4.9	-2.3	-3.3	0.3
1690710620.9754143	-4.9	-2.4	-3.3	0.3
1690710620.9967048	-4.9	-2.4	-3.3	0.3
1690710621.016495	-4.9	-2.4	-3.3	0.3
1690710621.0419426	-4.9	-2.3	-3.3	0.3
1690710621.0568192	-4.9	-2.3	-3.3	0.3
1690710621.076113	-5.0	-2.3	-3.3	0.2
1690710621.096127	-5.1	-2.3	-3.3	0.3
1690710621.116364	-5.1	-2.4	-3.3	0.3
1690710621.141804	-5.2	-2.4	-3.3	0.3
1690710621.161067	-5.2	-2.3	-3.3	0.3
1690710621.1723762	-5.2	-2.3	-3.3	0.3
1690710621.19696	-5.2	-2.3	-3.3	0.3
1690710621.2168245	-5.2	-2.4	-3.3	0.3
1690710621.2365797	-5.2	-2.4	-3.3	0.3
1690710621.2683804	-5.2	-2.3	-3.3	0.3
1690710621.2766657	-5.2	-2.3	-3.3	0.2
1690710621.2959192	-5.2	-2.3	-3.3	0.2
1690710621.3203769	-5.1	-2.3	-3.3	0.2
1690710621.33653	-5.0	-2.4	-3.3	0.2
1690710621.3609562	-5.0	-2.4	-3.3	0.2
1690710621.3747694	-5.1	-2.4	-3.3	0.2
1690710621.3913803	-4.9	-2.5	-3.3	0.2
1690710621.4172935	-5.0	-2.4	-3.3	0.2
1690710621.4274902	-5.0	-2.4	-3.3	0.2
1690710621.4575493	-4.9	-2.5	-3.3	0.2
1690710621.4769635	-4.8	-2.5	-3.3	0.2
1690710621.4952118	-4.8	-2.5	-3.3	0.2
1690710621.517142	-4.8	-2.5	-3.3	0.2
1690710621.53826	-4.9	-2.5	-3.3	0.2
1690710621.5553105	-4.9	-2.4	-3.3	0.2
1690710621.580228	-4.9	-2.4	-3.3	0.2
1690710621.5944068	-4.9	-2.4	-3.3	0.2
1690710621.6224964	-4.9	-2.5	-3.3	0.2
1690710621.6370995	-4.9	-2.5	-3.3	0.2
1690710621.656647	-4.9	-2.4	-3.3	0.2
1690710621.660897	-4.9	-2.4	-3.3	0.2
1690710621.6847963	-5.0	-2.4	-3.3	0.2
1690710621.7195632	-5.0	-2.4	-3.3	0.2
1690710621.7205117	-5.0	-2.4	-3.3	0.2
1690710621.7729156	-5.0	-2.5	-3.3	0.2
1690710621.7749093	-4.9	-2.4	-3.3	0.2
1690710621.8516412	-4.8	-2.5	-3.3	0.2
1690710621.8517153	-5.0	-2.5	-3.3	0.2
1690710621.88073	-4.8	-2.5	-3.3	0.2
1690710621.888233	-5.1	-2.5	-3.3	0.2
1690710621.8917665	-4.9	-2.5	-3.3	0.2
1690710621.9179132	-4.9	-2.5	-3.3	0.2
1690710621.9424505	-4.9	-2.5	-3.3	0.2
1690710621.9583225	-4.9	-2.4	-3.3	0.2
1690710621.9772816	-4.9	-2.4	-3.3	0.2
1690710621.99832	-4.9	-2.4	-3.3	0.2
1690710622.031067	-4.9	-2.5	-3.3	0.2
1690710622.0331466	-4.9	-2.5	-3.3	0.2
1690710622.0372992	-4.8	-2.5	-3.3	0.2
1690710622.056833	-4.9	-2.4	-3.3	0.2
1690710622.079051	-4.9	-2.4	-3.3	0.2
1690710622.0800521	-4.9	-2.4	-3.3	0.2
1690710622.0812063	-4.9	-2.4	-3.3	0.2
1690710622.1023915	-4.8	-2.5	-3.3	0.2
1690710622.1197538	-4.8	-2.5	-3.3	0.2
1690710622.1373699	-4.8	-2.5	-3.3	0.2
1690710622.154347	-4.8	-2.4	-3.3	0.2
1690710622.1669776	-4.9	-2.4	-3.3	0.2
1690710622.1957517	-4.9	-2.5	-3.3	0.2
1690710622.215925	-4.9	-2.5	-3.3	0.2
1690710622.2381017	-4.9	-2.5	-3.3	0.2
1690710622.2561681	-4.8	-2.4	-3.3	0.2
1690710622.288634	-4.9	-2.4	-3.3	0.2
1690710622.2956085	-4.9	-2.4	-3.3	0.2
1690710622.3178875	-4.9	-2.4	-3.3	0.2
1690710622.337296	-4.9	-2.4	-3.3	0.2
1690710622.3553624	-4.8	-2.4	-3.3	0.2
1690710622.3766525	-4.9	-2.4	-3.3	0.2
1690710622.393488	-4.9	-2.4	-3.3	0.2
1690710622.4152286	-4.8	-2.4	-3.3	0.2
1690710622.4346085	-4.8	-2.4	-3.3	0.2
1690710622.4556305	-4.8	-2.4	-3.3	0.2
1690710622.4763489	-4.8	-2.4	-3.3	0.2
1690710622.495574	-4.8	-2.4	-3.3	0.2
1690710622.5160406	-4.8	-2.4	-3.3	0.2
1690710622.5375967	-4.8	-2.5	-3.3	0.2
1690710622.559464	-4.8	-2.5	-3.3	0.2
1690710622.577021	-4.8	-2.4	-3.3	0.2
1690710622.5963995	-4.8	-2.5	-3.3	0.2
1690710622.6159966	-4.9	-2.5	-3.3	0.2
1690710622.6391206	-4.9	-2.5	-3.3	0.2
1690710622.6560638	-4.9	-2.5	-3.3	0.2
1690710622.6722076	-4.8	-2.5	-3.3	0.2
1690710622.6951594	-4.8	-2.5	-3.3	0.2
1690710622.7155964	-4.8	-2.5	-3.3	0.2
1690710622.7376847	-4.8	-2.5	-3.3	0.2
1690710622.7577922	-4.9	-2.5	-3.3	0.2
1690710622.7597814	-4.9	-2.5	-3.3	0.2
1690710622.7617743	-4.9	-2.5	-3.3	0.2
1690710622.7617743	-4.9	-2.5	-3.3	0.2
1690710622.7787454	-4.9	-2.5	-3.3	0.2
1690710622.7999926	-4.9	-2.5	-3.3	0.2
1690710622.817421	-4.9	-2.5	-3.3	0.2
1690710622.862538	-5.0	-2.5	-3.3	0.2
1690710622.8748312	-4.9	-2.5	-3.3	0.2
1690710622.893565	-4.9	-2.5	-3.3	0.2
1690710622.9158907	-4.9	-2.5	-3.3	0.2
1690710622.9251668	-4.9	-2.5	-3.3	0.2
