54.512580,12.085586,18.501738,5.659882,2.546349
54.487741,12.243864,18.781216,5.601415,2.569432
54.385250,11.896540,18.745236,5.631686,2.625211
54.427004,12.098571,18.863071,5.672752,2.539687
54.362102,12.086632,18.614561,5.684343,2.423049
54.442098,11.987269,18.632939,5.654180,2.809273
54.444201,12.010937,18.451985,5.635069,2.344590
54.568992,11.942626,18.447905,5.630294,2.661127
54.525608,12.095863,18.659177,5.600929,2.784119
54.374565,11.936504,18.649643,5.592977,2.455953
54.333706,11.873342,18.785382,5.718217,2.759051
54.346363,11.966153,18.648472,5.538195,2.362052
54.369090,11.773047,18.483381,5.691943,2.713156
54.425028,11.796682,18.494909,5.696067,2.524657
54.525905,11.779774,18.537990,5.663135,2.632454
