5.034623,3.989073,13.274487,9.884276,20.773258
5.001534,3.950529,13.478059,9.886213,20.865782
4.947654,4.108089,13.114896,9.923067,20.846020
4.977033,3.958812,13.005086,9.833726,20.504801
4.942151,4.119150,12.859231,9.750056,20.374633
4.969029,4.090489,12.964665,9.919237,21.003693
5.047517,4.013582,13.027832,9.813209,20.953008
5.087521,4.114412,13.332870,9.875776,20.788046
5.051716,3.927352,13.346736,9.945442,20.829943
5.031839,4.021945,13.403013,9.851650,20.946334
5.019405,3.987659,13.070518,9.824892,21.117577
4.978535,3.890436,13.110447,9.791056,20.767297
4.986409,3.970189,12.689935,9.774525,20.868330
5.050351,3.975860,12.763702,9.813922,20.346531
5.086584,4.051767,13.071629,9.928779,20.538709
