1680103892,26.1664174069927,10.4120572263255,16.9067205934822,28.3961987638061,4.93701690350328,3.3392530423254,3.59183723278094,1.87239598078355,3.57089221978406,0.216933577511805,0.24555668960913,1.01916334291005
1680103892.5,26.0904701469869,11.0699423045002,17.6773554029124,29.3054871973421,4.89659958955578,3.42186164539129,3.39540465908493,1.79569437405239,3.60230125957459,0.215873677266039,0.178832153143732,1.05897253023777
1680103893,26.037305567947,10.411291265097,18.5887399315616,28.40706434609,4.97190460851388,3.00634904427032,3.59318787425265,1.73115977833217,3.5258653409857,0.168823923046845,0.205262331017975,1.03382441512644
1680103893.5,26.0955056898372,11.0221295771869,19.0898055088995,29.3732702789879,4.91454405302812,3.84210235699145,3.35043351409051,1.62111630818159,3.53226833187374,0.186117784621999,0.23139600989118,1.01000970891681
1680103894,25.9438428470476,10.2537537973994,19.7161896739998,28.394120436428,5.38159530969155,3.44540835758663,3.5374406530717,1.50143689389355,3.63403635231203,0.177845837673842,0.193915709586838,1.05737641909109
1680103894.5,26.1986417306408,11.0762539910615,19.8986097280346,29.4196814397759,4.96388692095428,4.36395951976268,3.40625898540535,1.60545456946604,3.49943928840632,0.218119688907003,0.240213906152145,1.05532554928982
1680103895,25.9356333307947,10.1663712472908,20.0268911687041,28.3789057362753,5.32421697966503,3.72959407619911,3.6023453507729,1.43779558991758,3.62643734819169,0.19416597226753,0.252507022074586,1.0482538224707
1680103895.5,26.1728979308628,11.0562422696865,20.0190378117205,29.398232368442,4.83153928536868,4.01583129274697,3.29344608614744,1.36558476689929,3.5075819670543,0.199433356048974,0.236143217723104,1.01185157263024
1680103896,25.9396575156358,10.0581956278746,19.7297104169676,28.3190173330573,4.88865546520793,3.45609201440319,3.5800656440013,1.40233564860473,3.66701779156674,0.162370734451041,0.202854881092918,0.970046940819325
1680103896.5,26.2465843979143,11.1132746894835,19.2724882270727,29.4142683979548,4.82121781374428,3.43596487575303,3.30349391623233,1.52436729015234,3.53973285273383,0.175793847884163,0.239370386546843,1.02645325447593
1680103897,25.8095524266828,10.2284727190353,18.7179873843545,28.2529203353479,4.89630232566654,3.15188804199464,3.58126011845075,1.38861535172958,3.48419762745109,0.174234471708097,0.232852983168168,1.05112885058278
1680103897.5,26.1559814165251,11.017110465186,18.0264562644362,29.2891004537541,4.79266682950443,3.15104332642872,3.37715063022303,1.36564143667423,3.65663176108416,0.189696092623731,0.282022397818499,1.03839881460977
1680103898,25.8462968535871,10.2827456482244,16.9533012888936,28.2667563671974,5.19011162743805,3.81195704198211,3.55299619660715,1.30300292928983,3.4522107223644,0.237944269756243,0.242711718552589,1.06666345412632
1680103898.5,26.2573258815526,10.962744643035,15.9982466626893,29.2303548773913,5.10245723305961,3.20227195850606,3.3713168564545,1.31399431747494,3.79274023962378,0.17220567099592,0.220468966768451,1.06059724672359
1680103899,25.6840581258658,10.2626762747818,14.611314874068,28.3772133930784,5.29015849595901,4.44982894175133,3.49680511676392,1.35449365917976,3.47515741221317,0.201633758932888,0.254476091336558,1.07163121452574
1680103899.5,26.3974479835662,10.893984632746,13.5405621298559,29.2918475660656,4.89922014833713,3.44965548308533,3.26179516378266,1.43137030069218,3.66825317031724,0.239575228461307,0.144407694776006,1.0305970814822
1680103900,25.7415627349229,10.3078486578281,11.8442317800933,28.3978755092702,4.94955559089199,4.47132980815866,3.51098197628748,1.32458394863461,3.63560427560043,0.195382823980428,0.23069543488807,1.01205809833975
1680103900.5,26.2452722294204,10.8269809774919,10.8613538814462,29.3086724830585,4.85167328659352,3.67778071436297,3.302798031201,1.39896106228165,3.58847534333697,0.210715705080939,0.265389907688506,1.02907158934583
1680103901,25.8684204075767,10.2980697721749,9.85912944858194,28.4033549046849,4.98568714157437,3.5492334368603,3.5160654960915,1.56847547326718,3.69714784578208,0.206884440469545,0.210581857958848,1.04682928817733
1680103901.5,26.0699078019209,11.0030060734858,10.3995241225806,29.1550914555916,4.84378348938778,3.5920524891749,3.29372456436509,1.35097816462282,3.47133338576765,0.174889667904643,0.255420384154955,1.06081986437799
1680103902,26.0070096349815,10.3286911836038,9.706967682738,28.4093930695429,5.10739805414774,2.72709787561502,3.37907110521411,1.26302644491381,3.66950799409488,0.224017090551212,0.163371051581814,1.1115574928701
1680103902.5,26.0663832311469,10.7868121571379,10.1507370014165,29.0277426277526,5.23751282881059,3.47556640110088,3.33841528765854,1.34276138749112,3.53441769906401,0.220511461802836,0.267832200726618,1.06877939160387
1680103903,26.0517498299248,10.524375514151,9.67219620106829,28.4363442843349,5.2211443480489,2.85283891373825,3.44524968763693,1.55703327789356,3.57982983711338,0.160937749232199,0.227896523351345,1.01985478257846
