21.814408,10.913898,29.291108,10.643024,10.653406
21.636239,8.702332,29.272086,10.721622,10.465795
21.540724,7.710768,29.151452,10.593910,11.339555
21.434202,2.426433,29.222540,10.508377,11.445090
21.390332,1.871580,29.204537,10.515419,11.225567
21.535372,2.651167,29.292031,10.614267,11.139980
21.477313,2.195332,29.147893,10.518239,11.094878
21.559561,2.079830,29.265927,10.467496,11.267011
21.439360,2.640048,29.175851,10.510967,11.564983
21.542045,1.871977,29.242409,10.406963,11.358695
21.491317,2.445925,29.256111,10.369718,11.192374
21.559872,2.610168,29.095894,10.324080,11.148381
21.552525,1.776300,29.072534,10.275624,11.246478
21.425349,2.531556,29.213951,10.246848,11.164200
21.585325,2.148534,29.208067,10.142665,11.302614
21.601497,2.004149,29.150047,9.969934,11.022193
