20.902312,14.687002,45.545767,10.278958,12.625299
20.612378,13.522670,45.636493,10.264636,12.703891
20.897629,14.557707,45.498618,9.950216,12.648541
20.688660,14.096807,45.526318,10.016272,12.668242
20.731869,13.978166,45.580211,10.006675,12.474545
20.643031,14.710284,45.703970,9.820160,12.433316
20.605194,13.659270,45.704897,9.819770,12.441743
20.729317,14.421956,45.801422,9.858596,12.640906
20.545525,14.479778,45.724734,9.783989,12.866361
20.567988,13.352369,45.731163,9.777590,12.592384
20.298138,14.858957,45.729741,9.835257,12.584578
20.904830,13.734438,45.726114,9.881066,12.675775
20.413270,14.185684,45.830021,9.872250,12.866567
20.850701,14.654561,45.762846,9.951810,13.031130
20.557486,13.524750,45.834965,9.970357,12.896774
21.085744,14.772961,45.699054,10.000822,12.502270
