3.844434,1.982187,8.607448,86.505969,8.583952
3.578040,2.230757,8.870203,86.484254,8.366972
3.196196,1.961182,8.879971,86.553861,8.205578
2.706794,1.884733,8.532532,86.488981,7.836096
2.294621,2.209609,8.886700,86.478957,7.640816
1.913922,2.058437,9.259314,86.679093,7.257251
2.235682,1.739891,8.662471,86.532443,7.350354
2.363451,1.735326,8.577851,86.416085,7.310002
2.593904,2.246097,9.069157,86.683609,7.675000
3.268864,2.194559,8.762440,86.659384,7.938261
3.640308,1.793561,8.482017,86.669584,8.076559
3.994076,1.765140,8.516033,86.626534,8.297913
4.333694,2.113354,8.937491,86.601019,8.689120
4.348088,2.049300,8.657478,86.611480,8.872316
4.198951,1.764222,8.427423,86.390882,9.157321
4.429946,1.903732,8.570707,86.348023,9.500158
