5.117561,2.760956,11.408876,32.032090,9.808773
5.437698,2.768227,11.207013,32.070347,9.910801
5.383890,2.747917,11.270200,32.027390,10.068953
5.506627,2.894385,11.404816,32.193431,10.342144
5.630350,2.864623,11.301685,32.212352,10.443584
5.739351,2.805205,11.201690,32.165903,10.310433
5.762825,2.783601,11.530652,32.116282,10.568512
5.828594,2.733186,11.421713,32.148738,10.328840
5.846858,2.867036,11.265436,31.946211,10.210768
5.664212,2.654309,11.546159,31.991943,10.014810
5.440008,2.811856,11.557127,31.971401,9.776015
5.362984,2.830118,11.317758,32.022021,9.761782
5.110001,2.897959,11.403107,32.104504,9.743966
5.003043,2.712959,11.505794,32.146604,9.668867
5.036457,2.649432,11.353299,32.234386,9.785277
4.873129,2.892027,11.281913,32.471392,9.894805
