time (msec),xAccel (m/s^2),yAccel (m/s^2),zAccel (m/s^2),xRate (deg/s),yRate (deg/s),zRate (deg/s),xMag (Gauss),yMag (Gauss),zMag (Gauss)
4213112100,-0.1702,0.6630,-9.7317,-0.0321,-0.0439,0.0476,0.0000,0.0000,0.0000
4213121993,-0.1637,0.6686,-9.7286,-0.0143,0.0041,0.0361,0.0000,0.0000,0.0000
4213131993,-0.1565,0.6670,-9.7302,-0.0034,-0.0439,0.0305,0.0000,0.0000,0.0000
4213141995,-0.1645,0.6654,-9.7349,-0.0209,-0.0802,0.0124,0.0000,0.0000,0.0000
4213151996,-0.1726,0.6662,-9.7357,-0.0378,-0.0864,0.0486,0.0000,0.0000,0.0000
4213162162,-0.1662,0.6678,-9.7333,-0.0263,-0.0497,0.0610,0.0000,0.0000,0.0000
4213172094,-0.1557,0.6630,-9.7325,-0.0148,-0.0021,0.0843,0.0000,0.0000,0.0000
4213181993,-0.1597,0.6574,-9.7334,-0.0260,-0.0513,0.0784,0.0000,0.0000,0.0000
4213191923,-0.1678,0.6646,-9.7349,-0.0371,-0.1223,0.0610,0.0000,0.0000,0.0000
4213201997,-0.1710,0.6662,-9.7381,-0.0148,-0.0864,0.0784,0.0000,0.0000,0.0000
4213212088,-0.1653,0.6686,-9.7373,-0.0035,-0.0317,0.1139,0.0000,0.0000,0.0000
4213222089,-0.1573,0.6694,-9.7349,-0.0201,-0.0317,0.1080,0.0000,0.0000,0.0000
4213232085,-0.1614,0.6702,-9.7365,-0.0369,-0.0748,0.0717,0.0000,0.0000,0.0000
4213242094,-0.1758,0.6694,-9.7349,-0.0315,-0.0920,0.0955,0.0000,0.0000,0.0000
4213252092,-0.1718,0.6702,-9.7357,-0.0153,-0.0497,0.0717,0.0000,0.0000,0.0000
4213261923,-0.1525,0.6718,-9.7341,-0.0153,-0.0271,-0.0044,0.0000,0.0000,0.0000
4213271916,-0.1437,0.6742,-9.7365,-0.0093,-0.1160,-0.0102,0.0000,0.0000,0.0000
4213282192,-0.1670,0.6710,-9.7373,-0.0258,-0.1695,0.0658,0.0000,0.0000,0.0000
4213292092,-0.1782,0.6654,-9.7317,-0.0428,-0.1044,0.1021,0.0000,0.0000,0.0000
4213302000,-0.1694,0.6646,-9.7381,-0.0501,-0.0442,0.0791,0.0000,0.0000,0.0000
4213312201,-0.1541,0.6702,-9.7357,-0.0319,-0.0248,0.0436,0.0000,0.0000,0.0000
4213322002,-0.1557,0.6726,-9.7309,-0.0321,-0.0558,0.0897,0.0000,0.0000,0.0000
4213332170,-0.1597,0.6702,-9.7357,-0.0436,-0.1217,0.0955,0.0000,0.0000,0.0000
4213342164,-0.1742,0.6662,-9.7397,-0.0265,-0.1161,0.0776,0.0000,0.0000,0.0000
4213351999,-0.1774,0.6694,-9.7349,-0.0039,-0.0623,0.0962,0.0000,0.0000,0.0000
4213362102,-0.1710,0.6702,-9.7342,-0.0263,0.0040,0.1087,0.0000,0.0000,0.0000
4213372000,-0.1581,0.6662,-9.7317,-0.0319,0.0349,0.0963,0.0000,0.0000,0.0000
4213382131,-0.1525,0.6614,-9.7301,-0.0265,-0.0445,0.0604,0.0000,0.0000,0.0000
4213391998,-0.1614,0.6670,-9.7389,-0.0322,-0.0807,0.0193,0.0000,0.0000,0.0000
4213402002,-0.1734,0.6750,-9.7381,-0.0148,-0.0928,0.0082,0.0000,0.0000,0.0000
4213411924,-0.1742,0.6750,-9.7365,0.0083,-0.0447,0.0789,0.0000,0.0000,0.0000
4213421926,-0.1581,0.6654,-9.7301,-0.0152,-0.0085,0.1859,0.0000,0.0000,0.0000
4213432095,-0.1453,0.6614,-9.7317,-0.0314,-0.0807,0.1322,0.0000,0.0000,0.0000
4213441930,-0.1686,0.6702,-9.7357,-0.0261,-0.1460,0.0534,0.0000,0.0000,0.0000
4213452101,-0.1862,0.6718,-9.7341,-0.0328,-0.0922,0.1188,0.0000,0.0000,0.0000
4213461930,-0.1718,0.6654,-9.7365,-0.0438,0.0104,0.1554,0.0000,0.0000,0.0000
4213471931,-0.1565,0.6638,-9.7381,-0.0601,0.0223,0.0658,0.0000,0.0000,0.0000
4213481923,-0.1589,0.6654,-9.7325,-0.0152,-0.0448,0.0536,0.0000,0.0000,0.0000
4213491929,-0.1645,0.6694,-9.7317,0.0073,-0.1044,0.0892,0.0000,0.0000,0.0000
4213502200,-0.1686,0.6710,-9.7349,-0.0159,-0.0806,0.1200,0.0000,0.0000,0.0000
4213511932,-0.1686,0.6654,-9.7373,-0.0384,-0.0616,0.1617,0.0000,0.0000,0.0000
4213522007,-0.1637,0.6630,-9.7365,-0.0381,-0.0862,0.1083,0.0000,0.0000,0.0000
4213532164,-0.1637,0.6678,-9.7381,-0.0319,-0.1281,0.0369,0.0000,0.0000,0.0000
4213541997,-0.1766,0.6734,-9.7349,-0.0209,-0.1336,0.1137,0.0000,0.0000,0.0000
4213552100,-0.1742,0.6654,-9.7349,-0.0039,-0.0669,0.1800,0.0000,0.0000,0.0000
4213562108,-0.1613,0.6614,-9.7349,-0.0390,-0.0549,0.1497,0.0000,0.0000,0.0000
4213572107,-0.1637,0.6686,-9.7389,-0.0277,-0.0980,0.0665,0.0000,0.0000,0.0000
4213582011,-0.1718,0.6750,-9.7381,-0.0267,-0.0380,0.0838,0.0000,0.0000,0.0000
