51.408817,3.048722,18.643083,4.949055,2.616105
51.422434,2.893687,18.468745,5.100383,2.218195
51.443776,3.127253,18.618211,4.958622,2.460818
51.323010,3.011587,18.533242,4.936348,2.709095
51.453758,2.804967,18.323937,5.019852,2.179125
51.397525,2.907669,18.610701,5.021310,2.681271
51.441575,2.716531,18.654076,5.011079,2.381868
51.392515,2.911177,18.688947,4.940502,2.323951
51.335055,2.807097,18.683624,4.947768,2.450795
51.344746,2.912649,18.551946,4.935453,2.523282
51.446295,3.019343,18.665107,4.953695,2.401394
51.521837,2.838072,18.374567,4.790197,2.510442
51.515531,3.268815,18.479321,4.929427,2.324555
51.481540,3.089984,18.492743,4.871401,2.536450
51.487610,2.961563,18.614792,4.797395,2.371490
