time (msec),xAccel (m/s^2),yAccel (m/s^2),zAccel (m/s^2),xRate (deg/s),yRate (deg/s),zRate (deg/s),xMag (Gauss),yMag (Gauss),zMag (Gauss)
1453995829,-0.1573,0.6806,-9.7342,-0.0376,-0.0917,0.1380,0.0000,0.0000,0.0000
1454005584,-0.1525,0.6742,-9.7373,-0.0144,-0.0975,0.1201,0.0000,0.0000,0.0000
1454015819,-0.1589,0.6710,-9.7318,-0.0034,-0.1217,0.0356,0.0000,0.0000,0.0000
1454025752,-0.1638,0.6702,-9.7357,-0.0328,-0.1339,-0.0162,0.0000,0.0000,0.0000
1454035658,-0.1565,0.6766,-9.7373,-0.0222,-0.0566,0.0201,0.0000,0.0000,0.0000
1454045756,-0.1517,0.6814,-9.7341,-0.0387,-0.0083,0.0201,0.0000,0.0000,0.0000
1454055769,-0.1453,0.6854,-9.7373,-0.0663,-0.0505,0.0245,0.0000,0.0000,0.0000
1454065758,-0.1638,0.6766,-9.7349,-0.0444,-0.0806,0.0776,0.0000,0.0000,0.0000
1454075662,-0.1718,0.6646,-9.7325,0.0014,-0.0627,0.1013,0.0000,0.0000,0.0000
1454085755,-0.1613,0.6694,-9.7349,-0.0143,-0.0563,0.0531,0.0000,0.0000,0.0000
1454095668,-0.1501,0.6742,-9.7310,-0.0208,-0.0568,0.0122,0.0000,0.0000,0.0000
1454105586,-0.1557,0.6750,-9.7317,-0.0267,-0.0807,0.0542,0.0000,0.0000,0.0000
1454115780,-0.1606,0.6718,-9.7365,-0.0496,-0.0864,0.0959,0.0000,0.0000,0.0000
1454125657,-0.1670,0.6766,-9.7389,-0.0451,0.0043,0.0658,0.0000,0.0000,0.0000
1454135759,-0.1541,0.6766,-9.7302,-0.0279,0.0046,0.0072,0.0000,0.0000,0.0000
1454145660,-0.1557,0.6766,-9.7357,-0.0510,0.0050,0.0430,0.0000,0.0000,0.0000
1454155591,-0.1646,0.6726,-9.7349,-0.0041,0.0596,0.1555,0.0000,0.0000,0.0000
1454165829,-0.1517,0.6646,-9.7286,0.0082,0.0465,0.0893,0.0000,0.0000,0.0000
1454175588,-0.1341,0.6798,-9.7389,-0.0327,-0.0565,-0.0391,0.0000,0.0000,0.0000
1454185868,-0.1565,0.6862,-9.7326,-0.0098,-0.1340,0.0426,0.0000,0.0000,0.0000
1454195585,-0.1750,0.6702,-9.7325,-0.0213,-0.1100,0.1141,0.0000,0.0000,0.0000
1454205666,-0.1557,0.6654,-9.7325,-0.0678,-0.0549,0.0546,0.0000,0.0000,0.0000
1454215582,-0.1517,0.6782,-9.7325,-0.0565,-0.0735,-0.0276,0.0000,0.0000,0.0000
1454225663,-0.1597,0.6854,-9.7310,-0.0208,-0.0977,-0.0048,0.0000,0.0000,0.0000
1454235793,-0.1541,0.6758,-9.7333,-0.0094,-0.0626,0.1675,0.0000,0.0000,0.0000
1454245669,-0.1597,0.6734,-9.7373,-0.0160,-0.0149,0.1675,0.0000,0.0000,0.0000
1454255762,-0.1597,0.6646,-9.7302,-0.0393,-0.0195,0.0488,0.0000,0.0000,0.0000
1454265671,-0.1573,0.6622,-9.7381,-0.0330,-0.0864,0.0309,0.0000,0.0000,0.0000
1454275757,-0.1637,0.6750,-9.7421,-0.0325,-0.0926,0.0480,0.0000,0.0000,0.0000
1454285833,-0.1694,0.6766,-9.7294,-0.0328,-0.0862,0.0662,0.0000,0.0000,0.0000
1454295594,-0.1557,0.6782,-9.7373,-0.0444,-0.0264,0.0255,0.0000,0.0000,0.0000
1454305912,-0.1517,0.6758,-9.7373,-0.0153,0.0401,0.0432,0.0000,0.0000,0.0000
1454315593,-0.1533,0.6686,-9.7317,-0.0098,-0.0195,0.0962,0.0000,0.0000,0.0000
1454325591,-0.1525,0.6638,-9.7341,0.0073,-0.0979,0.0673,0.0000,0.0000,0.0000
1454335759,-0.1589,0.6766,-9.7405,0.0132,-0.0917,0.0432,0.0000,0.0000,0.0000
1454345592,-0.1621,0.6734,-9.7318,0.0309,-0.0740,0.0597,0.0000,0.0000,0.0000
1454355763,-0.1469,0.6758,-9.7373,0.0024,-0.0979,0.0299,0.0000,0.0000,0.0000
1454365766,-0.1501,0.6902,-9.7301,-0.0317,-0.1217,0.0307,0.0000,0.0000,0.0000
1454375833,-0.1637,0.6822,-9.7286,-0.0257,-0.1454,0.0781,0.0000,0.0000,0.0000
1454385590,-0.1613,0.6678,-9.7365,-0.0035,-0.0916,0.0658,0.0000,0.0000,0.0000
1454395840,-0.1509,0.6686,-9.7310,-0.0490,-0.0382,0.0476,0.0000,0.0000,0.0000
1454405766,-0.1525,0.6766,-9.7365,-0.0717,-0.0620,0.0959,0.0000,0.0000,0.0000
1454415669,-0.1613,0.6726,-9.7389,-0.0207,-0.0744,0.1317,0.0000,0.0000,0.0000
1454425595,-0.1605,0.6742,-9.7325,0.0025,-0.0863,0.0482,0.0000,0.0000,0.0000
1454435666,-0.1597,0.6790,-9.7365,-0.0324,-0.1037,0.0241,0.0000,0.0000,0.0000
1454445762,-0.1581,0.6686,-9.7365,-0.0103,-0.0680,0.0955,0.0000,0.0000,0.0000
1454455833,-0.1686,0.6630,-9.7357,-0.0098,-0.0569,0.0893,0.0000,0.0000,0.0000
1454465600,-0.1646,0.6750,-9.7397,-0.0501,-0.0507,0.0245,0.0000,0.0000,0.0000
1454475674,-0.1493,0.6838,-9.7350,-0.0332,0.0098,0.0367,0.0000,0.0000,0.0000
1454485595,-0.1421,0.6806,-9.7302,-0.0096,-0.0016,0.0779,0.0000,0.0000,0.0000
1454495679,-0.1525,0.6774,-9.7278,-0.0277,-0.0917,0.0424,0.0000,0.0000,0.0000
1454505600,-0.1661,0.6734,-9.7286,-0.0278,-0.1158,0.0247,0.0000,0.0000,0.0000
1454515767,-0.1582,0.6702,-9.7318,-0.0218,-0.0922,0.0249,0.0000,0.0000,0.0000
1454525768,-0.1541,0.6766,-9.7381,-0.0438,-0.0626,0.0426,0.0000,0.0000,0.0000
1454535599,-0.1614,0.6734,-9.7333,-0.0261,-0.1040,0.0843,0.0000,0.0000,0.0000
1454545665,-0.1734,0.6638,-9.7397,-0.0083,-0.1213,0.0610,0.0000,0.0000,0.0000
1454555592,-0.1654,0.6670,-9.7357,-0.0149,-0.0499,0.0313,0.0000,0.0000,0.0000
1454565831,-0.1493,0.6766,-9.7325,-0.0553,-0.0263,0.0293,0.0000,0.0000,0.0000
1454575769,-0.1517,0.6806,-9.7373,-0.0386,-0.0625,0.1076,0.0000,0.0000,0.0000
1454585871,-0.1645,0.6734,-9.7341,-0.0282,-0.0862,0.1917,0.0000,0.0000,0.0000
1454595602,-0.1678,0.6718,-9.7357,-0.0158,-0.0616,0.1376,0.0000,0.0000,0.0000
1454605668,-0.1549,0.6774,-9.7397,-0.0265,-0.0073,0.0838,0.0000,0.0000,0.0000
1454615762,-0.1509,0.6726,-9.7373,-0.0211,-0.0081,0.1797,0.0000,0.0000,0.0000
1454625838,-0.1565,0.6702,-9.7389,-0.0148,-0.0320,0.1672,0.0000,0.0000,0.0000
1454635769,-0.1662,0.6702,-9.7341,-0.0263,-0.0320,0.0959,0.0000,0.0000,0.0000
1454645839,-0.1613,0.6726,-9.7286,-0.0439,-0.0087,-0.0044,0.0000,0.0000,0.0000
1454655767,-0.1509,0.6798,-9.7333,-0.0615,-0.0088,-0.0565,0.0000,0.0000,0.0000
1454665677,-0.1461,0.6806,-9.7325,-0.0789,-0.0138,0.0542,0.0000,0.0000,0.0000
1454675801,-0.1453,0.6766,-9.7318,-0.0387,-0.0556,0.1678,0.0000,0.0000,0.0000
1454685677,-0.1613,0.6694,-9.7405,-0.0272,-0.0982,0.1138,0.0000,0.0000,0.0000
1454695772,-0.1758,0.6726,-9.7342,-0.0504,-0.0207,0.0476,0.0000,0.0000,0.0000
1454705882,-0.1557,0.6734,-9.7270,-0.0382,0.0710,0.0901,0.0000,0.0000,0.0000
1454715605,-0.1308,0.6766,-9.7325,-0.0376,-0.0143,0.1380,0.0000,0.0000,0.0000
1454725675,-0.1413,0.6774,-9.7342,-0.0493,-0.1695,0.1256,0.0000,0.0000,0.0000
1454735673,-0.1774,0.6702,-9.7397,-0.0267,-0.2054,0.1251,0.0000,0.0000,0.0000
1454745769,-0.1742,0.6630,-9.7381,-0.0445,-0.0980,0.0837,0.0000,0.0000,0.0000
1454755673,-0.1549,0.6638,-9.7413,-0.0447,-0.0129,0.0962,0.0000,0.0000,0.0000
1454765600,-0.1405,0.6734,-9.7365,-0.0327,-0.0129,0.0717,0.0000,0.0000,0.0000
1454775845,-0.1485,0.6758,-9.7350,-0.0321,-0.1276,0.0897,0.0000,0.0000,0.0000
1454785598,-0.1742,0.6726,-9.7373,-0.0319,-0.1455,0.1138,0.0000,0.0000,0.0000
1454795847,-0.1774,0.6654,-9.7437,-0.0208,-0.0268,0.1255,0.0000,0.0000,0.0000
1454805605,-0.1589,0.6734,-9.7437,-0.0218,0.0353,0.1014,0.0000,0.0000,0.0000
1454815680,-0.1421,0.6750,-9.7357,-0.0271,-0.0131,0.0889,0.0000,0.0000,0.0000
1454825603,-0.1493,0.6766,-9.7318,-0.0257,-0.1279,0.0713,0.0000,0.0000,0.0000
1454835675,-0.1574,0.6862,-9.7349,-0.0261,-0.1277,0.0661,0.0000,0.0000,0.0000
1454845804,-0.1678,0.6854,-9.7318,-0.0098,-0.0204,0.1376,0.0000,0.0000,0.0000
1454855679,-0.1662,0.6734,-9.7294,0.0073,0.0646,0.1193,0.0000,0.0000,0.0000
1454865606,-0.1485,0.6694,-9.7286,-0.0378,0.0593,0.0241,0.0000,0.0000,0.0000
1454875678,-0.1373,0.6750,-9.7334,-0.0546,-0.0436,0.0662,0.0000,0.0000,0.0000
1454885597,-0.1573,0.6766,-9.7294,-0.0324,-0.0923,0.1313,0.0000,0.0000,0.0000
1454895912,-0.1678,0.6710,-9.7286,-0.0268,-0.0626,0.0709,0.0000,0.0000,0.0000
1454905607,-0.1493,0.6814,-9.7357,-0.0433,-0.0209,0.0066,0.0000,0.0000,0.0000
1454915806,-0.1357,0.6878,-9.7365,-0.0198,-0.0627,0.0251,0.0000,0.0000,0.0000
1454925771,-0.1477,0.6790,-9.7341,-0.0268,-0.1040,0.0903,0.0000,0.0000,0.0000
1454935676,-0.1685,0.6670,-9.7365,-0.0268,-0.1103,0.0658,0.0000,0.0000,0.0000
1454945669,-0.1686,0.6742,-9.7365,-0.0157,-0.0747,-0.0509,0.0000,0.0000,0.0000
1454955845,-0.1541,0.6806,-9.7349,-0.0222,0.0104,-0.0222,0.0000,0.0000,0.0000
1454965881,-0.1413,0.6766,-9.7286,-0.0219,-0.0024,0.1014,0.0000,0.0000,0.0000
1454975679,-0.1525,0.6758,-9.7373,-0.0336,-0.1040,0.1072,0.0000,0.0000,0.0000
1454985885,-0.1718,0.6710,-9.7389,-0.0165,-0.1040,0.1254,0.0000,0.0000,0.0000
1454995605,-0.1573,0.6646,-9.7350,-0.0268,-0.0434,0.1555,0.0000,0.0000,0.0000
1455005678,-0.1405,0.6678,-9.7389,-0.0322,-0.0381,0.0780,0.0000,0.0000,0.0000
1455015772,-0.1485,0.6806,-9.7341,-0.0152,-0.0860,0.0554,0.0000,0.0000,0.0000
1455025683,-0.1710,0.6702,-9.7302,-0.0101,-0.1098,0.0966,0.0000,0.0000,0.0000
1455035782,-0.1614,0.6742,-9.7341,-0.0612,-0.0505,0.0488,0.0000,0.0000,0.0000
1455045685,-0.1493,0.6822,-9.7325,-0.0549,-0.0329,0.0488,0.0000,0.0000,0.0000
1455055609,-0.1533,0.6806,-9.7326,-0.0041,-0.0864,0.0480,0.0000,0.0000,0.0000
1455065850,-0.1637,0.6742,-9.7334,0.0073,-0.0864,0.0197,0.0000,0.0000,0.0000
1455075610,-0.1621,0.6774,-9.7342,-0.0438,-0.0201,0.0851,0.0000,0.0000,0.0000
1455085689,-0.1533,0.6806,-9.7350,-0.0262,-0.0320,0.1494,0.0000,0.0000,0.0000
1455095609,-0.1501,0.6726,-9.7294,-0.0212,-0.0861,0.0951,0.0000,0.0000,0.0000
1455105781,-0.1581,0.6742,-9.7294,-0.0277,-0.1159,0.0367,0.0000,0.0000,0.0000
1455115682,-0.1638,0.6782,-9.7381,-0.0379,-0.0976,0.0253,0.0000,0.0000,0.0000
1455125677,-0.1622,0.6734,-9.7437,-0.0428,-0.0736,0.0665,0.0000,0.0000,0.0000
1455135781,-0.1629,0.6766,-9.7413,-0.0322,-0.0621,0.1017,0.0000,0.0000,0.0000
1455145680,-0.1661,0.6734,-9.7405,-0.0439,-0.0446,0.0421,0.0000,0.0000,0.0000
1455155684,-0.1525,0.6718,-9.7349,-0.0501,-0.0143,-0.0105,0.0000,0.0000,0.0000
1455165681,-0.1413,0.6750,-9.7325,-0.0158,-0.0444,0.0608,0.0000,0.0000,0.0000
1455175887,-0.1469,0.6742,-9.7341,-0.0094,-0.1158,0.1313,0.0000,0.0000,0.0000
1455185783,-0.1645,0.6710,-9.7317,-0.0263,-0.1335,0.0958,0.0000,0.0000,0.0000
1455195685,-0.1734,0.6758,-9.7349,-0.0314,-0.0436,0.0367,0.0000,0.0000,0.0000
1455205849,-0.1461,0.6870,-9.7278,-0.0260,0.0109,0.0132,0.0000,0.0000,0.0000
1455215683,-0.1421,0.6838,-9.7310,-0.0219,-0.0922,0.0538,0.0000,0.0000,0.0000
1455225789,-0.1605,0.6838,-9.7325,-0.0279,-0.0982,0.1193,0.0000,0.0000,0.0000
1455235892,-0.1605,0.6766,-9.7270,-0.0100,-0.0558,0.1555,0.0000,0.0000,0.0000
1455245783,-0.1533,0.6646,-9.7405,-0.0211,-0.0863,0.0955,0.0000,0.0000,0.0000
1455255678,-0.1629,0.6782,-9.7373,-0.0098,-0.0744,-0.0105,0.0000,0.0000,0.0000
1455265778,-0.1678,0.6806,-9.7278,0.0019,-0.0564,0.0721,0.0000,0.0000,0.0000
1455275688,-0.1493,0.6718,-9.7341,-0.0157,-0.0506,0.1200,0.0000,0.0000,0.0000
1455285784,-0.1485,0.6742,-9.7317,-0.0041,-0.0445,0.0717,0.0000,0.0000,0.0000
1455295819,-0.1653,0.6782,-9.7302,-0.0096,-0.0858,0.0243,0.0000,0.0000,0.0000
1455305788,-0.1654,0.6750,-9.7318,-0.0208,-0.0245,0.0128,0.0000,0.0000,0.0000
1455315785,-0.1509,0.6798,-9.7238,-0.0091,0.0346,0.0422,0.0000,0.0000,0.0000
1455325686,-0.1317,0.6846,-9.7238,-0.0327,-0.0860,0.0833,0.0000,0.0000,0.0000
1455335613,-0.1437,0.6862,-9.7397,-0.0441,-0.1873,0.1075,0.0000,0.0000,0.0000
1455345680,-0.1822,0.6726,-9.7365,-0.0044,-0.1518,0.1618,0.0000,0.0000,0.0000
1455355779,-0.1830,0.6606,-9.7350,-0.0159,-0.0568,0.1025,0.0000,0.0000,0.0000
1455365858,-0.1429,0.6774,-9.7373,-0.0501,0.0469,0.0259,0.0000,0.0000,0.0000
1455375680,-0.1349,0.6854,-9.7357,-0.0328,-0.0018,0.1379,0.0000,0.0000,0.0000
1455385679,-0.1565,0.6694,-9.7357,0.0067,-0.1394,0.2148,0.0000,0.0000,0.0000
1455395683,-0.1710,0.6678,-9.7373,0.0069,-0.1811,0.1013,0.0000,0.0000,0.0000
1455405855,-0.1694,0.6726,-9.7389,-0.0268,-0.1100,0.0424,0.0000,0.0000,0.0000
1455415684,-0.1573,0.6702,-9.7397,-0.0379,-0.0189,0.0550,0.0000,0.0000,0.0000
1455425685,-0.1421,0.6670,-9.7349,-0.0387,-0.0073,0.0970,0.0000,0.0000,0.0000
1455435790,-0.1437,0.6838,-9.7349,-0.0385,-0.0568,0.1028,0.0000,0.0000,0.0000
1455445687,-0.1557,0.6894,-9.7334,-0.0031,-0.1338,0.1258,0.0000,0.0000,0.0000
1455455785,-0.1638,0.6742,-9.7357,0.0021,-0.1455,0.1130,0.0000,0.0000,0.0000
1455465691,-0.1557,0.6742,-9.7334,-0.0268,-0.0980,0.0478,0.0000,0.0000,0.0000
1455475686,-0.1541,0.6822,-9.7373,-0.0268,-0.0378,0.0902,0.0000,0.0000,0.0000
1455485780,-0.1565,0.6782,-9.7309,0.0127,0.0039,0.1675,0.0000,0.0000,0.0000
1455495681,-0.1525,0.6726,-9.7293,-0.0039,0.0169,0.0906,0.0000,0.0000,0.0000
1455505787,-0.1461,0.6774,-9.7310,-0.0322,-0.0302,0.0485,0.0000,0.0000,0.0000
1455515794,-0.1509,0.6670,-9.7334,-0.0158,-0.1338,0.1135,0.0000,0.0000,0.0000
1455525783,-0.1670,0.6638,-9.7445,-0.0040,-0.1994,0.0658,0.0000,0.0000,0.0000
1455535688,-0.1693,0.6798,-9.7357,-0.0168,-0.1103,0.0606,0.0000,0.0000,0.0000
1455545782,-0.1501,0.6838,-9.7326,0.0073,-0.0137,0.1917,0.0000,0.0000,0.0000
1455555691,-0.1437,0.6702,-9.7326,0.0013,-0.0372,0.1907,0.0000,0.0000,0.0000
1455565620,-0.1581,0.6734,-9.7230,-0.0279,-0.1157,0.0183,0.0000,0.0000,0.0000
1455575925,-0.1629,0.6870,-9.7286,-0.0277,-0.1219,0.0063,0.0000,0.0000,0.0000
1455585621,-0.1573,0.6694,-9.7373,-0.0278,-0.0561,0.1430,0.0000,0.0000,0.0000
1455595688,-0.1565,0.6630,-9.7341,-0.0618,-0.0256,0.0896,0.0000,0.0000,0.0000
1455605855,-0.1541,0.6806,-9.7325,-0.0501,-0.1221,0.0191,0.0000,0.0000,0.0000
1455615686,-0.1662,0.6750,-9.7381,-0.0035,-0.1516,0.0900,0.0000,0.0000,0.0000
1455625824,-0.1686,0.6726,-9.7294,0.0069,-0.0677,0.1196,0.0000,0.0000,0.0000
1455635698,-0.1605,0.6822,-9.7349,-0.0325,-0.0376,0.1013,0.0000,0.0000,0.0000
1455645793,-0.1541,0.6846,-9.7349,-0.0493,-0.0138,0.1017,0.0000,0.0000,0.0000
1455655700,-0.1485,0.6678,-9.7222,-0.0148,-0.0743,0.1320,0.0000,0.0000,0.0000
1455665695,-0.1541,0.6742,-9.7365,-0.0386,-0.0867,0.1551,0.0000,0.0000,0.0000
1455675866,-0.1597,0.6806,-9.7341,-0.0446,-0.0624,0.0889,0.0000,0.0000,0.0000
1455685687,-0.1485,0.6790,-9.7302,-0.0324,-0.0869,-0.0501,0.0000,0.0000,0.0000
1455695825,-0.1477,0.6878,-9.7341,-0.0496,-0.0984,0.0488,0.0000,0.0000,0.0000
1455705696,-0.1638,0.6822,-9.7325,-0.0496,-0.0860,0.2095,0.0000,0.0000,0.0000
1455715792,-0.1726,0.6702,-9.7365,-0.0148,-0.0617,0.1371,0.0000,0.0000,0.0000
1455725697,-0.1597,0.6686,-9.7326,-0.0104,-0.0080,-0.0277,0.0000,0.0000,0.0000
1455735620,-0.1405,0.6758,-9.7341,-0.0392,-0.0387,0.0203,0.0000,0.0000,0.0000
1455745792,-0.1493,0.6750,-9.7341,-0.0159,-0.1039,0.1625,0.0000,0.0000,0.0000
1455755623,-0.1670,0.6750,-9.7317,-0.0148,-0.1097,0.1138,0.0000,0.0000,0.0000
1455765900,-0.1629,0.6782,-9.7325,-0.0487,-0.0914,0.0301,0.0000,0.0000,0.0000
1455775622,-0.1509,0.6742,-9.7349,-0.0325,-0.0431,0.0602,0.0000,0.0000,0.0000
1455785692,-0.1533,0.6758,-9.7278,-0.0047,-0.0381,0.0713,0.0000,0.0000,0.0000
1455795831,-0.1557,0.6758,-9.7294,-0.0332,-0.0864,0.0651,0.0000,0.0000,0.0000
1455805697,-0.1565,0.6750,-9.7341,-0.0488,-0.1400,0.0190,0.0000,0.0000,0.0000
1455815621,-0.1573,0.6758,-9.7334,-0.0315,-0.1101,-0.0155,0.0000,0.0000,0.0000
1455825802,-0.1645,0.6798,-9.7373,-0.0333,-0.0798,0.0544,0.0000,0.0000,0.0000
1455835794,-0.1629,0.6686,-9.7357,0.0003,-0.0498,0.0597,0.0000,0.0000,0.0000
1455845871,-0.1565,0.6710,-9.7309,-0.0100,-0.0498,-0.0163,0.0000,0.0000,0.0000
1455855859,-0.1589,0.6798,-9.7317,-0.0379,-0.0500,0.0201,0.0000,0.0000,0.0000
1455865699,-0.1573,0.6734,-9.7286,-0.0211,-0.0563,0.0251,0.0000,0.0000,0.0000
1455875690,-0.1573,0.6726,-9.7318,-0.0159,-0.0981,0.0482,0.0000,0.0000,0.0000
1455885791,-0.1629,0.6766,-9.7341,-0.0154,-0.1395,0.1141,0.0000,0.0000,0.0000
1455895695,-0.1678,0.6766,-9.7357,0.0019,-0.0916,0.1263,0.0000,0.0000,0.0000
1455905799,-0.1621,0.6710,-9.7286,-0.0165,-0.0437,0.1259,0.0000,0.0000,0.0000
1455915798,-0.1565,0.6758,-9.7294,-0.0331,-0.0741,0.0669,0.0000,0.0000,0.0000
1455925625,-0.1629,0.6822,-9.7317,-0.0376,-0.1104,0.0026,0.0000,0.0000,0.0000
1455935700,-0.1702,0.6734,-9.7325,-0.0152,-0.0746,0.0546,0.0000,0.0000,0.0000
1455945618,-0.1605,0.6662,-9.7342,0.0070,-0.0626,0.1430,0.0000,0.0000,0.0000
1455955872,-0.1525,0.6694,-9.7342,-0.0040,-0.0686,0.1310,0.0000,0.0000,0.0000
1455965789,-0.1581,0.6734,-9.7325,-0.0211,-0.0921,0.0896,0.0000,0.0000,0.0000
1455975801,-0.1573,0.6766,-9.7310,-0.0324,-0.1156,0.0602,0.0000,0.0000,0.0000
1455985624,-0.1557,0.6710,-9.7365,-0.0442,-0.1396,0.0783,0.0000,0.0000,0.0000
1455995700,-0.1734,0.6694,-9.7421,-0.0442,-0.1220,0.1084,0.0000,0.0000,0.0000
1456005623,-0.1686,0.6678,-9.7349,-0.0206,-0.0320,0.0721,0.0000,0.0000,0.0000
1456015861,-0.1413,0.6750,-9.7349,-0.0322,-0.0378,0.0127,0.0000,0.0000,0.0000
1456025790,-0.1437,0.6798,-9.7318,-0.0433,-0.1103,0.0128,0.0000,0.0000,0.0000
1456035691,-0.1694,0.6798,-9.7286,-0.0265,-0.1636,0.0068,0.0000,0.0000,0.0000
1456045865,-0.1685,0.6814,-9.7325,-0.0150,-0.0922,0.0426,0.0000,0.0000,0.0000
