21.328377,11.759206,53.475479,11.104795,8.636953
21.296387,11.939778,53.845968,11.039157,8.637038
21.134946,12.342140,53.993045,11.067177,8.901330
21.312692,11.783310,54.148299,11.092282,8.807876
21.463951,12.180048,54.002942,11.122316,8.820659
21.455661,12.191796,53.832028,11.093468,8.626621
21.487592,11.703648,53.634270,11.126357,8.728755
21.345948,12.211988,53.250987,11.143379,8.604519
21.309244,11.805176,53.546536,11.096420,8.604079
21.313750,11.904545,53.427100,11.094316,8.681887
21.348791,12.331573,53.687051,11.047846,8.670006
21.409627,11.684304,53.847790,11.068250,8.550103
21.346522,12.025123,54.050348,11.042505,8.630987
21.210626,11.981964,54.152138,10.977845,8.753537
21.177396,11.564842,54.056138,10.984720,8.655837
