5.333245,5.434019,5.157561,2.485188,31.628927
4.923087,5.045872,2.505431,2.623113,31.798220
4.811023,5.100520,11.395633,2.608120,31.369189
5.006467,5.167147,11.625393,2.659923,31.151054
4.970058,5.130901,11.721045,2.854377,31.401942
5.006415,5.066445,11.647673,2.526119,31.321257
5.248140,5.113564,11.591989,2.670700,31.260018
5.093488,5.273664,11.669122,2.718835,31.321456
5.002996,5.202697,11.681044,2.660770,31.321888
5.314081,5.138161,11.707935,2.773237,31.235991
5.145907,5.273225,11.767139,2.542158,31.353896
5.018857,5.126976,11.647077,2.801507,31.269945
4.991064,5.087262,11.709749,2.517410,31.222689
