3.085285,3.557649,11.950089,42.747039,14.613190
1.352445,3.298335,11.683723,42.958158,13.908678
3.148421,3.565298,11.249734,42.814453,13.485491
6.365415,3.757954,10.955389,42.963063,13.265226
6.667440,3.917992,10.873760,42.829223,13.340465
6.016709,3.414047,10.818612,42.906462,13.769486
5.476347,3.115605,11.095184,42.760961,14.295676
5.763519,3.555619,11.287675,43.110783,14.552427
6.623854,3.991017,11.876707,42.962144,14.392130
6.418965,3.839846,12.220410,42.810032,14.312074
5.711911,3.567725,12.551565,42.794260,13.643128
5.260824,3.475606,12.538385,42.883322,13.282337
