1690688309.803913	-23.22	-1.91	-1.75
1690688309.803913	-23.22	-1.91	-1.75
1690688309.8282223	-23.22	-1.91	-1.75
1690688309.8424425	-23.21	-1.91	-1.75
1690688309.862474	-23.22	-1.91	-1.75
1690688309.8818247	-23.21	-1.91	-1.75
1690688309.8963532	-23.21	-1.91	-1.75
1690688309.9218826	-23.21	-1.91	-1.75
1690688309.9424634	-23.21	-1.91	-1.75
1690688309.9644334	-23.21	-1.91	-1.75
1690688309.982794	-23.21	-1.91	-1.75
1690688310.0180893	-23.22	-1.91	-1.75
1690688310.0220354	-23.22	-1.91	-1.75
1690688310.0432227	-23.21	-1.91	-1.75
1690688310.0675938	-23.21	-1.91	-1.75
1690688310.0834463	-23.21	-1.91	-1.75
1690688310.1032627	-23.21	-1.91	-1.75
1690688310.123508	-23.21	-1.91	-1.75
1690688310.1461883	-23.21	-1.91	-1.75
1690688310.172425	-23.22	-1.91	-1.75
1690688310.185153	-23.21	-1.91	-1.75
1690688310.2033834	-23.21	-1.91	-1.76
1690688310.2260516	-23.21	-1.91	-1.76
1690688310.2290466	-23.21	-1.91	-1.76
1690688310.23208	-23.21	-1.91	-1.76
1690688310.2435124	-23.21	-1.91	-1.75
1690688310.2722754	-23.21	-1.91	-1.75
1690688310.280011	-23.22	-1.91	-1.75
1690688310.3057454	-23.21	-1.91	-1.75
1690688310.3271127	-23.21	-1.91	-1.75
1690688310.3435736	-23.21	-1.91	-1.75
1690688310.3644593	-23.21	-1.91	-1.75
1690688310.397999	-23.21	-1.91	-1.75
1690688310.4040167	-23.21	-1.91	-1.75
1690688310.4279003	-23.21	-1.91	-1.75
1690688310.4450998	-23.22	-1.91	-1.75
1690688310.465693	-23.21	-1.91	-1.75
1690688310.48384	-23.21	-1.91	-1.75
1690688310.5844429	-23.22	-1.91	-1.75
1690688310.588494	-23.22	-1.91	-1.75
1690688310.6233308	-23.22	-1.91	-1.75
1690688310.6303122	-23.21	-1.91	-1.75
1690688310.6303122	-23.21	-1.91	-1.75
1690688310.6316204	-23.21	-1.91	-1.75
1690688310.6499135	-23.22	-1.91	-1.75
1690688310.6822255	-23.22	-1.91	-1.75
1690688310.6892955	-23.22	-1.91	-1.75
1690688310.6922815	-23.22	-1.91	-1.75
1690688310.7251534	-23.22	-1.91	-1.75
1690688310.7433827	-23.21	-1.91	-1.75
1690688310.7633047	-23.21	-1.91	-1.75
1690688310.7735648	-23.21	-1.91	-1.75
1690688310.8033242	-23.21	-1.91	-1.75
1690688310.8244932	-23.22	-1.91	-1.75
1690688310.8429413	-23.21	-1.91	-1.75
1690688310.8635232	-23.22	-1.91	-1.75
1690688310.8905005	-23.21	-1.91	-1.75
1690688310.8944817	-23.21	-1.91	-1.75
1690688310.9265358	-23.21	-1.91	-1.75
1690688310.9456155	-23.21	-1.91	-1.75
