23.786831,14.245373,29.621748,1.404982,1.276213
24.108642,13.893699,29.642759,1.434051,1.376728
23.688942,13.409796,29.439602,1.182464,1.076237
23.906796,13.833459,29.648042,1.790243,0.994820
23.755047,14.137513,29.505045,1.071519,6.488817
24.019346,13.464029,29.705016,1.531439,10.201105
23.787310,13.432597,29.603895,1.707182,10.090666
23.826856,13.965239,29.611240,0.924735,10.376167
23.899638,13.902588,29.699787,1.549669,10.422450
23.937913,13.258844,29.533284,1.376329,10.125210
24.140684,13.634904,29.543369,1.022361,10.417357
